,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-05-03T09:00:15Z,557,1755946,192039,22,11,290,,302.0,-1.8632478632478633,36.0,-1.9
2,2023-05-03T09:00:15Z,557,1756288,192094,22,12,291,,342.0,-1.6923076923076923,55.0,0.0
3,2023-05-03T09:00:15Z,557,1756759,192145,22,13,292,,471.0,-1.141025641025641,51.0,-0.4
4,2023-05-03T09:00:15Z,557,1757323,192194,22,14,293,,564.0,-0.7435897435897436,49.0,-0.6
5,2023-05-03T09:00:15Z,557,1757903,192234,22,15,294,,580.0,-0.6752136752136753,40.0,-1.5
6,2023-05-03T09:00:15Z,557,1758570,192290,22,16,295,,667.0,-0.3034188034188034,56.0,0.1
7,2023-05-03T09:00:15Z,557,1759150,192352,22,17,296,,580.0,-0.6752136752136753,62.0,0.7
8,2023-05-03T09:00:15Z,557,1760096,192416,22,18,297,UPrJgGA9W_0,946.0,0.8888888888888888,64.0,0.9
9,2023-05-03T09:00:15Z,557,1760849,192470,22,19,298,UPrJgGA9W_0,753.0,0.0641025641025641,54.0,-0.1
10,2023-05-03T09:00:15Z,557,1761593,192522,22,20,299,UPrJgGA9W_0,744.0,0.02564102564102564,52.0,-0.3
11,2023-05-03T09:00:15Z,557,1762415,192577,22,21,300,UPrJgGA9W_0,822.0,0.358974358974359,55.0,0.0
12,2023-05-03T09:00:15Z,557,1763274,192637,22,22,301,UPrJgGA9W_0,859.0,0.5170940170940171,60.0,0.5
13,2023-05-03T09:00:15Z,557,1764064,192712,22,23,302,UPrJgGA9W_0,790.0,0.2222222222222222,75.0,2.0
14,2023-05-03T09:00:15Z,557,1764802,192763,22,0,303,UPrJgGA9W_0,738.0,0.0,51.0,-0.4
15,2023-05-03T09:00:15Z,557,1765818,192825,22,1,304,UPrJgGA9W_0,1016.0,1.188034188034188,62.0,0.7
