,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-05-08T11:15:09Z,1005,34200,600,17,11,0.23333333333333334,,27.0,-0.55,1.0,0.0
2,2023-05-08T11:15:09Z,1005,34230,600,17,12,0.23472222222222222,,30.0,-0.4,0.0,-1.0
3,2023-05-08T11:15:09Z,1005,34290,600,17,13,0.2361111111111111,,60.0,1.1,0.0,-1.0
4,2023-05-08T11:15:09Z,1005,34356,601,17,14,0.2375,,66.0,1.4,1.0,0.0
5,2023-05-08T11:15:09Z,1005,34407,601,17,15,0.2388888888888889,,51.0,0.65,0.0,-1.0
6,2023-05-08T11:15:09Z,1005,34445,601,17,16,0.24027777777777778,,38.0,0.0,0.0,-1.0
7,2023-05-08T11:15:09Z,1005,34487,601,17,17,0.24166666666666667,,42.0,0.2,0.0,-1.0
8,2023-05-08T11:15:09Z,1005,34556,601,17,18,0.24305555555555555,tKB9aCfbeTI,69.0,1.55,0.0,-1.0
9,2023-05-08T11:15:09Z,1005,34594,602,17,19,0.24444444444444444,tKB9aCfbeTI,38.0,0.0,1.0,0.0
10,2023-05-08T11:15:09Z,1005,34621,603,17,20,0.24583333333333332,tKB9aCfbeTI,27.0,-0.55,1.0,0.0
11,2023-05-08T11:15:09Z,1005,34654,603,17,21,0.24722222222222223,tKB9aCfbeTI,33.0,-0.25,0.0,-1.0
12,2023-05-08T11:15:09Z,1005,34685,604,17,22,0.24861111111111112,tKB9aCfbeTI,31.0,-0.35,1.0,0.0
13,2023-05-08T11:15:09Z,1005,34718,605,17,23,0.25,tKB9aCfbeTI,33.0,-0.25,1.0,0.0
14,2023-05-08T11:15:09Z,1005,34753,606,17,0,0.2513888888888889,tKB9aCfbeTI,35.0,-0.15,1.0,0.0
15,2023-05-08T11:15:09Z,1005,34806,607,17,1,0.25277777777777777,tKB9aCfbeTI,53.0,0.75,1.0,0.0
