,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-05-02T09:00:09Z,1079,1371363,36950,23,11,0.4361111111111111,,494.0,-0.8982300884955752,17.0,0.10526315789473684
2,2023-05-02T09:00:09Z,1079,1371704,36965,23,12,0.4375,,341.0,-1.575221238938053,15.0,-0.10526315789473684
3,2023-05-02T09:00:09Z,1079,1372201,36988,23,13,0.4388888888888889,,497.0,-0.8849557522123894,23.0,0.7368421052631579
4,2023-05-02T09:00:09Z,1079,1372839,37004,23,14,0.44027777777777777,,638.0,-0.2610619469026549,16.0,0.0
5,2023-05-02T09:00:09Z,1079,1373536,37019,23,15,0.44166666666666665,,697.0,0.0,15.0,-0.10526315789473684
6,2023-05-02T09:00:09Z,1079,1374289,37033,23,16,0.44305555555555554,,753.0,0.24778761061946902,14.0,-0.21052631578947367
7,2023-05-02T09:00:09Z,1079,1374796,37047,23,17,0.4444444444444444,,507.0,-0.8407079646017699,14.0,-0.21052631578947367
8,2023-05-02T09:00:09Z,1079,1375575,37061,23,18,0.44583333333333336,6W6MXVaSg1I,779.0,0.36283185840707965,14.0,-0.21052631578947367
9,2023-05-02T09:00:09Z,1079,1376147,37083,23,19,0.44722222222222224,6W6MXVaSg1I,572.0,-0.5530973451327433,22.0,0.631578947368421
10,2023-05-02T09:00:09Z,1079,1376706,37094,23,20,0.4486111111111111,6W6MXVaSg1I,559.0,-0.6106194690265486,11.0,-0.5263157894736842
11,2023-05-02T09:00:09Z,1079,1377412,37108,23,21,0.45,6W6MXVaSg1I,706.0,0.03982300884955752,14.0,-0.21052631578947367
12,2023-05-02T09:00:09Z,1079,1378196,37137,23,22,0.4513888888888889,6W6MXVaSg1I,784.0,0.38495575221238937,29.0,1.368421052631579
13,2023-05-02T09:00:09Z,1079,1378931,37162,23,23,0.4527777777777778,6W6MXVaSg1I,735.0,0.168141592920354,25.0,0.9473684210526315
14,2023-05-02T09:00:09Z,1079,1379696,37195,23,0,0.45416666666666666,6W6MXVaSg1I,765.0,0.3008849557522124,33.0,1.7894736842105263
15,2023-05-02T09:00:09Z,1079,1380662,37219,23,1,0.45555555555555555,6W6MXVaSg1I,966.0,1.1902654867256637,24.0,0.8421052631578947
