,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-05-14T22:00:02Z,228,4096,106,27,11,13,,845.0,0.6246498599439776,12.0,2.0
2,2023-05-14T22:00:02Z,228,4817,124,27,12,14,,721.0,0.2773109243697479,18.0,3.5
3,2023-05-14T22:00:02Z,228,5658,132,27,13,15,,841.0,0.6134453781512605,8.0,1.0
4,2023-05-14T22:00:02Z,228,6458,140,27,14,16,,800.0,0.49859943977591037,8.0,1.0
5,2023-05-14T22:00:02Z,228,7298,147,27,15,17,,840.0,0.6106442577030813,7.0,0.75
6,2023-05-14T22:00:02Z,228,8213,151,27,16,18,,915.0,0.8207282913165266,4.0,0.0
7,2023-05-14T22:00:02Z,228,8635,159,27,17,19,,422.0,-0.5602240896358543,8.0,1.0
8,2023-05-14T22:00:02Z,228,9327,163,27,18,20,7MUVlaSOHAo,692.0,0.19607843137254902,4.0,0.0
9,2023-05-14T22:00:02Z,228,9949,167,27,19,21,7MUVlaSOHAo,622.0,0.0,4.0,0.0
10,2023-05-14T22:00:02Z,228,10401,172,27,20,22,7MUVlaSOHAo,452.0,-0.47619047619047616,5.0,0.25
11,2023-05-14T22:00:02Z,228,10921,176,27,21,23,7MUVlaSOHAo,520.0,-0.2857142857142857,4.0,0.0
12,2023-05-14T22:00:02Z,228,11393,180,27,22,24,7MUVlaSOHAo,472.0,-0.42016806722689076,4.0,0.0
13,2023-05-14T22:00:02Z,228,11847,184,27,23,25,7MUVlaSOHAo,454.0,-0.47058823529411764,4.0,0.0
14,2023-05-14T22:00:02Z,228,12301,187,27,0,26,7MUVlaSOHAo,454.0,-0.47058823529411764,3.0,-0.25
15,2023-05-14T22:00:02Z,228,12823,191,27,1,27,7MUVlaSOHAo,522.0,-0.2801120448179272,4.0,0.0
