,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-05-03T16:00:07Z,145,1765417,9198,1,11,0.39444444444444443,,84.0,-1.5299145299145298,2.0,0.25
2,2023-05-03T16:00:07Z,145,1765543,9203,1,12,0.3958333333333333,,126.0,-0.811965811965812,5.0,1.75
3,2023-05-03T16:00:07Z,145,1765697,9204,1,13,0.3972222222222222,,154.0,-0.3333333333333333,1.0,-0.25
4,2023-05-03T16:00:07Z,145,1765851,9204,1,15,0.39861111111111114,,154.0,-0.3333333333333333,0.0,-0.75
5,2023-05-03T16:00:07Z,145,1766028,9205,1,16,0.4,,177.0,0.05982905982905983,1.0,-0.25
6,2023-05-03T16:00:07Z,145,1766142,9209,1,17,0.4013888888888889,,114.0,-1.017094017094017,4.0,1.25
7,2023-05-03T16:00:07Z,145,1766385,9212,1,18,0.4027777777777778,81JOj5-xNGc,243.0,1.188034188034188,3.0,0.75
8,2023-05-03T16:00:07Z,145,1766555,9213,1,19,0.4041666666666667,81JOj5-xNGc,170.0,-0.05982905982905983,1.0,-0.25
9,2023-05-03T16:00:07Z,145,1766724,9215,1,20,0.40555555555555556,81JOj5-xNGc,169.0,-0.07692307692307693,2.0,0.25
10,2023-05-03T16:00:07Z,145,1766929,9216,1,21,0.40694444444444444,81JOj5-xNGc,205.0,0.5384615384615384,1.0,-0.25
11,2023-05-03T16:00:07Z,145,1767107,9217,1,22,0.4083333333333333,81JOj5-xNGc,178.0,0.07692307692307693,1.0,-0.25
12,2023-05-03T16:00:07Z,145,1767322,9217,1,23,0.4097222222222222,81JOj5-xNGc,215.0,0.7094017094017094,0.0,-0.75
13,2023-05-03T16:00:07Z,145,1767548,9222,1,0,0.4111111111111111,81JOj5-xNGc,226.0,0.8974358974358975,5.0,1.75
14,2023-05-03T16:00:07Z,145,1767815,9225,1,1,0.4125,81JOj5-xNGc,267.0,1.5982905982905984,3.0,0.75
