,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-04-23T09:39:29Z,719,427849,15256,19,11,529,,15.0,-1.8461538461538463,1.0,0.0
2,2023-04-23T09:39:29Z,719,427869,15256,19,12,530,,20.0,-1.4615384615384615,0.0,-1.0
3,2023-04-23T09:39:29Z,719,427904,15256,19,13,531,,35.0,-0.3076923076923077,0.0,-1.0
4,2023-04-23T09:39:29Z,719,427933,15257,19,14,532,,29.0,-0.7692307692307693,1.0,0.0
5,2023-04-23T09:39:29Z,719,427972,15258,19,15,533,,39.0,0.0,1.0,0.0
6,2023-04-23T09:39:29Z,719,428021,15259,19,16,534,,49.0,0.7692307692307693,1.0,0.0
7,2023-04-23T09:39:29Z,719,428049,15260,19,17,535,,28.0,-0.8461538461538461,1.0,0.0
8,2023-04-23T09:39:29Z,719,428098,15260,19,18,536,ddGvOEdBF44,49.0,0.7692307692307693,0.0,-1.0
9,2023-04-23T09:39:29Z,719,428141,15260,19,19,537,ddGvOEdBF44,43.0,0.3076923076923077,0.0,-1.0
10,2023-04-23T09:39:29Z,719,428179,15261,19,20,538,ddGvOEdBF44,38.0,-0.07692307692307693,1.0,0.0
11,2023-04-23T09:39:29Z,719,428219,15262,19,21,539,ddGvOEdBF44,40.0,0.07692307692307693,1.0,0.0
12,2023-04-23T09:39:29Z,719,428259,15262,19,22,540,ddGvOEdBF44,40.0,0.07692307692307693,0.0,-1.0
13,2023-04-23T09:39:29Z,719,428306,15262,19,23,541,ddGvOEdBF44,47.0,0.6153846153846154,0.0,-1.0
14,2023-04-23T09:39:29Z,719,428343,15263,19,0,542,ddGvOEdBF44,37.0,-0.15384615384615385,1.0,0.0
15,2023-04-23T09:39:29Z,719,428419,15264,19,1,543,ddGvOEdBF44,76.0,2.8461538461538463,1.0,0.0
