,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-05-14T11:30:06Z,444,31320,1120,27,11,0.034722222222222224,,1547.0,0.9154430379746835,42.0,0.9459459459459459
2,2023-05-14T11:30:06Z,444,33252,1164,27,12,0.03611111111111111,,1932.0,1.6951898734177215,44.0,1.054054054054054
3,2023-05-14T11:30:06Z,444,35057,1200,27,13,0.0375,,1805.0,1.4379746835443037,36.0,0.6216216216216216
4,2023-05-14T11:30:06Z,444,36496,1217,27,15,0.03888888888888889,,1439.0,0.6967088607594937,17.0,-0.40540540540540543
5,2023-05-14T11:30:06Z,444,37796,1247,27,16,0.04027777777777778,,1300.0,0.4151898734177215,30.0,0.2972972972972973
6,2023-05-14T11:30:06Z,444,38707,1264,27,17,0.04027777777777778,,911.0,-0.37265822784810126,17.0,-0.40540540540540543
7,2023-05-14T11:30:06Z,444,40116,1283,27,18,0.041666666666666664,A3StcC2cD08,1409.0,0.6359493670886076,19.0,-0.2972972972972973
8,2023-05-14T11:30:06Z,444,41134,1317,27,19,0.043055555555555555,A3StcC2cD08,1018.0,-0.1559493670886076,34.0,0.5135135135135135
9,2023-05-14T11:30:06Z,444,42035,1345,27,20,0.044444444444444446,A3StcC2cD08,901.0,-0.3929113924050633,28.0,0.1891891891891892
10,2023-05-14T11:30:06Z,444,43118,1383,27,21,0.04583333333333333,A3StcC2cD08,1083.0,-0.02430379746835443,38.0,0.7297297297297297
11,2023-05-14T11:30:06Z,444,44225,1404,27,22,0.04722222222222222,A3StcC2cD08,1107.0,0.02430379746835443,21.0,-0.1891891891891892
12,2023-05-14T11:30:06Z,444,45290,1419,27,23,0.04861111111111111,A3StcC2cD08,1065.0,-0.060759493670886074,15.0,-0.5135135135135135
13,2023-05-14T11:30:06Z,444,46200,1430,27,0,0.05,A3StcC2cD08,910.0,-0.37468354430379747,11.0,-0.7297297297297297
14,2023-05-14T11:30:06Z,444,46896,1444,27,1,0.05138888888888889,A3StcC2cD08,696.0,-0.8081012658227849,14.0,-0.5675675675675675
