,duration,views,likes,category_id,hour,update_diff,id,date,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,396,42969,1051,17,18,0.044444444444444446,D0_hDRB2nho,2023-05-14T10:00:06Z,1280.0,0.1218274111675127,19.0,-1.1428571428571428
2,396,44215,1083,17,19,0.04583333333333333,D0_hDRB2nho,2023-05-14T10:00:06Z,1246.0,-0.2233502538071066,32.0,0.7142857142857143
3,396,45367,1098,17,20,0.04722222222222222,D0_hDRB2nho,2023-05-14T10:00:06Z,1152.0,-1.1776649746192893,15.0,-1.7142857142857142
4,396,46899,1127,17,21,0.04861111111111111,D0_hDRB2nho,2023-05-14T10:00:06Z,1532.0,2.6802030456852792,29.0,0.2857142857142857
5,396,48139,1152,17,22,0.05,D0_hDRB2nho,2023-05-14T10:00:06Z,1240.0,-0.28426395939086296,25.0,-0.2857142857142857
6,396,49410,1181,17,23,0.05138888888888889,D0_hDRB2nho,2023-05-14T10:00:06Z,1271.0,0.030456852791878174,29.0,0.2857142857142857
7,396,50675,1222,17,0,0.05277777777777778,D0_hDRB2nho,2023-05-14T10:00:06Z,1265.0,-0.030456852791878174,41.0,2.0
8,396,52590,1246,17,1,0.05416666666666667,D0_hDRB2nho,2023-05-14T10:00:06Z,1915.0,6.568527918781726,24.0,-0.42857142857142855
