,duration,views,likes,category_id,hour,update_diff,id,date,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,9003,90407,2075,20,18,0.09722222222222222,gvjzVuVmzBE,2023-05-12T19:57:37Z,582.0,-0.6511627906976745,11.0,-0.15384615384615385
2,9003,91001,2089,20,19,0.09861111111111111,gvjzVuVmzBE,2023-05-12T19:57:37Z,594.0,-0.49169435215946844,14.0,0.7692307692307693
3,9003,91615,2094,20,20,0.1,gvjzVuVmzBE,2023-05-12T19:57:37Z,614.0,-0.22591362126245848,5.0,-2.0
4,9003,92216,2110,20,21,0.10138888888888889,gvjzVuVmzBE,2023-05-12T19:57:37Z,601.0,-0.39867109634551495,16.0,1.3846153846153846
5,9003,92864,2122,20,22,0.10277777777777777,gvjzVuVmzBE,2023-05-12T19:57:37Z,648.0,0.22591362126245848,12.0,0.15384615384615385
6,9003,93534,2135,20,23,0.10416666666666667,gvjzVuVmzBE,2023-05-12T19:57:37Z,670.0,0.5182724252491694,13.0,0.46153846153846156
7,9003,94222,2145,20,0,0.10555555555555556,gvjzVuVmzBE,2023-05-12T19:57:37Z,688.0,0.7574750830564784,10.0,-0.46153846153846156
8,9003,95030,2155,20,1,0.10694444444444444,gvjzVuVmzBE,2023-05-12T19:57:37Z,808.0,2.352159468438538,10.0,-0.46153846153846156
