,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-05-12T11:17:31Z,1807,518786,7916,23,11,0.1,,6410.0,3.378432685867381,58.0,1.0344827586206897
2,2023-05-12T11:17:31Z,1807,523293,7962,23,12,0.10138888888888889,,4507.0,0.8292029470864032,46.0,0.20689655172413793
3,2023-05-12T11:17:31Z,1807,527259,8025,23,13,0.10277777777777777,,3966.0,0.10448760884125921,63.0,1.3793103448275863
4,2023-05-12T11:17:31Z,1807,531328,8068,23,14,0.10416666666666667,,4069.0,0.24246483590087073,43.0,0.0
5,2023-05-12T11:17:31Z,1807,535648,8105,23,15,0.10555555555555556,,4320.0,0.578700602813128,37.0,-0.41379310344827586
6,2023-05-12T11:17:31Z,1807,539536,8143,23,16,0.10694444444444444,,3888.0,0.0,38.0,-0.3448275862068966
7,2023-05-12T11:17:31Z,1807,541827,8176,23,17,0.10833333333333334,,2291.0,-2.1393168117883454,33.0,-0.6896551724137931
8,2023-05-12T11:17:31Z,1807,545365,8216,23,18,0.10972222222222222,dpRVOtaRUsI,3538.0,-0.46885465505693236,40.0,-0.20689655172413793
9,2023-05-12T11:17:31Z,1807,548172,8265,23,19,0.1111111111111111,dpRVOtaRUsI,2807.0,-1.448091091761554,49.0,0.41379310344827586
10,2023-05-12T11:17:31Z,1807,551235,8309,23,20,0.1125,dpRVOtaRUsI,3063.0,-1.1051574012056262,44.0,0.06896551724137931
11,2023-05-12T11:17:31Z,1807,555948,8365,23,21,0.11388888888888889,dpRVOtaRUsI,4713.0,1.1051574012056262,56.0,0.896551724137931
12,2023-05-12T11:17:31Z,1807,559963,8416,23,22,0.11527777777777778,dpRVOtaRUsI,4015.0,0.17012726054922975,51.0,0.5517241379310345
13,2023-05-12T11:17:31Z,1807,563434,8446,23,23,0.11666666666666667,dpRVOtaRUsI,3471.0,-0.5586068318821166,30.0,-0.896551724137931
14,2023-05-12T11:17:31Z,1807,566859,8480,23,0,0.11805555555555555,dpRVOtaRUsI,3425.0,-0.6202277294038848,34.0,-0.6206896551724138
15,2023-05-12T11:17:31Z,1807,570610,8503,23,1,0.11944444444444445,dpRVOtaRUsI,3751.0,-0.18352310783657066,23.0,-1.3793103448275863
