,duration,views,likes,category_id,hour,update_diff,id,date,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
0,927,90845,2202,26,17,566,,,,,,
1,927,90870,2202,26,18,567,hi72zQW2kF8,2023-04-22T03:00:31Z,25.0,-0.25,0.0,0.0
2,927,90895,2202,26,19,568,hi72zQW2kF8,2023-04-22T03:00:31Z,25.0,-0.25,0.0,0.0
3,927,90920,2202,26,20,569,hi72zQW2kF8,2023-04-22T03:00:31Z,25.0,-0.25,0.0,0.0
4,927,90945,2205,26,21,570,hi72zQW2kF8,2023-04-22T03:00:31Z,25.0,-0.25,3.0,6.0
5,927,90982,2207,26,22,571,hi72zQW2kF8,2023-04-22T03:00:31Z,37.0,0.75,2.0,4.0
6,927,91013,2207,26,23,572,hi72zQW2kF8,2023-04-22T03:00:31Z,31.0,0.25,0.0,0.0
7,927,91050,2207,26,0,573,hi72zQW2kF8,2023-04-22T03:00:31Z,37.0,0.75,0.0,0.0
8,927,91100,2207,26,1,574,hi72zQW2kF8,2023-04-22T03:00:31Z,50.0,1.8333333333333333,0.0,0.0
