,duration,views,likes,category_id,hour,update_diff,id,date,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,4473,13787,,20,18,0.07916666666666666,6jI7m3ZfPjY,2023-05-13T09:12:33Z,100.0,-1.0,,
2,4473,13878,,20,19,0.08055555555555556,6jI7m3ZfPjY,2023-05-13T09:12:33Z,91.0,-1.1343283582089552,,
3,4473,13990,,20,20,0.08194444444444444,6jI7m3ZfPjY,2023-05-13T09:12:33Z,112.0,-0.8208955223880597,,
4,4473,14152,,20,21,0.08333333333333333,6jI7m3ZfPjY,2023-05-13T09:12:33Z,162.0,-0.07462686567164178,,
5,4473,14389,,20,22,0.08472222222222223,6jI7m3ZfPjY,2023-05-13T09:12:33Z,237.0,1.044776119402985,,
6,4473,14563,,20,23,0.08611111111111111,6jI7m3ZfPjY,2023-05-13T09:12:33Z,174.0,0.1044776119402985,,
7,4473,14735,,20,0,0.0875,6jI7m3ZfPjY,2023-05-13T09:12:33Z,172.0,0.07462686567164178,,
8,4473,14917,,20,1,0.08888888888888889,6jI7m3ZfPjY,2023-05-13T09:12:33Z,182.0,0.22388059701492538,,
