,duration,views,likes,category_id,hour,update_diff,id,date,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
0,922,79939,2152,26,17,230,,,,,,
1,922,80078,2156,26,18,231,zhA4adPiIOs,2023-05-06T03:00:23Z,139.0,-1.015228426395939,4.0,-0.2222222222222222
2,922,80245,2157,26,19,232,zhA4adPiIOs,2023-05-06T03:00:23Z,167.0,-0.4467005076142132,1.0,-0.8888888888888888
3,922,80400,2162,26,20,233,zhA4adPiIOs,2023-05-06T03:00:23Z,155.0,-0.6903553299492385,5.0,0.0
4,922,80579,2164,26,21,234,zhA4adPiIOs,2023-05-06T03:00:23Z,179.0,-0.20304568527918782,2.0,-0.6666666666666666
5,922,80790,2176,26,22,235,zhA4adPiIOs,2023-05-06T03:00:23Z,211.0,0.4467005076142132,12.0,1.5555555555555556
6,922,80989,2184,26,23,236,zhA4adPiIOs,2023-05-06T03:00:23Z,199.0,0.20304568527918782,8.0,0.6666666666666666
7,922,81209,2192,26,0,237,zhA4adPiIOs,2023-05-06T03:00:23Z,220.0,0.6294416243654822,8.0,0.6666666666666666
8,922,81602,2197,26,1,238,zhA4adPiIOs,2023-05-06T03:00:23Z,393.0,4.1421319796954315,5.0,0.0
