,date,duration,views,likes,category_id,hour,update_diff,id,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,2023-05-13T13:00:22Z,362,8451,269,24,11,0.06388888888888888,,53.0,0.7142857142857143,2.0,1.0
2,2023-05-13T13:00:22Z,362,8482,269,24,12,0.06527777777777778,,31.0,-0.8571428571428571,0.0,-1.0
3,2023-05-13T13:00:22Z,362,8531,269,24,13,0.06666666666666667,,49.0,0.42857142857142855,0.0,-1.0
4,2023-05-13T13:00:22Z,362,8591,270,24,14,0.06805555555555555,,60.0,1.2142857142857142,1.0,0.0
5,2023-05-13T13:00:22Z,362,8623,271,24,15,0.06944444444444445,,32.0,-0.7857142857142857,1.0,0.0
6,2023-05-13T13:00:22Z,362,8661,272,24,16,0.07083333333333333,,38.0,-0.35714285714285715,1.0,0.0
7,2023-05-13T13:00:22Z,362,8700,273,24,17,0.07222222222222222,,39.0,-0.2857142857142857,1.0,0.0
8,2023-05-13T13:00:22Z,362,8743,273,24,18,0.07361111111111111,b9zUAfB24vg,43.0,0.0,0.0,-1.0
9,2023-05-13T13:00:22Z,362,8773,274,24,19,0.075,b9zUAfB24vg,30.0,-0.9285714285714286,1.0,0.0
10,2023-05-13T13:00:22Z,362,8812,276,24,20,0.0763888888888889,b9zUAfB24vg,39.0,-0.2857142857142857,2.0,1.0
11,2023-05-13T13:00:22Z,362,8858,276,24,21,0.07777777777777778,b9zUAfB24vg,46.0,0.21428571428571427,0.0,-1.0
12,2023-05-13T13:00:22Z,362,8898,278,24,22,0.07916666666666666,b9zUAfB24vg,40.0,-0.21428571428571427,2.0,1.0
13,2023-05-13T13:00:22Z,362,8950,279,24,23,0.08055555555555556,b9zUAfB24vg,52.0,0.6428571428571429,1.0,0.0
14,2023-05-13T13:00:22Z,362,9008,280,24,0,0.08194444444444444,b9zUAfB24vg,58.0,1.0714285714285714,1.0,0.0
15,2023-05-13T13:00:22Z,362,9080,280,24,1,0.08333333333333333,b9zUAfB24vg,72.0,2.0714285714285716,0.0,-1.0
