,duration,views,likes,category_id,hour,update_diff,id,date,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
0,647,42741,1632,26,17,62,,,,,,
1,647,43177,1642,26,18,63,SCH2kUkbWvU,2023-05-13T03:00:24Z,436.0,4.318181818181818,10.0,0.0
2,647,43433,1652,26,19,64,SCH2kUkbWvU,2023-05-13T03:00:24Z,256.0,-1.1363636363636365,10.0,0.0
3,647,43697,1665,26,20,65,SCH2kUkbWvU,2023-05-13T03:00:24Z,264.0,-0.8939393939393939,13.0,1.0909090909090908
4,647,44027,1674,26,21,66,SCH2kUkbWvU,2023-05-13T03:00:24Z,330.0,1.106060606060606,9.0,-0.36363636363636365
5,647,44310,1685,26,22,67,SCH2kUkbWvU,2023-05-13T03:00:24Z,283.0,-0.3181818181818182,11.0,0.36363636363636365
6,647,44614,1699,26,23,68,SCH2kUkbWvU,2023-05-13T03:00:24Z,304.0,0.3181818181818182,14.0,1.4545454545454546
7,647,44919,1705,26,0,69,SCH2kUkbWvU,2023-05-13T03:00:24Z,305.0,0.3484848484848485,6.0,-1.4545454545454546
8,647,45202,1713,26,1,70,SCH2kUkbWvU,2023-05-13T03:00:24Z,283.0,-0.3181818181818182,8.0,-0.7272727272727273
