,category_id,duration,update_diff,views_scaled,likes_scaled,vpm_scaled,time_gap_minutes
0,24,1033,0.0,1.8654025904660168,2.1444444444444444,-0.23286024251335205,51658.45286096667
1,24,1126,66.68138888888889,-0.028041126986246494,0.23333333333333334,-0.6232712556804454,47657.569527633335
2,24,1163,123.17916666666666,-0.4425156896781947,-0.8555555555555555,-0.6362566662251642,40266.819527633335
3,24,1122,98.03972222222222,0.40833222059019897,0.16666666666666666,-0.24147221038740802,34384.4361943
4,24,1125,108.96277777777777,1.9770329817065029,1.8777777777777778,0.6595616535553458,27846.669527633334
5,24,1122,130.00305555555556,0.028041126986246494,-0.18888888888888888,0.23286024251335186,20046.4861943
6,24,930,97.00111111111111,-0.15569501936173052,-0.16666666666666666,0.673627152491293,14226.419527633332
7,24,1161,94.99333333333334,-0.4905861930831887,-1.1,1.4719087092912253,8526.819527633334
