,id,date,duration,views,likes,category_id,update_diff
0,n77Ks6AU0qM,2023-05-13T12:28:31Z,981,1012789,10359,24,108
0,n77Ks6AU0qM,2023-05-13T12:28:31Z,981,1129874,11064,24,132
0,n77Ks6AU0qM,2023-05-13T12:28:31Z,981,1249672,11768,24,156
0,n77Ks6AU0qM,2023-05-13T12:28:31Z,981,1384557,12578,24,180
0,n77Ks6AU0qM,2023-05-13T12:28:31Z,981,1469707,13188,24,204
0,n77Ks6AU0qM,2023-05-13T12:28:31Z,981,1527439,13554,24,228
