,id,date,duration,views,likes,category_id,update_diff
0,2mz61WGl1A8,2023-05-17T09:54:43Z,961,561777,17588,22,134
0,2mz61WGl1A8,2023-05-17T09:54:43Z,961,574569,17758,22,158
0,2mz61WGl1A8,2023-05-17T09:54:43Z,961,586189,17959,22,182
0,2mz61WGl1A8,2023-05-17T09:54:43Z,961,598877,18134,22,206
