,id,date,duration,views,likes,category_id,update_diff
0,q5NGlfJQiyE,2023-05-11T08:00:22Z,764,4897872,27980,15,160
0,q5NGlfJQiyE,2023-05-11T08:00:22Z,764,5013150,28400,15,184
0,q5NGlfJQiyE,2023-05-11T08:00:22Z,764,5099528,28701,15,208
0,q5NGlfJQiyE,2023-05-11T08:00:22Z,764,5184735,28983,15,232
0,q5NGlfJQiyE,2023-05-11T08:00:22Z,764,5249321,29256,15,256
0,q5NGlfJQiyE,2023-05-11T08:00:22Z,764,5336031,29530,15,280
