,id,date,duration,views,likes,category_id,update_diff
0,5t4T2icROjM,2023-04-23T11:00:04Z,427,561622,7994,22,709
0,5t4T2icROjM,2023-04-23T11:00:04Z,427,562801,8003,22,733
0,5t4T2icROjM,2023-04-23T11:00:04Z,427,564166,8007,22,757
