,id,date,duration,views,likes,category_id,update_diff
0,p81oHc9eXVE,2023-05-18T10:00:41Z,2547,373046,4182,24,110
0,p81oHc9eXVE,2023-05-18T10:00:41Z,2547,382985,4254,24,134
0,p81oHc9eXVE,2023-05-18T10:00:41Z,2547,389886,4297,24,158
