,id,date,duration,views,likes,category_id,update_diff
0,IO8VwwMh_cg,2023-05-15T09:00:08Z,940,56034,1045,15,183
0,IO8VwwMh_cg,2023-05-15T09:00:08Z,940,56672,1049,15,207
0,IO8VwwMh_cg,2023-05-15T09:00:08Z,940,57236,1054,15,231
