,id,date,duration,views,likes,category_id,update_diff
0,1Ykqy35peWY,2023-05-16T09:07:10Z,370,43895,849,17,63
0,1Ykqy35peWY,2023-05-16T09:07:10Z,370,45345,859,17,87
0,1Ykqy35peWY,2023-05-16T09:07:10Z,370,46258,871,17,111
0,1Ykqy35peWY,2023-05-16T09:07:10Z,370,47395,892,17,135
0,1Ykqy35peWY,2023-05-16T09:07:10Z,370,48610,906,17,159
0,1Ykqy35peWY,2023-05-16T09:07:10Z,370,49738,918,17,183
0,1Ykqy35peWY,2023-05-16T09:07:10Z,370,50538,933,17,207
0,1Ykqy35peWY,2023-05-16T09:07:10Z,370,50958,935,17,231
