,id,date,duration,views,likes,category_id,update_diff
0,hG7ygb5ebTI,2023-05-20T03:00:22Z,268,460068,6897,23,69
0,hG7ygb5ebTI,2023-05-20T03:00:22Z,268,493083,7117,23,93
0,hG7ygb5ebTI,2023-05-20T03:00:22Z,268,514065,7246,23,117
