,id,date,duration,views,likes,category_id,update_diff
0,KEXD4xocM08,2023-05-12T08:00:09Z,557,697985,11690,26,136
0,KEXD4xocM08,2023-05-12T08:00:09Z,557,731890,12141,26,160
0,KEXD4xocM08,2023-05-12T08:00:09Z,557,763683,12544,26,184
0,KEXD4xocM08,2023-05-12T08:00:09Z,557,790789,12913,26,208
0,KEXD4xocM08,2023-05-12T08:00:09Z,557,816879,13276,26,232
0,KEXD4xocM08,2023-05-12T08:00:09Z,557,840199,13539,26,256
