,id,date,duration,views,likes,category_id,update_diff
0,3fJwdMTQekc,2023-05-18T08:00:01Z,607,22114,288,26,40
0,3fJwdMTQekc,2023-05-18T08:00:01Z,607,24865,300,26,64
0,3fJwdMTQekc,2023-05-18T08:00:01Z,607,26466,312,26,88
0,3fJwdMTQekc,2023-05-18T08:00:01Z,607,27561,318,26,112
