,id,date,duration,views,likes,category_id,update_diff
0,zNni0htZZ7I,2023-05-22T07:00:23Z,79,6967,538,22,17
0,zNni0htZZ7I,2023-05-22T07:00:23Z,79,11637,710,22,41
0,zNni0htZZ7I,2023-05-22T07:00:23Z,79,12299,739,22,65
0,zNni0htZZ7I,2023-05-22T07:00:23Z,79,12781,757,22,89
