,id,date,duration,views,likes,category_id,update_diff
0,-CJa1On8gh4,2023-05-13T11:00:00Z,1014,258954,12149,20,109
0,-CJa1On8gh4,2023-05-13T11:00:00Z,1014,271143,12393,20,133
0,-CJa1On8gh4,2023-05-13T11:00:00Z,1014,280578,12571,20,157
0,-CJa1On8gh4,2023-05-13T11:00:00Z,1014,289882,12753,20,181
0,-CJa1On8gh4,2023-05-13T11:00:00Z,1014,297319,12904,20,205
0,-CJa1On8gh4,2023-05-13T11:00:00Z,1014,302092,12979,20,229
