video_id,video_title
5r-KzNotRfo,[SUB] 깻잎 논쟁부터 댄스 배틀까지🔥 하루 종일 싸우는 트레저...   아이돌 인간극장
gonh-a1E5eQ,[ENG SUB] TXT 표 인간극장  눈물없인 볼 수 없는 컴백 1주전 하루 [※ 투모로우바이투게더 무용연습실 ※]
9gzeNv1wk18,[SUB] 캐릭터 확실한 5명의 남자들  제대로 불 붙은 사연    아이돌 인간극장
ddyYjBGeZSE,[SUB]진정한 소리꾼을 찾아 떠나는 그들의 여정   아이돌 인간극장
Odi_k3MxU9U,[SUB] 멤버들의 민트 초코 입문을 위한  유일한 민초단의 외로운 싸움   아이돌 인간극장
EeoWQHusKUs,[ENG SUB] 데뷔 D-1  요즘 신인은 데뷔를 위해 이런 것까지 준비한다고..?!   아이돌 인간극장
EVsWP8xzcLs,[SUB] 원스  보고 있나요? 트와이스의 여섯 번째 생일파티에 초대합니다   아이돌 인간극장
tCo_hb2ZYIY,[SUB] 새해 덕담하다가 자존심을 건 배틀 시작🔥   아이돌 인간극장
j9ogpMzxjH4,[ENG SUB] 2071년에도  몬 씨네 가족은 오래오래 행복하게 살았답니다   아이돌 인간극장
m5ZM1dZK9_U,[ENG SUB] 요상한 개인기 대방출! 우리 이래도 되는 거야…?   아이돌 인간극장
1zUP7Bu48lw,[SUB]   멤버들과 함께 한 에이티즈의 눈부시게 소중한 시간   아이돌 인간극장
_JSrgZwqj80,[SUB] 드디어 폭발! 더보이즈 가문에 찾아온 절체절명의 위기   아이돌 인간극장
WSOZTi6_U4o,"[ENG SUB] ""더보이즈 가(家)의 화목함? 비결은 사랑❤이죠""   아이돌 인간극장"
qPkFSbtFv9w,[ENG SUB] 스무 살 되자마자 독립 선언한 프로미스나인 막내..?!   아이돌 인간극장
FFAT9llC8NY,[ENG SUB] 케미 大폭발  세상에서 제일 수다스러운 그녀들   아이돌 인간극장
cN_gjGkLhIA,[ENG SUB] 미치지 않으면  미칠 수 없다..!    아이돌 인간극장
YyJgCPPBiFY,[ENG SUB] 브레이브걸스표 인간극장  역주행이 아닌 정주행을 향한 거침없는 질주[※ 브레이브걸스 무용연습실 ※]
GBba4_6Tgd4,[ENG SUB] 소문난 9형제의 왁자지껄 생일날   아이돌 인간극장
verLU-0JIDs,[ENG SUB] 안녕하세요 우리는 짱테이씨입니다.   아이돌 인간극장
04HElCQ6YSI,[ENG SUB]지구를 구할(?) 슈퍼 히어로들  K-밴드로 드디어 데뷔!   아이돌 인간극장
Asvidk-7-WE,[ENG SUB]  애교 광인 원호를 마주한 홀리뱅의 거친 생각과 불안한 눈빛...   아이돌 인간극장
ZnbkhIIz2xs,"[ENG SUB]'하나 둘 Lights On!"" 초심 찾아 삼만 리   아이돌 인간극장"
V5oVR1nTAT0,[ENG SUB] 24시간 극한의 연습  점점 혼미해지는 정신을 붙잡아라..!   아이돌 인간극장
gq4X_wFENsc,[ENG SUB] 웃음에 진심인 위클리의 초대  한여름의 Holiday Party   아이돌 인간극장
J1yaqdwdSO0,"[ENG SUB]'다 함께 Lights On!"" 하나의 목표를 위해 열정을 불태워라!   아이돌 인간극장"
MNRVK03jb4s,[ENG SUB] 전소연과 윈디  비슷한 듯 다른 두 사람의 이야기   아이돌 인간극장
uwTOYJ5dH_A,[ENG SUB] 케이팝계 작은 형님들  우주소녀 쪼꼬미의 특별(?) 레슨 시간   아이돌 인간극장
VPYjIKqN5m0,[ENG SUB] 아이돌 에이비식스가 컴백 전 추석을 보내는 법    아이돌 인간극장
