video_id,video_title
lbXPlMsZ49M,날씨덕에 총  차 없이 사냥가기   스코틀랜드 사냥 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Arran EP01
eOO1meUAONs,걸어서 사슴 잡으러   스코틀랜드 사냥 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Arran EP02
6WmbbioVbhg,적응완료!   스코틀랜드 사냥 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Arran EP03
yA-we5KL5_I,우리 1킬로만 더 기어갈까요?   스코틀랜드 사냥 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Arran EP04
Gp-xxIqrfyw,위스키는 여기가 오리지널입니다   스코틀랜드 사냥 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Arran EP05 End
