video_id,video_title
02rMn4giIUs,치와와 산책 많이 시키지 마세욜욜욜   견종백과 치와와편(EN)
vW6Ry2kdsBc,강형욱은 진돗개를 싫어한다?   견종백과 진돗개편 (EN)
xZ0fO7PLY9M,육아 난이도 0에 수렴. 근데 똥 먹음💩   견종백과 시츄편(EN)
H9McxKQ-dfk,보더콜리 키우지 말래요   견종백과 보더콜리편(EN)
dLpy8sadZBA,만지지 말고. 부르지 말고. 바라만 보세요.   견종백과 시바이누편(EN)
mXO3DfUgj0I,인건 알았는데 침도 한 바가지임   견종백과 웰시 코기편(EN)
MItHENgKUpQ,서 봐준다   견종백과 포메라니안편(EN)
3dkQJpO8eYI,엽긴 무슨 이제 당신은 250km를 달려야 합니다   견종백과 말라뮤트편(EN)
xIE-G1TWEHk,보호자와 떨어지기  출근하기  안 만져주기   견종백과 푸들편(EN)
Wf_A_cnwwvk,세요 멈출 수 없으니까   견종백과 비숑프리제편(EN)
2JJqg0JYYkI,지만 아이들과 키우기 좋음   견종백과 비글편(EN)
-v27YncVI8o,코카 스파니엘 미용&건강 편(크고 통통한 귀)｜강형욱의 견종백과 X 이승인 누가 X 하늘이
THoHZZQ2ibw,코카 스파니엘 식욕&성격 편(휴지의 비명 감정공감 최고)｜강형욱의 견종백과 X 이승인 누가 X 하늘이
GGd0vETcRQA,코카 스파니엘 파괴력&에너지 편(집안 살림 바사삭 주의)｜강형욱의 견종백과 X 이승인 누가 X 하늘이
jrO8TeJ50DI,사모예드 성격 편 (사회성 의심쟁이 사람이좋아)｜강형욱의 견종백과 X 극한견주 솜이 X 백곰이
GNgr4d5kboI,사모예드 대형견&파워  편 (폭풍성장 전력질주)｜강형욱의 견종백과 X 극한견주 솜이 X 백곰이
XkHgmgsuv5E,사모예드 털 편 (털빠짐  목욕고충  한국더위)｜강형욱의 견종백과 X 극한견주 솜이 X 백곰이
VZF0ST0-5vc,[Eng sub/日本語字幕] 골든 리트리버 2부｜강형욱의 견종백과 X 리틀라이언 레아레토
NAjZcaEq_Nc,[Eng sub/日本語字幕] 골든 리트리버 1부｜강형욱의 견종백과 X 리틀라이언 레아레토
J5q34GwAoB8,시바 이누(시바견) 2부｜강형욱의 견종백과 X 시바견곰이탱이여우
l_Bt6544jFg,시바 이누(시바견) 1부｜강형욱의 견종백과 X 시바견곰이탱이여우
3293XwJTRyg,시베리안 허스키 2부｜강형욱의 견종백과 X 노잼봇
pKDIe670lrw,시베리안 허스키 1부｜강형욱의 견종백과 X 노잼봇
EW6n-i5zKT4,보더 콜리 2부｜강형욱의 견종백과 X 페퍼TV(보더로운생활)
V_GAcGbmHjI,보더 콜리 1부｜강형욱의 견종백과 X 페퍼TV(보더로운생활)
QICG4EUJGk4,꼬똥 드 툴레아 2부｜강형욱의 견종백과 X 대도서관
iG_3rfPkTZc,꼬똥 드 툴레아 1부｜강형욱의 견종백과 X 대도서관
g98-YQ8-9iE,웰시 코기 편 2부｜강형욱의 견종백과
mQdYYRFV-3s,웰시 코기 편 1부｜강형욱의 견종백과
II9Jup05Ho4,시츄 편 2부｜강형욱의 견종백과
ibm9DPcl5PM,시츄 편 1부｜강형욱의 견종백과
pc4lILwieUU,포메라니안 편 2부｜강형욱의 견종백과
vStX-Z87Dpg,포메라니안 편 1부｜강형욱의 견종백과
FekfeXbfTNo,셰퍼드  마리노이즈  래브라도 리트리버(군견 편) 2부｜강형욱의 견종백과
jVRZ4-JhFkg,셰퍼드  마리노이즈  래브라도 리트리버(군견 편) 1부｜강형욱의 견종백과
w80HcHAxcc0,군견 편 라이브 예고｜강형욱의 견종백과
d9krnAQ5NUk,푸들 편 2부｜강형욱의 견종백과
3sysIjGyxXE,푸들 편 1부｜강형욱의 견종백과
-Y7s_tm7SBo,닥스훈트 편 2부｜강형욱의 견종백과
VmnGyG9Vy3k,닥스훈트 편 1부｜강형욱의 견종백과
r5_vEPUa2RE,말티즈 편 2부｜강형욱의 견종백과
yihK9xcf-zo,말티즈 편 1부｜Engsub｜강형욱의 견종백과
aLUFfVatHbo,말티즈 편 1부 예고｜강형욱의 견종백과
qFj0UKemZs4,토크 코너 출연 보호자 모집｜강형욱의 견종백과
