video_id,video_title
jD8mZ3uVzuE,합법적 망나니가 되기 위한 첫 발  [차린건 쥐뿔도 없지만] EP.0
iQjEehs6-dU,[SUB] 어느날 머리에서 쥐뿔이 자랐다✨   [차린건 쥐뿔도 없지만] EP.01 #이영지 #수빈 (ENG/JPN/SPA)
EirL-L68JBk,[SUB] 드렁큰 호랑이🐯 어서오세요 ZOO정뱅이의 나라로🥂  [차린건 쥐뿔도 없지만] EP.03 #이영지 #호시 (ENG/JPN/SPA)
PM5S1fNaDpQ,[SUB] 오늘은 알콜 프리🎵 근데 향기✨에 취해~  [차린건 쥐뿔도 없지만] EP.04 #이영지 #김향기 (ENG/JPN/SPA)
co_pF1r9ohk,[SUB] 폭스 그잡채   🦊 여우한테 20분 내내 홀린 썰 푼다..   [차린건 쥐뿔도 없지만] EP.05 #이영지 #채령 (ENG/JPN/SPA)
qy2vP5aOghQ,[SUB] 니플 패치와 오은영 박사 그 사이의 선미🔥   [차린건 쥐뿔도 없지만] EP.02 #이영지 #선미 (ENG/JPN/SPA)
Ei157H7wa1k,[SUB] 차린 건 ZIP뿔도 없지만  #이영지 #수빈 #선미 #호시 #김향기 #채령 (ENG/JPN/SPA)
GmOdBa0sxWg,[SUB] 덩기DUCK🐤 예나 언니의 돌아버린 술판🥁   [차린건 쥐뿔도 없지만] EP.06 #이영지 #최예나 (ENG/JPN/SPA)
NJuLpeEq3RY,[SUB] 비폭력🤜🏻🚫주당 채씨  그게 되나 적당히 술 마시는 게😏  [차린건 쥐뿔도 없지만] EP.07 #이영지 #몬스타엑스형원 (ENG/JPN/SPA)
HmrspesS3SI,[SUB] 금쪽같은 울 언니👶🏻 서른하나지만 열두 살입니다  💗  [차린건 쥐뿔도 없지만] EP.08 #이영지 #현아 (ENG/JPN/SPA)
X5wT2-odw34,[SUB] 방송이 낳은 괴물  이제부터 차쥐뿔은 제 겁니다😎   [차린건 쥐뿔도 없지만] EP.09 #이영지 #키 (ENG/JPN/SPA)
6HEF4zBqbH8,[SUB] 트와이스 데뷔 7년 만의 음주 방송 🥂 이건... 귀하네요... 😉 [차린건 쥐뿔도 없지만] EP.10 #이영지 #트와이스 (ENG/JPN/SPA)
cKB1rK5dJS8,[SUB] 한국인의 밥상에 크리스토퍼의 등장이라... 이게 되네;;  [차린건 쥐뿔도 없지만] EP.11 #이영지 #크리스토퍼 #Christopher (ENG/JPN/SPA)
i9dBHypPiLI,[SUB] 내 장점이 뭔지 알아~ 바로 골 때린 거야☺  [차린건 쥐뿔도 없지만] EP.12 #이영지 #크러쉬 (ENG/JPN/SPA)
XP8hhiK9MAQ,[SUB] 차린 건 ZIP뿔도 없지만 Part.2  #이영지 #예나 #형원 #현아 #키 #나연 #채영 #크리스토퍼 #크러쉬 (ENG/JPN/SPA)
wlmKkCKu7H4,[SUB]🚨속보🚨 방탄 진  얼굴 자체가 진수성찬✨ 차쥐뿔 근본 잃어버려...👥    [차린건 쥐뿔도 없지만] EP.13 #이영지 #진 (ENG/JPN/SPA)
