video_id,video_title
f8BKXwb_KvM,도모다찌 ep01 l 유튜브를 시작해요
POdmtP1y6Pg,도모다찌 ep02 l 찜질방에 갔어요
Vy577kVXrjs,도모다찌 ep04 l 오랜만이에요!
fMT00WB-_nI,도모다찌 ep05-1 l 이번주는 뭔가 좀 아쉬워서..ㅎ
Y5odB89oEEU,도모다찌 ep06 l Q&A
V87CGlAjtKk,도모다찌 ep07 l 이번엔 밸런스 게임
