video_id,video_title
nlJ4qJLAsco,NEW SEASON At BOURNEMOUTH BEGINS!   FIFA 23   S2 EP1
3RVIhGekwl8,MASSIVE SIGNINGS + EUROPEAN DEBUT For BOURNEMOUTH!   FIFA 23   S2 EP2
khQ1wghx3x8,Can This SWEDISH DUO Be The Future of BOURNEMOUTH?   FIFA 23   S2 EP3
p-uuYgR3M6k,BOURNEMOUTH Takes On THE WORLD 🌎   FIFA 23   S2 EP4
KVlZhJpw4-k,Bournemouth is in TROUBLE...  FIFA 23   S2 EP5
ca3Dqth3X-I,An UNLIKELY SUPERHERO Emerges At BOURNEMOUTH!   FIFA 23   S2 EP6
