video_id,video_title
x0gyQTOmBjc,The Legends Ft. Harbhajan Singh X Kamiya Jani   EP 01   Curly Tales
n0vvaYJ0s-M,The Legends Ft. Brett Lee X Kamiya Jani   Ep 2   Curly Tales
6Xz0S8ULY7k,The Legends Ft. S. Sreesanth X Kamiya Jani   EP 03   Curly Tales
2Qn0Viwmnig,The Legends Ft. Shoaib Akhtar X Kamiya Jani   Ep 04   Curly Tales
