video_id,video_title
M6smL7VaxSU,WHY YOU NEED TO TRAVEL TO WADIRUM   JORDAN TRAVEL GUIDE   JORDAN ITINERARY - [Ep-1]
P2iLSRqurvM,MARS ON EARTH   Sleeping in a MARTIAN DOME   JORDAN TRAVEL GUIDE   JORDAN ITINERARY - [Ep-2]
dO3dOQOo8lM,PETRA JORDAN   Petra Full Guide   Jordan Travel Guide   Jordan Itinerary - [Ep -3]
Sx2V1xZ1F4A,MONASTERY & DEAD SEA Complete Guide   Jordan Travel Guide   Jordan Itinerary - [Ep -4]
pa1VeG8oYOk,JERASH & AMMAN JORDAN   Amman Full Guide   Jordan Travel Guide   Jordan Itinerary - [Ep-5]
