video_id,video_title
3smdq5O_6kw,리부트 찍먹 시작합니다ㅋㅋ 생각보다 꿀잼인데??? [메이플스토리/명훈]
fpiIKiaEfqI,리부트 푹찍먹하라는건가..? 본섭에서도 절대 안뜨는 엄청난 아이템이 떴습니다ㄷㄷ 리부트 육성기 2화! [메이플스토리/명훈]
UTcgmr5rHvA,리부트 첫번째 '벽'을 마주한 명훈ㅋㅋㅋㅋㅋ 리부트 육성기 3화 [메이플스토리/명훈]
9Tafpdb2nmA,리부트 2일차 레전드!!! 쌍드랍 반지가 만들어낸 미친 스노우볼!! 이게 진짜 『성장』..? 리부트 육성기 4화! [메이플스토리/명훈]
DqyBglR6t3I,리부트 찍먹 3일 만에 링크 육성 시작합니다! 유니온 9000 딱 대ㅋㅋ [메이플스토리/명훈]
y7h8ZDbnv-c,떴다...? 리부트 육성기 6화 [메이플스토리/명훈]
5pGmU9guDg8,또 레전드 등장ㅋㅋㅋㅋㅋ 사라져가는 마일큐브가 엄청난 옵션을 뽑았다... 리부트 육성기 7화! [메이플스토리/명훈]
fUXM6XKk1yM,죄송합니다 리부트형님들... 생성제한이 풀렸다... [메이플스토리/명훈]
Y7ZuzpjDIEQ,리부트 다시 처음부터 시작합니다 모든것이 태초로 돌아갔다.. [메이플스토리/명훈]
-DszzXlszms,리부트에서 다시 시작하는 스트리머 4인방ㅋㅋㅋ 단퐁회가 탄생했습니다!! [메이플스토리/명훈]
WykyuM0QBYE,리부트로 다시 회귀했습니다. 제로부터 시작하는 육성 시작!! 1일차부터 달려버리는 명훈ㅋㅋㅋ [메이플스토리]
boEvWXBvyQc,축캐였던 내가 리부트에선 평범캐라고??! 12시간동안 달려봤습니다.. [메이플스토리/명훈]
ZbJvjh_qLIc,원기형님을 만나뵙고 온 날.. 리부트에서 도미를 먹어버렸습니다ㅋㅋㅋㅋㅋㅋ [메이플스토리/명훈]
ECGXb6cbanA,단퐁회 새로운 멤버 영입?! 진캐님이 영입 시도한 의외의 인물? [메이플스토리/명훈]
UVaKzPOZfW8,남은 기간 3일. 3일동안 250을 위해 48시간 사냥했습니다 해냈다.. [메이플스토리/명훈]
cdZTKZ5jyms,카링 격수들이 여기선 스데미 격수?! 리부트 단퐁회 첫 보스레이드!!  [메이플스토리/명훈]
BayWmZpZPBI,본섭에서 한번도 못먹어본 아이템이 떴습니다 ㄷㄷㄷ이맛이지!!!! [메이플스토리/명훈]
3xY-3PCpIVA,환상의 딸깍쇼!!! 뭔가 보여드리겠습니다!!! [메이플스토리/명훈]
36KX23OW-t0,리부트 메획템 제작 중 벽을 느꼈습니다.. 현질하고 싶어진 명훈ㅋㅋㅋㅋ [메이플스토리/명훈]
I_Yi4afiMRY,하늘은 왜 진캐를 낳고 춘자를 낳고 나를 낳았는가!!! 단퐁회 쌉비틱 당했습니다.... [메이플스토리/명훈]
o4mSzGMpdTg,소환수다!!! 도망쳐!!! (하지만 실패했습니다.) [메이플스토리/명훈]
LUXeZgXGRww,메소핵급 돈 복사 드가자~ 메획 1418% 레전드ㅋㅋㅋ 리부트 행메 시작이다!! [메이플스토리/명훈]
VKQmAD6WIaA,리부트 와서 처음해보는 미친 스펙업 컨텐츠?! 레전템이 복사가 되네요ㄷㄷㄷ;; [메이플스토리/명훈]
ykxSoad7P40,★레전드★리부트에서 제일 좋은 반지가 떠버렸다.. 단퐁회 턱거인 등장ㅋㅋㅋㅋ 리부트 중대발표합니다.. [메이플스토리/명훈]
l3jCoS4NRmU,단퐁회 최초 직업 변경?!! 아직도 이게 없는 사람이 있다고? ㅋㅋㅋㅋㅋ [메이플스토리/명훈]
quM47y4vHSY,이분들이 단퐁회에 합류한다고..? 레전드 멤버가 모입니다ㄷㄷ.. [메이플스토리/명훈]
5y7u0SOq-9g,서로 죽고 죽이는 단퐁회ㅋㅋㅋㅋㅋ 새로운 멤버까지 6인 확정되었습니다!!! [메이플스토리/명훈]
HLaDjYR4zRI,리부트 최고효율의 아이템을 얻어버렸다.. 단퐁회 메인딜러 드가자ㅋㅋㅋ [메이플스토리/명훈]
Mw170BIDUZo,또 터졌다 메이플... 단퐁회 긴급소집 큰일났습니다.. [메이플스토리/명훈]
zIF-ft-bTPo,게임이 아픈데 리부트서버는 안들어가지는 메이플ㅋㅋㅋ [메이플스토리/명훈]
z7RBEO51BH4,20억으로 만든 역대급 스펙업..이게 성장하는 맛인가ㅋㅋㅋㅋㅋㅋㅋ [메이플스토리/명훈]
npExEKCJ3hE,단퐁회 6인 총 집결!!! 형들 얼마나 쎄졌나 볼까ㅋㅋ? [메이플스토리/명훈]
BpxE1lCzi8U,뱃지가 또 뜬다고?! 나 혼자만 폭풍성장ㅋㅋㅋ 리부트 역대급 행운캐릭 레전드 [메이플스토리/명훈]
8rvWri6LFWU,글자형 피방 쳐들어가서 해킹했습니다ㅋㅋㅋ [메이플스토리/명훈]
GtVnVhddL7U,더 이상 못 참겠다ㅋㅋ 폭풍딸농 가즈아ㅋㅋㅋ [메이플스토리/명훈]
M8onaEarkYM,단퐁회 풀템을 위한 진캐형의 깜짝선물ㄷㄷ 이렇게까지 준비했다고!?! [메이플스토리/명훈]
zdoaGig2mr8,10분당 1억메소!?! 메획 1652% 한계돌파 레전드ㅋㅋㅋ미친 성장 드가자 [메이플스토리/명훈]
6zmwX5ioxDg,리부트 레전드 찍어버린 스타포스 세일날ㅋㅋㅋ50억 메소로 만든 기적ㄷㄷ;; 이게 된다고!?! [메이플스토리/명훈]
-J8XqSa46p4,단퐁회에서 혼자 도미 못 먹어서 개빡친 형 놀리기ㅋㅋㅋㅋㅋㅋㅋ [메이플스토리/명훈]
KM9D0zh3uHA,단퐁회 최초로 먹은 그 '아이템' [메이플스토리/명훈]
c99gnVHlrnw,단퐁회 최초 아케인 장갑 종결해버렸습니다ㄷㄷ 그곳식 쌍크뎀 떴냐ㅁㅊ;; [메이플스토리/명훈]
SdpkaUpF-dM,단퐁회 하드스우 솔플 열풍.. 못깨면 후발대다ㅋㅋㅋㅋ [메이플스토리/명훈]
pJS22JPaN0k,아 글자형 강화 그렇게 하는거 아닌데ㅋㅋㅋㅋㅋ [메이플스토리/명훈]
0m62T3NBlSE,단퐁회 첫 칠흑 아이템 등장ㅁㅊ;; 블링크빵 드가자ㅋㅋㅋㅋ [메이플스토리/명훈]
iTVq0XYq26U,드디어 단퐁회 전원 집합!! 후발이들이 합류했습니다ㄷㄷㄷ [메이플스토리/명훈]
twsTO3K_jCE,말도 안되는 일이 벌어졌습니다.. 칠흑이 뜬다고?!! 단퐁회 후발대에서 선발대가 된 수호형 역대급리액션ㅋㅋㅋ [메이플스토리/명훈]
