video_id,video_title
QeQ1Io7A2gs,"""첫 만남 그리고 첫 데이트"" 서로에게 설렘을 느끼는 04 남녀들│애들연애 EP.01"
QDIJYrYoQKo,"""19살 마지막을 너와 함께 보내고 싶어"" 서로에게 마음을 표현하는 04 남녀   애들연애 EP.02"
2fb3C8Q--ho,"""너 귀엽다"" 새로운 메기의 등장│애들연애 EP. 03 [ENG CC]"
jWgKC9jQjMM,처음으로 물고 빨고 하는 10대 남녀 │애들연애 EP.04 [ENG CC]
qH_wL4FidfY,결국 같이 자버린 10대 남녀│애들연애 최종화 [ENG CC]
