video_id,video_title
iInpHwk4bGo,[몬 먹어도 고] EP.9 넌 사랑이 뭐라고 생각해...? part.1 (What Do You Think Love Is…?)
OjxLbgJt1dM,[몬 먹어도 고] EP.8 몬제적 남자 part.2 (Proble'MON'tic Men)
gXmdbn81N4g,[몬 먹어도 고] EP.7 몬제적 남자 part.1 (Proble'MON'tic Men)
IKfju-V-hR4,[몬 먹어도 고] EP.6 아찔한 소개팅 (우정편) part.2 (A Shocking Blind Date - Friendship Edition)
FDdYuvr-ANw,[몬 먹어도 고] EP.5 아찔한 소개팅 (우정편) part.1 (A Shocking Blind Date - Friendship Edition)
XKw4GCvaCfc,[몬 먹어도 고] EP.4 억텐 없는 그들만의 리그 (No Fake Energy in Their League)
ivMCmPkJ3LE,[몬 먹어도 고] EP.3 순두부찌개 이렇게 만들면 대성공? (Is Our Soft Tofu Stew a Major Success?)
X4CcAL2Vars,[몬 먹어도 고] EP.2 파국의 서막 (The Beginning of Chaos)
D3QzRcuGh_s,[몬 먹어도 고] EP.1 MONSTA 우린 대동단결 (MONSTA  We Stand Together)
