video_id,video_title
C36b52VpTfM,Hogwarts Legacy - Ep. 1 - Getting Sorted
HhXtUT9Lr9A,Hogwarts Legacy - Ep. 2 - Charms & Defense Against the Dark Arts
ni1hSVLVgdI,Hogwarts Legacy - Ep. 3 - Troll Attack in Hogsmeade
ZqVyFOD7A8Q,Hogwarts Legacy - Ep. 4 - The Restricted Section
7o8XS1cgoUg,Hogwarts Legacy - Ep. 5 - Herbology & Potions
Xi13wEKuMz0,Hogwarts Legacy - Ep. 6 - Arachnophobia Nightmare Fuel
GZYlI4m3_cY,Hogwarts Legacy - Ep. 7 - Taking Flight
Tr_zRXtC6Ds,Hogwarts Legacy - Ep. 8 - The Room of Requirement
ca29sO_BhYU,Hogwarts Legacy - Ep. 9 - Percival Rackham's Trial
ovMeLNkEeGg,Hogwarts Legacy - Ep. 10 - Fantastic Beasts & Where to Find Them
H0Ny8fkZZVI,Hogwarts Legacy - Ep. 11 - What Friends Are For
JcVOFDA2u5Q,Hogwarts Legacy - Ep. 12 - Charles Rookwood's Trial
M3c_V0OmgQ4,Hogwarts Legacy - Ep. 13 - Acromantula Cave
WcuviWYho1w,Hogwarts Legacy - Ep. 14 - Dragon Fighting Ring
-CC3FVFdUnA,Hogwarts Legacy - Ep. 15 - Goblin Secrets
uYUJukRr4nI,Hogwarts Legacy - Ep. 16 - Pretending to be Headmaster Black
7SjKrhLghos,Hogwarts Legacy - Ep. 17 - Niamh Fitzgerald's Trial
gblmPJH7GRU,Hogwarts Legacy - Ep. 18 - The End
