video_id,video_title
tcN3mceuu04,Road To Eurovision - Studio Sessions (Ep. 1) 🇳🇴
8_xWAUHV_cc,Road To Eurovision - Preparing for ESC (Ep. 2) 🇳🇴
3VsvQPYvwDE,Road To Eurovision - Music Video Shoot (Ep. 3) 🇳🇴
PmatOJeWQvA,Road To Eurovision - Lindmo & Sweden Trip (Ep. 4) 🇳🇴
dwPoBeXBfrA,Road To Eurovision - Madrid 🇪🇸 Pre-Party (Ep. 5) 🇳🇴
F89ufsBm6tw,Road To Eurovision - Amsterdam 🇳🇱 Pre-Party (Ep. 6) 🇳🇴
oNCnfPsBVTY,Road To Eurovision - London 🇬🇧 Pre-Party (Ep. 7) 🇳🇴
ZRZFZUqr0_0,Road To Eurovision - WE IN LIVERPOOL (Ep. 8) 🇳🇴
zdOFW9vnd8o,Road To Eurovision - 2ND REHERSAL DAY AND MORE! (Ep. 9) 🇳🇴
