video_id,video_title
gtt1JgxHBB8,Random Trip Ramadhan 2023 Naik Angkutan Umum #1
99uzYZAupLs,Ep.2 : Random Trip Ramadhan 2023 - Terminal Klari  Kecil tapi Berarti
cSPG3EYfZQA,Ep.3 : Random Trip Ramadhan 2023 - Naik Bus Legend  Madona!
N4T0jz87ha4,Ep. 4 : Random Trip Ramadan 2023 - Ga Ada Pilihan lain  Harus Naik Angkot Nih!
ESfDsU59rkg,Ini Kereta Ajaib! Bandung - Jogja Hanya 20 Ribu  Tapii..... (KA Motis Selatan)
4TjW35W4N3k,Travel Murah & Cepat  Jogja - Semarang (Sabila Shutle)
mqDEfPZI2UU,Tiketnya Sangat Murah! Cobain Rute Kereta Paling Unik & Aneh di Indonesia - KA Motis Utara
i3wbMcpPW_s,Naik Bus dari Terminal Rangkasbitung ke Terminal Kalideres - Bus Batur Salembur
hdlInLVL_G0,Belum Pesen Tiket  Nekat Berangkat Dadakan dari Terminal Kalideres saat Arus Mudik Lebaran 2023
O361kPoecEU,Naik Bus Jakarta Semarang Solo yang Berangkatnya Malam & Anti Calo - Trip  Bus Harta Sanjaya
