,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,m9m_eHVEGYA,[ENG] 핑계고_설명_영상.mp4,23,822285,19341,0,,2022-11-15 09:00:25+00:00,213239.9,163,"['뜬뜬', '핑계고', '유재석']",-1.0315751088118115,-0.981968574790614,0.0,231859.95914941665,3.546472633811248,-0.5490019530347056
1,HsnXd-qK1KY,[ENG] 산책은 핑계고,23,2928416,60634,0,,2022-11-17 08:00:09+00:00,210420.16,1918,"['뜬뜬', '핑계고', '유재석', '지석진', '산책']",-0.06184304854482476,0.4471516577836229,46.995555555555555,229040.22581608332,12.785596894894281,-0.33037866847818925
2,O_ri_EHavSo,[ENG] 몸보신은 핑계고,23,5878610,79622,0,,2022-11-25 09:00:11+00:00,198840.12,2045,"['뜬뜬', '핑계고', '유재석', '송은이', '몸보신']",1.296523409100641,1.1043123139752198,193.00055555555556,217460.19248275,27.033039623867342,0.006755310665178031
3,xQjkPhVgvRo,[ENG] 조찬 모임은 핑계고,23,3239010,50706,0,,2022-12-02 23:00:07+00:00,187920.19,2347,"['뜬뜬', '유재석', '조남지대', '조세호', '남창희', '토크', '조찬모임']",0.0811646558793371,0.10355091022357583,181.9988888888889,206540.25914941667,15.682221051426176,-0.26183651347176684
4,W7uLhS9qfis,[ENG] 피크닉은 핑계고,23,4436319,79718,0,,2022-12-16 09:00:08+00:00,168600.17,2182,"['뜬뜬', '핑계고', '유재석', '지석진', '이광수', '피크닉']",0.632445142870035,1.1076348030733023,322.0002777777778,187220.24248275,23.695722968678194,-0.07221485015795295
5,47iiFY6YfZg,(live) 모닝콜은 핑계고,23,466735,12451,0,,2022-12-17 04:00:53+00:00,167459.42,1465,,-1.1952820358870633,-1.2204263861009206,19.0125,186079.49248275,2.5082559812079634,-0.5735690362624394
6,VnVlLCk9oOA,[ENG] 또 피크닉은 핑계고,23,2124215,39694,0,,2022-12-23 09:00:10+00:00,158520.13,2070,"['뜬뜬', '핑계고', '유재석', '이광수', '지석진', '토크', '피크닉']",-0.43212366860063844,-0.2775662767356545,148.98805555555555,177140.20914941665,11.99171554668448,-0.3491641012734656
7,W7h5exjKWZ8,[ENG] 신년모임은 핑계고,23,4370937,60803,0,,2022-12-31 23:00:11+00:00,146160.11,2620,"['뜬뜬', '핑계고', '유재석', '조세호', '남창희', '홍진경', '신년모임', '2023']",0.6023411172589138,0.4530006229667059,206.00027777777777,164780.19248275,26.52586414752229,-0.005245866649009648
8,MgDRnTGPGwY,[ENG] 또 신년모임은 핑계고,23,2033270,29748,0,,2023-01-07 23:00:10+00:00,136080.13,2280,,-0.4739977411160618,-0.621789991001592,167.99972222222223,154700.20914941665,13.143291862237712,-0.3219146142648098
9,JdU-QezqYTM,[ENG] 설 연휴는 핑계고,23,6969239,91061,0,,2023-01-21 00:00:10+00:00,117300.12,3473,"['뜬뜬', '핑계고', '이동욱', '유재석', '조남지대', '조세호', '남창희', '설연휴', '명절', '귀성길']",1.7986849114748633,1.5002076555686301,313.0,135920.20914941665,51.27448702156379,0.5803751368225072
10,XW3lAxx4AL8,[ENG] 축하 파티는 핑계고,23,2966311,47714,0,,2023-02-07 09:00:07+00:00,92280.17,2594,"['뜬뜬', '핑계고', '김종국', '짐종국', '지석진', '유재석', '토크', '축하파티', '유료광고포함']",-0.0443949427889067,0.0,416.99916666666667,110900.25914941666,26.747556973726,0.0
11,SRyk6t77Er8,[ENG] 커피 한잔은 핑계고,23,5566434,96686,0,,2023-02-25 03:00:08+00:00,66720.15,3391,,1.1527872997864972,1.6948847511594103,426.0002777777778,85340.24248274999,65.22636728065491,0.9105152888312612
12,jSwDoRePjKc,[ENG] 230222 mini핑계고 : 유재석  조세호  주우재 @뜬뜬편집실 (OneCam),23,2359929,34589,0,,2023-03-01 12:00:35+00:00,60419.69,1846,"['뜬뜬', '핑계고', '미니핑계고', '미니핑', '유재석', '조세호', '주우재', '토크']",-0.3235931817250488,-0.4542465563784869,105.0075,79039.79248275,29.857479705744947,0.0735893904203489
13,Cb5IC4TmECo,[ENG] 수란은 핑계고,23,4353878,63483,0,,2023-03-11 00:00:09+00:00,46740.12,2478,,0.594486591962959,0.5457534436215131,227.99277777777777,65360.22581608334,66.61357034247932,0.9433403576530283
14,qnQitl3u3lw,[ENG] 또 수란은 핑계고 (근데 진짜 함),23,3062731,46916,0,,2023-03-18 00:00:11+00:00,36660.09,2614,,0.0,-0.027618190627812,168.00055555555556,55280.192482750004,55.40376873607513,0.6780853857351902
15,UXrlLtBhrTA,[ENG] 봄맞이는 핑계고,23,3150105,44412,0,,2023-03-21 09:00:08+00:00,31800.14,4196,,0.040229866534307546,-0.11427978126946771,80.99916666666667,50420.24248275,62.476990289718024,0.8454574098313447
16,m4TzpZjabQM,[ENG] 가짜의 삶은 핑계고,23,2199068,34306,0,,2023-04-08 02:00:09+00:00,6300.12,2931,,-0.39765888274108613,-0.464040977365543,425.0002777777778,24920.225816083333,88.24430469569572,1.455183478065319
