,id,title,category_id,views,likes,favorites,comments,date,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
0,gdr1jsWfzV8,취해서 집 데려다 달라는 여자   웹드라마   끄적끄적   EP.01,24,520133,4276,0,,2021-11-02 11:30:05+00:00,432,"['여우짓', '여자여우', 'web drama', '웹드라마', 'korean web drama', 'korea drama', 'drama', '웹드', '루디틴', 'web drama sub indo', '남사친', '드라마', '루디고', '짧대', '짧은대본', '공감', '남자여우', '어장관리', '술자리', '여우', '픽고', 'web drama korean', '여사친', '연애', '끄적끄적', '연플리', '어장', '남자여우짓', '스킨십', 'writingdown', '치즈필름', '웹 드라마', '웹드라마 몰아보기', 'writing down']",0.3523650319026205,0.33066259697316547,0.0,764453.4790336833,0.6803984994057198
1,rGciSQmLvXQ,[웹드라마] 술김에 키스하는 남사친 💋 (커플  연애  여사친)    끄적끄적   EP.02,24,881995,6630,0,,2021-11-09 11:15:02+00:00,366,"['web drama', '웹드라마', 'korean web drama', 'korea drama', 'drama', '남사친', '리스트업', '러브틴 에이저', '끄적끄적', '키스', '소개팅', 'korean blind date', '썸', '연애', '데이트', '커플', 'blind date', 'blind dating', '뽀뽀', 'Kiss', 'couple', 'love', 'kissing', '키스신', '스킨십', 'skinship', 'korean', '여우짓', '남자', '남자 여우짓', '여자 여우', '남자 여우', '드라마키스', '영화키스', 'kroea', 'kiss', 'writingdown', '짧은대본', '치즈필름', '픽고', '짧대', '루디고', '여사친']",1.1268934488862443,0.9294162533384205,167.74916666666667,754388.5290336834,1.1691521888989633
2,gfnxT4-QPXI,[웹드라마] 여친이 귀찮아졌다. 🥱  (Feat. 가스라이팅  집착  의심)    끄적끄적   EP.03,24,444733,3380,0,,2021-11-13 13:04:49+00:00,378,"['집착', '여친', '여자친구', '남친', '남자친구', '가스라이팅', 'web drama', '웹드라마', 'korean web drama', 'korea drama', 'drama', '남사친', '리스트업', '끄적끄적', '썸', '연애', '데이트', '커플', 'couple', '스킨십', 'skinship', 'korean', 'kroea', 'web drama hài', 'phim hay', '공감', '웹드', '의심', '훈남', '훈녀', 'writingdown', '짧은대본', '치즈필름', '픽고', '짧대', '루디고']",0.19097908189801863,0.1027597609055068,97.82972222222222,748518.74570035,0.5941507845389851
3,N1SwOtqTUBQ,[웹드라마] 여사친이 스킨십하면 생기는 일  (feat. 남사친  연애  썸  어장)   끄적끄적   EP.04,24,602750,5452,0,,2021-11-20 11:00:20+00:00,308,"['스킨십', '커플', '남사친', '여사친', '연애', '데이트', '여자친구', '여친', '남친', '남자친구', 'couple', 'web drama', '웹드라마', 'korean web drama', 'korea drama', 'drama', '썸', 'skinship', 'korean', 'kroea', '공감', '웹드', '훈남', '훈녀', 'web drama korean', '리스트업', '썸남', '끄적끄적', '썸녀', 'writingdown', '짧은대본', '치즈필름', '픽고', '짧대', '루디고']",0.529198228607265,0.6297850693119674,165.92527777777778,738563.2290336833,0.8161115748865838
4,8shBdif9orM,[웹드라마] 나랑 잘 생각밖에 없는 쓰레기 남친 (feat. 스킨십  남사친)   끄적끄적   EP.05,24,677678,5320,0,,2021-11-25 11:32:10+00:00,322,"['스킨십', '커플', '남사친', '여사친', '연애', '데이트', '여자친구', '여친', '남친', '남자친구', 'couple', 'web drama', '웹드라마', 'korean web drama', 'korea drama', 'drama', '썸', 'skinship', 'korean', 'kroea', '공감', '웹드', '훈남', '훈녀', 'web drama korean', '리스트업', '썸남', '끄적끄적', '썸녀', '어장', 'writingdown', '짧은대본', '치즈필름', '픽고', '짧대', '루디고']",0.6895739111264269,0.5962100979269999,120.53055555555555,731331.39570035,0.9266360011127793
5,XlbBNHJqF2M,[웹드라마] 잘생긴 연하남이 위험한 이유 (feat. 스킨십  남사친  여사친  금사빠)   끄적끄적   EP.06,24,400213,3292,0,,2021-11-28 12:30:13+00:00,309,"['스킨십', '커플', '남사친', '여사친', '연애', '데이트', 'couple', 'web drama', '웹드라마', 'korean web drama', 'korea drama', 'drama', '썸', 'skinship', 'korean', 'kroea', '공감', '웹드', '훈남', '훈녀', 'web drama korean', '리스트업', '썸남', '끄적끄적', '썸녀', '금사빠', 'writingdown', '짧은대본', '치즈필름', '픽고', '짧대', '루디고']",0.09568859788999642,0.08037644664886176,72.9675,726953.34570035,0.5505346421020088
6,3ZwNQq_31Rs,[웹드라마] 남자한테 관심없는 여자   끄적끄적   EP.07,24,965162,6540,0,,2021-12-05 12:00:04+00:00,315,"['스킨십', '커플', '남사친', '여사친', '연애', '데이트', 'couple', 'web drama', '웹드라마', 'korean web drama', 'korea drama', 'drama', '썸', 'skinship', 'korean', 'kroea', '공감', '웹드', '훈남', '훈녀', 'web drama korean', '리스트업', '썸남', '끄적끄적', '썸녀', '철벽', '철벽녀', '칠옹성', 'writingdown', '짧은대본', '치즈필름', '픽고', '짧대', '루디고']",1.304903864059092,0.9065242273941244,167.4975,716903.49570035,1.346292779695716
7,6eakRYIgaRc,[웹드라마] 남자는 절대 이해 못하는 여자의 행동 (feat. 남사친  여사친  연애)   끄적끄적   EP.08,24,321609,3495,0,,2021-12-09 12:48:48+00:00,350,,-0.07255518479119355,0.13201068294544066,96.81222222222222,711094.7623670168,0.45227305419809605
8,yhF9x9nY5ck,[웹드라마] 친구가 여자로 보이는 순간 (feat. 연애  썸  여사친  남사친)   끄적끄적   EP.09,24,327751,2863,0,,2021-12-11 11:00:33+00:00,346,"['스킨십', '커플', '남사친', '여사친', '연애', '데이트', 'couple', '썸', '웹드', '리스트업', '끄적끄적', 'boyfriend', 'girlfriend', '여자친구', '남자친구', '웹드라마', '여친', '남친', 'skinship', '썸녀', '썸남', 'web drama', 'korea drama', 'korean web drama', 'korean', 'korea', '연애세포', '사랑싸움', '드라마', '로맨스', '짝사랑', 'love', 'romance', 'kdrama', 'Writing down', '웹 드라마', '웹드라마 몰아보기', '웹드라마 추천', '짧은대본', '치즈필름', '픽고', '짧대', '루디고']",-0.05940886509718474,-0.028742210352282842,46.19583333333333,708323.0123670168,0.46271403622020996
9,tY8jdPjaC4I,[웹드라마] 짝남한테 꼬리 치는 여우 (feat. 여사친  남사친)   끄적끄적   EP.10,24,316902,2442,0,,2021-12-19 11:00:29+00:00,524,"['커플', '남사친', '여사친', '연애', '데이트', '웹드', '리스트업', '끄적끄적', '웹드라마', 'web drama', 'korean web drama', '드라마', 'Writing down', '웹 드라마', '웹드라마 몰아보기', '웹드라마 추천', '여우짓', '짧은대본', '치즈필름', '픽고', '짧대', '루디고', 'korea drama']",-0.08263003448179913,-0.13582602060282334,191.9988888888889,696803.0790336834,0.45479420159778167
