,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,vDGY8JqzLaE,Hogwarts Legacy - PC - Episode 1,20,136,4,0,,2023-02-20 11:00:40+00:00,72408.67,3379,,5.7368421052631575,2.0,0.0,92059.62901678334,0.001477303367963887,2.697297507962881
1,hXYvSKEzXds,Hogwarts Legacy - PC - Episode 2,20,54,2,0,,2023-02-22 11:00:35+00:00,69528.76,3609,,1.4210526315789473,0.0,47.99861111111111,89179.71235011666,0.0006055188851473052,0.31705136963357367
2,YTDwU61NN7U,Hogwarts Legacy - PC - Episode 3,20,42,3,0,,2023-02-24 19:00:16+00:00,66169.08,4495,,0.7894736842105263,1.0,55.99472222222222,85820.02901678333,0.0004893962456221764,0.0
3,bArAHqYlMGc,Hogwarts Legacy - PC - Episode 4,20,25,4,0,,2023-02-27 11:00:22+00:00,62328.98,3026,,-0.10526315789473684,2.0,64.00166666666667,81979.92901678334,0.00030495269146771126,-0.5035889788924648
4,Yvfs7AA-0r0,Hogwarts Legacy - PC - Episode 5,20,23,2,0,,2023-03-01 11:00:33+00:00,59448.8,3554,,-0.21052631578947367,0.0,48.003055555555555,79099.74568345,0.00029077211059620734,-0.542306429734917
5,N_z8L0T09Qw,Hogwarts Legacy - PC - Episode 6,20,28,2,0,,2023-03-03 11:00:16+00:00,56569.08,4147,,0.05263157894736842,0.0,47.99527777777778,76220.02901678333,0.0003673575090588659,-0.33320417735919156
6,w6OkwNGb62w,Hogwarts Legacy - PC - Episode 7,20,21,2,0,,2023-03-06 11:00:39+00:00,52248.7,3720,,-0.3157894736842105,0.0,72.00638888888889,71899.64568345,0.0002920737619828608,-0.5387525115962011
7,Er088O0wAX8,Hogwarts Legacy - PC - Episode 8,20,25,2,0,,2023-03-08 11:00:10+00:00,49369.19,4247,,-0.10526315789473684,0.0,47.99194444444444,69020.12901678334,0.00036221317398466257,-0.34724983191716635
8,fdhwUfspYgI,Hogwarts Legacy - PC - Episode 9,20,37,2,0,,2023-03-10 11:00:27+00:00,46488.91,4771,,0.5263157894736842,0.0,48.00472222222222,66139.84568345001,0.0005594207185950301,0.19118885993896212
9,mzOx7IKBUXo,Hogwarts Legacy - PC - Episode 10,20,61,0,0,,2023-03-17 10:00:34+00:00,36468.79,3519,,1.7894736842105263,-2.0,167.00194444444443,56119.729016783334,0.0010869617702850482,1.631542038787104
10,R9QWa9jTWIc,Hogwarts Legacy - PC - Episode 11,20,23,3,0,,2023-03-20 10:00:21+00:00,32149.01,4800,,-0.21052631578947367,1.0,71.99638888888889,51799.94568345,0.0004440159096025551,-0.1239026063159648
11,4n88R42J0XA,Hogwarts Legacy - PC - Episode 12,20,22,3,0,,2023-04-04 10:00:04+00:00,10549.29,4788,,-0.2631578947368421,1.0,359.9952777777778,30200.229016783334,0.0007284712969485703,0.6527501680828337
12,-0jeAfpnrLM,Hogwarts Legacy - PC - Episode 13,20,27,2,0,,2023-04-07 10:00:00+00:00,6229.36,5158,,0.0,0.0,71.99888888888889,25880.29568345,0.0010432647420356186,1.5122353927096992
