,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
14,eyI-hZ9gyyw,[홍쓴티비] 홍쓴부부 퀘백 도착하다!,23,164996,3222,0,,2019-07-23 08:39:55+00:00,1957103.2,264,"['홍쓴부부', '개그우먼홍현희', '개그우먼 홍현희', '홍현희제이쓴', '홍현희 제이쓴', '디자이너 제이쓴', '부부생활', '부부이야기', '신혼부부', '인테리어 디자이너', '퀘백', '캐나다 퀘백', '캐나다 퀘백 여행', '배낭여행']",-0.5760879230317796,-0.722938935987222,316.11583333333334,1964143.6888287,0.08400403745328527
15,SxkVGF6FMyA,[홍쓴TV]퀘백 비하인드 스토리,23,162712,2846,0,,2019-07-29 04:59:31+00:00,1948683.6,191,"['홍현희', '제이쓴', '개그우먼 홍현희', '디자이너 제이쓴', '홍현희제이쓴', '홍현희 제이쓴', '신혼부부', '인테리어', 'DIY', '신혼여행', '퀘백여행', '캐나다 여행', '캐나다 퀘백여행', '연예인부부', '아내의맛', 'TV조선']",-0.5797804834279376,-0.7691362575254945,140.32666666666665,1955724.0888287001,0.08319782986231437
16,N3Rm1I95WZk,[홍쓴부부] 오늘은 이사하는 날!,23,161368,2652,0,,2019-08-26 08:43:15+00:00,1908139.86,118,"['홍쓴부부', '희쓴부부', '제이쓴', '홍현희', '개그우먼 홍현희', '디자이너 제이쓴', '홍현희 제이쓴', '신혼부부', '셀프이사', '셀프인테리어', '온라인집들이']",-0.5819533385822443,-0.7929721095957735,675.7288888888888,1915180.3554953667,0.08425733876027655
17,sRL6n5ELxv0,홍쓴부부 아파트 입성기념 랜선집들이,23,2026187,23730,0,,2019-09-07 15:37:38+00:00,1890445.48,602,"['셀프인테리어', '온라인집들이', '홍쓴부부', '개그우먼 홍현희', '개그우먼홍현희', '홍현희제이쓴', '홍현희 제이쓴', '디자이너 제이쓴', '셀프인테리어 제이쓴', '페인트칠하기', '전등교체', '바이헤이데이', '루이스폴센', '원형식탁', '신혼부부', '신혼집들이', '신혼냉장고', '신혼에어컨', '삼성 비스포크', '비스포크', 'bespoke']",2.4329139054646336,1.7967809313183438,294.9063888888889,1897485.9721620334,1.0678271300690154
18,gSagmd6hzcs,제이쓴이 외출한다 본격 홍현희의 수제비 만들기,23,996034,12548,0,,2019-10-14 11:44:44+00:00,1837398.37,331,"['홍현희', '제이쓴', '홍현희 제이쓴', '개그우먼 홍현희', '디자이너 제이쓴', '홍현희제이쓴', '수제비', '일상', '연예인', '연예인부부', '연예인 부부', '인테리어', '셀프인테리어', '아내의맛', '티비조선', '티비조선 아내의맛', '희쓴부부', '홍쓴부부', '홍쓴티비', '홍쓴TV']",0.7674576139657678,0.4229020764221649,884.1183333333333,1844438.8721620333,0.5400200651987228
19,JpzW9I9bSAo,2020 SS 패션위크 홍현희 제이쓴이 간드아!,23,321754,4531,0,,2019-10-23 03:46:36+00:00,1824916.51,301,"['홍현희', '제이쓴', '홍현희제이쓴', '제이쓴홍현희', '홍현희 제이쓴', '제이쓴 홍현희', '홍쓴부부', '홍쓴티비', '홍쓴TV', '서울패션위크', '2020 ss', '만지', 'man.g', '헤어메이크업', '청담동', '신혼부부', '일상생활', '펭수', '마스크팩', '헤어스타일', '여자헤어', '남자메이크업', '감자탕먹방', '감자탕', '을지로', '힙지로', '레트로', '데일리메이크업', '데일리 메이크업', '아내의 맛', '희쓴부부', '신혼 인테리어', '신혼생활']",-0.32265605675290726,-0.562108367121268,208.0311111111111,1831957.0054953666,0.17563403455148052
20,SeEmUpPcqRs,제이쓴♥홍현희 결혼기념일  1주년 서프라이즈 대작전!!!,23,574411,9989,0,,2019-10-30 12:51:17+00:00,1814291.82,309,"['홍현희', '제이쓴', '개그우먼', '개그우먼 홍현희', '디자이너 제이쓴', '홍현희제이쓴', '제이쓴홍현희', '홍현희 제이쓴', '제이쓴 홍현희', '아내의맛', '신혼부부', '결혼기념일', '결혼기념일 서프라이즈', '서프라이즈 선물', '결혼 프로포즈', '결혼', '프로포즈 꾸미기', '헬륨풍선', '직박구리', '결혼1주년', '브라이덜샤워', '브라이덜샤워꾸미기', '호텔꾸미기', '호텔방 꾸미기', '원룸꾸미기', '홍쓴부부', '희쓴부부', '홍쓴티비', '홍쓴TV']",0.08581646164118466,0.10848998648482615,177.07805555555555,1821332.3221620333,0.3153795674795574
21,sbiXAUAoi5g,홍현희 제이쓴의 홍쓴TV 구독자 10만!!!! 실버버튼 언빡씽 (feat.홍쇼핑 제작진),23,179954,3745,0,,2019-11-22 13:07:51+00:00,1781155.25,279,"['실버버튼', '언박싱', '홍현희 제이쓴', '홍현희제이쓴', '제이쓴홍현희']",-0.5519052091938934,-0.6586804275709547,552.2761111111112,1788195.7554953666,0.10063439612076983
22,XxNzFc5VwKM,홍현희 제이쓴 부부 로또 추첨 하고 왔습니다 (feat.서경석님),23,92642,2210,0,,2020-01-15 06:53:20+00:00,1703769.77,382,"['홍현희', '제이쓴', '로또', '로또당첨']",-0.69306319225403,-0.847278535446615,1289.7580555555555,1710810.2721620335,0.05415094911893639
23,wauqM7IZ0HQ,홍쓴TV 구독자 20만명 기념 Q&A part1,24,446187,9460,0,,2020-03-20 03:44:14+00:00,1610358.86,757,"['홍현희', '제이쓴', '홍현희 제이쓴', '홍쓴TV', '홍쓴부부']",-0.12148426700897758,0.043494286767416145,1556.8483333333334,1617399.3721620333,0.27586693038192944
24,_EW3rcn7Bm0,홍쓴TV 20만명 기념 댓글읽기 part2,24,345151,7658,0,,2020-03-26 12:03:18+00:00,1601219.79,700,"['홍현희', '제이쓴', '홍쓴부부', '아내의맛', '현실부부']",-0.28482994660014455,-0.17790883400909202,152.3177777777778,1608260.3054953667,0.21461140265703982
25,JsGO45xmoYw,홍쓰니네 엉망진창 탕후루 만들기-☆,24,2941274,35756,0,,2020-03-31 07:47:29+00:00,1594275.6,880,"['홍현희 제이쓴', '탕후르 만들기', '홍현희']",3.9123421082838488,3.2743580292419217,115.73638888888888,1601316.1221620333,1.836785353805599
26,7HCRvZTaOtI,오늘은 파우치 털이를 해볼거에여_찡긋 (feat.풀메),24,471100,7710,0,,2020-04-11 07:35:54+00:00,1578447.17,520,"['홍현희', '홍현희제이쓴', '제이쓴']",-0.08120722797680348,-0.1715198427325224,263.80694444444447,1585487.7054953666,0.2971325468921315
27,OF_I-nG6UfE,휴일 오후 김치볶음밥 만들기,24,1024405,14947,0,,2020-07-03 08:09:27+00:00,1458893.61,568,"['김치볶음밥 만들기', '홍현희', '제이쓴', '홍현희 제이쓴']",0.8133252282387101,0.7176557316623664,1992.5591666666667,1465934.1554953668,0.6988069663018625
28,OF_I-nG6UfE,휴일 오후 김치볶음밥 만들기,24,1024405,14947,0,,2020-07-03 08:09:27+00:00,1458893.62,568,"['김치볶음밥 만들기', '홍현희', '제이쓴', '홍현희 제이쓴']",0.8133252282387101,0.7176557316623664,0.0,1465934.1554953668,0.6988069663018625
29,OF_I-nG6UfE,휴일 오후 김치볶음밥 만들기,24,1024405,14947,0,,2020-07-03 08:09:27+00:00,1458893.62,568,"['김치볶음밥 만들기', '홍현희', '제이쓴', '홍현희 제이쓴']",0.8133252282387101,0.7176557316623664,0.0,1465934.1554953668,0.6988069663018625
30,OF_I-nG6UfE,휴일 오후 김치볶음밥 만들기,24,1024405,14947,0,,2020-07-03 08:09:27+00:00,1458893.62,568,"['김치볶음밥 만들기', '홍현희', '제이쓴', '홍현희 제이쓴']",0.8133252282387101,0.7176557316623664,0.0,1465934.1554953668,0.6988069663018625
31,EWM43lKTZCY,홍쓴이네 눕방 토오크(feat.버킷리스트),24,521330,9106,0,,2020-08-12 02:08:17+00:00,1401654.78,999,"['홍현희', '제이쓴', '홍쓴티비', '아내의맛', '버킷리스트']",0.0,0.0,953.9805555555556,1408695.3221620333,0.3700800249693984
32,gPaakj4gMiw,아기다리 고기다리 홍현희 제이쓴의 MBTI,24,725984,10631,0,,2020-09-01 10:13:40+00:00,1372369.39,987,"['홍현희 제이쓴', '홍현희', '제이쓴', '홍쓴부부', '홍쓴티비', '아내의맛', '전참시', '전지적 참견 시점', '신혼부부']",0.33086569847431296,0.18736945570708932,488.08972222222224,1379409.9388287,0.5263003981372323
33,hP3DIbVupho,스폐인 남부에서 고구마캐고 캐나다에서 요리교실,24,1463903,14616,0,,2020-09-21 02:54:16+00:00,1344008.79,521,,1.5238650307740311,0.6769873448826638,472.6766666666667,1351049.3388287001,1.0835303774095615
34,eNJcOJdKUGg,저희 신혼부부 대표로 나무 심고 왔습니다!!!,24,113842,2920,0,,2020-10-23 08:28:47+00:00,1297594.27,773,"['전참시', '개그우먼 홍현희', '홍현희', '홍현희 제이쓴', '홍쓴TV', '홍쓴부부', '제이쓴', '신혼부부', '식목일', '나무심기 캠폐인', '브이로그', '신혼부부 브이로그']",-0.658788988927169,-0.7600442314780685,773.5752777777777,1304634.8221620333,0.0872596668938682
35,V8vsFZqZLIQ,홍현희 제이쓴 결혼기념일 2주년 촬영 part-1,24,672498,8966,0,,2020-10-29 12:03:53+00:00,1288739.17,722,"['홍현희', '제이쓴', '홍쓴부부', '희쓴부부', '전참시', '아내의맛', '아는형님', '리마인드', '리마인드웨딩', '웨딩촬영', '신혼부부', '브이로그', '스드메', '스드메 브이로그']",0.2443944702129689,-0.017201130359995084,147.585,1295779.7221620334,0.5189909893619297
36,ZFXAAlMQ4K0,홍쓴부부 2주년리마인드웨딩 part2,24,581164,10713,0,,2020-10-31 09:34:42+00:00,1286008.35,849,"['결혼기념일', '스드메 브이로그', '웨딩촬영', '홍현희', '제이쓴', '전참시', '신혼부부']",0.0967340887669532,0.19744440348937217,45.51361111111111,1293048.9054953668,0.44945245112547094
37,bA1VSXIkQyA,저녁에 잠이 안올땐 이어캔들 ASMR,24,255459,7188,0,,2020-11-07 03:34:05+00:00,1276288.96,189,"['이어캔들', '홍쓴부부', '아내의맛', '전참시']",-0.4298356939960326,-0.23565548593193267,161.9897222222222,1283329.5221620335,0.19905955219484595
38,ofGxL8WZIu8,시어머니표 김치3종세트 먹방,24,775566,10773,0,,2020-11-16 08:04:16+00:00,1263058.77,441,"['김치먹방', '홍현희', '전참시', '아는형님', '아내의맛', '제이쓴', '브이로그', '먹방 브이로그']",0.41102529985886144,0.20481631650079862,220.50305555555556,1270099.3388287001,0.6106341262371144
39,TJKsosKpB60,오늘은 이쓰니가 김밥이 먹고싶다고 한다,24,2780337,29627,0,,2020-11-26 07:31:15+00:00,1248691.79,656,,3.652154020509554,2.5213171151247082,239.44972222222222,1255732.3554953667,2.2141159203492853
40,WZBb9KJxwuw,홍쓴이네 세번째 크리스마스 트리 만들기!,24,634645,12822,0,,2020-12-02 03:44:53+00:00,1240278.15,571,"['크리스마스트리 만들기', '프렌치토스트 만들기', '크리스마스']",0.18319723348977676,0.45656714584101243,140.22722222222222,1247318.7221620334,0.5088074032112189
41,-9jrmDP1crU,홍현희가 어젯밤 술마시고 들어왔다 (feat. 상쾌환마스크팩),24,417037,7755,0,,2020-12-04 08:05:15+00:00,1237137.78,552,"['상쾌환마스크팩', '피부관리', '술마신다음날']",-0.16861129658341162,-0.16599090797395258,52.339444444444446,1244178.3554953667,0.33519068882528313
42,T85xuOBBEzk,홍쓰니네 슬기로운 격리생활,24,1119762,17763,0,,2020-12-15 11:03:44+00:00,1221119.3,536,"['자가격리 브이로그', '홍현희', '자가격리']",0.9674896247783089,1.0636441823319818,266.9747222222222,1228159.8721620333,0.9117396076691454
43,dQ9_afLaZjY,오늘은 드디어 자가격리해제!!!!!!!!!!!!!!,24,1165977,16109,0,,2020-12-17 04:12:17+00:00,1218650.75,230,"['자가격리 브이로그', '신혼부부 브이로그', '홍현희 제이쓴']",1.042205771323162,0.8604251136503256,41.1425,1225691.3221620333,0.951281108805844
44,Ab80BAd8-20,2주만에 첫 스케줄!!! 오늘은 요거톡 광고촬영날!,24,247820,5170,0,,2020-12-19 03:52:59+00:00,1215790.04,422,"['요거톡', '광고촬영', '홍현희']",-0.4421857241476313,-0.4835974935495761,47.678333333333335,1222830.6221620333,0.20266093726197362
45,gBDzi-sPIOA,이쓰니생일이라 써프라이즈 했다가.........(feat.사랑의 전도사 유재필),24,259403,6484,0,,2020-12-29 09:55:25+00:00,1201027.61,468,"['남편생일', '브이로그', '홍현희', '자가격리']",-0.42345939881107314,-0.32215259859933654,246.04055555555556,1208068.1888287,0.21472546202173234
46,Wiz6zLAvJcM,재미로 본 타로카드 2021년 홍쓴티비의 운명은??!?!?!?!?,24,147548,3766,0,,2021-01-13 03:46:39+00:00,1179796.37,472,"['타로카드', '2021년운세', '송이지']",-0.604296239052868,-0.6561002580169554,353.8538888888889,1186836.9554953666,0.12432036204873301
47,mkL7EAe-mEg,하늘에서 무엇인가 내린다면 무조건 기름냄새 ㄱ 오늘은 김치전이다! 물론 떡볶이 순대도.....(feat.스프라이트),24,829509,14245,0,,2021-01-15 08:01:25+00:00,1176661.61,530,"['스프라이트', '먹방', '김치전']",0.49823536354097786,0.6314043494286767,52.24611111111111,1183702.1888287,0.7007750833178892
48,crK2UbE5R98,절대 부부끼리 레고 조립하지마세여.......,24,681539,10993,0,,2021-01-20 08:00:21+00:00,1169462.67,410,"['레고', '레고 10280', '레고 꽃다발']",0.2590111245657119,0.23184666420936234,119.98222222222222,1176503.2554953666,0.5792920646981449
49,TEkf9DGw-Qg,도대체 냉면이 뭐길래 이렇게 까지 해야했을까........,24,268943,6735,0,,2021-01-23 04:19:20+00:00,1165363.69,356,"['냉면', '냉면맛집', '냉면 먹방']",-0.40803600731398565,-0.29131342916820246,68.3163888888889,1172404.2721620335,0.2293944216904307
50,7RSQI6I9ym0,원래는 우대갈비만 가볍게 먹는거였어요 그게 아니라서 그렇지......,24,597727,9390,0,,2021-01-27 05:00:12+00:00,1159562.82,380,"['우대갈비', '몽탄', '전참시', '먹방']",0.1235116184699155,0.0348937215874186,96.68111111111111,1166603.4054953668,0.5123652109914691
51,Y45N5F07vgY,오늘 스케줄이 넘모 일찍 끝나버렸눈데 뭐하지 (feat. 닥터지),24,458623,7175,0,,2021-01-29 08:00:20+00:00,1156502.68,403,"['닥터지', '홍현희', '놀면뭐하니', '제이쓴']",-0.10137889000082452,-0.23725273375107508,51.00222222222222,1163543.2721620335,0.3941606736703582
52,g-CE4aQ50xw,오늘은 오글토글 하지만  멋진척과 예쁨을 연기하다,24,127588,3299,0,,2021-02-10 05:20:54+00:00,1139382.11,232,"['제이쓴', '홍현희', '화보촬영']",-0.6365657248266485,-0.7134783142892247,285.34277777777777,1146422.7054953666,0.11129228284506937
53,xDjijAWGLw4,떡국과 육전 간단하게 만들어 먹을거에엽(찡긋),24,493283,7269,0,,2021-02-15 10:02:24+00:00,1131900.61,443,"['떡국레시피', '육전레시피', '초간단레시피']",-0.04534380097681479,-0.22570340336650693,124.69166666666666,1138941.2054953666,0.4331066411680605
54,I5BK2Bh5Bwg,주말이지만 혀니랑 쓰니는 일하러 나간다,24,516535,6095,0,,2021-02-26 08:00:30+00:00,1116182.51,341,"['클리오', '노워시트리트먼트', '힐링버드', '귀찮아']",-0.007752113441146181,-0.3699471679567514,261.9683333333333,1123223.1054953667,0.4598685670485708
55,1Z0Vu-QjW1Y,음쓰만 버리기엔 날씨가 너무 좋다 휴,24,179812,4278,0,,2021-03-19 06:42:08+00:00,1086020.87,295,"['아내의맛', '전참시', '꽃놀이', '벚꽃']",-0.5521347816878752,-0.5931932669861162,502.69388888888886,1093061.4721620334,0.16450309939507685
56,m8KsXbvgpQI,미나리 수상기원 미나리 삼겹살 먹는다,24,473970,7731,0,,2021-04-02 08:00:11+00:00,1065782.82,414,"['미나리', '삼겹살', '전참시']",-0.07656727686604445,-0.16893967317852315,337.30083333333334,1072823.4221620334,0.44179684206075637
57,N2C5j0rJfc8,구독자 분들의 염원 크리스마스 치우기!,24,112900,2681,0,,2021-04-12 06:55:18+00:00,1051447.7,380,"['크리스마스트리', '홍현희', '제이쓴']",-0.6603119275844285,-0.7894090183069173,238.91861111111112,1058488.3054953667,0.10666154686249786
58,iBIi7cuaxUo,이건 무적권 먹어봐야해!!!!!!,24,437277,5541,0,,2021-04-23 08:00:09+00:00,1035542.85,407,"['돈가스', '먹방', '홍쓴부부']",-0.13588913265248384,-0.4380144980955891,265.0808333333333,1042583.4554953667,0.41941678404270755
59,4f28C5mCP_Q,엔터계의 대모 나대자 여사의 브이로그,24,111631,3488,0,,2021-04-29 04:11:10+00:00,1027131.83,396,"['나대자', '놀면뭐하니', '홍현희']",-0.6623635296609279,-0.6902567883032313,140.1836111111111,1034172.4388287,0.10794234675837316
60,bdrQi0DGUrc,만약 나대자 여사 집에 초대 되다면?,24,93631,1931,0,,2021-05-12 09:17:16+00:00,1008105.73,498,"['놀면뭐하니', '홍현희', '제이쓴']",-0.6914642683346779,-0.8815579309497481,317.1016666666667,1015146.3388287,0.09223399269511594
61,geDSoGBtWC4,홍주부의 감성 쵸크쵸크한 비오는 주말!,24,399494,6095,0,,2021-05-20 07:59:18+00:00,996663.69,604,,-0.19697319983638917,-0.3699471679567514,190.70055555555555,1003704.3054953667,0.3980196137574944
62,fTUso9q0W5I,쇼핑 하울이라지만 팬티 얘기가 80%,24,279306,4679,0,,2021-05-22 09:30:35+00:00,993692.41,590,"['제이쓴', '홍현희', '홍쓴부부']",-0.3912820653764261,-0.543924315026416,49.521388888888886,1000733.0221620334,0.27910141247919795
63,ZeQr0Pg5lrA,맥스컷과 함께 45일 다이어트 시작 (비oppa 찐인증),24,414812,4666,0,,2021-05-25 10:27:37+00:00,989315.36,364,"['맥스컷', '비', '홍현희']",-0.17220847122502791,-0.5455215628455584,72.95055555555555,996355.9888287,0.41632910792019856
64,zfKjvZUfX2s,오늘은 기필코 염색을 하고야 말겠다!!!!!!!(feat.핵기여운 몽몽이 나나❤),24,145144,2457,0,,2021-05-29 07:46:40+00:00,983716.31,289,"['염색', '홍현희', '제이쓴', '전참시']",-0.6081828043735177,-0.8169308268829094,93.3175,990756.9388287,0.1464980908148806
65,66N5RIQilYM,관리대마왕 제이쓴의 손톱발톱,24,166658,2813,0,,2021-06-01 04:53:21+00:00,979569.63,87,,-0.57340095482757,-0.7731908096817791,69.11138888888888,986610.2554953668,0.16891979286828188
66,xJCgJZDKseY,오늘도 평화로운 홍쓴패밀리 총 출동!!!!!!,24,1429606,20107,0,,2021-06-10 08:17:51+00:00,966405.13,462,"['천뚱', '홍쓴', '홍현희']",1.4684168066466088,1.3516402506450425,219.40833333333333,973445.7554953668,1.4686036606862625
67,VGH8JUUrI04,운동하고 뷔페 다녀왔습니다,24,1023764,12199,0,,2021-06-18 09:58:21+00:00,954784.62,381,,0.8122889186003838,0.38002211573903427,193.675,961825.2554953668,1.0643970868416561
68,BGocsbLxhIg,등산 후엔 역시 피자! (with 매뚱),24,419416,6574,0,,2021-06-22 07:34:00+00:00,949168.97,309,"['피자먹방', '천뚱', '홍현희']",-0.16476514895536432,-0.3110947290821968,93.59416666666667,956209.6054953667,0.43862349592558264
69,ZNsN16fqTH4,우리 혀니가 달라졌습니다! (feat. 라네즈 네오쿠션),24,476733,6270,0,,2021-06-30 07:57:32+00:00,937625.44,525,,-0.07210031347962383,-0.34844575500675756,192.39222222222222,944666.0721620334,0.5046576923302784
70,eXtIK25R3vg,혀니의 남편 누나의 남편의 어머니가 주신 음식,24,1282950,12995,0,,2021-07-04 04:06:05+00:00,932096.89,353,"['천뚱', '홍현희', '홍쓴']",1.2313169215945265,0.47782282835729206,92.1425,939137.5221620334,1.366093857102482
71,2QVmN9y1Ma0,혀니의 다이어트 TIP 대공개!,24,1821053,17639,0,,2021-07-19 09:00:01+00:00,910202.95,440,"['다이어트', '맥스컷 다이어트', '쉬운 다이어트']",2.1012721872923543,1.0484088954417004,364.8988888888889,917243.5888287,1.9853537513687556
72,3JMra2E7Bqg,혀니와 이쓰니의 한강 걷기 브이로그,24,337688,5241,0,,2021-07-22 09:00:05+00:00,905882.88,303,"['다이어트', '한강 산책', '부부 운동']",-0.2968954361958221,-0.47487406315272146,72.00111111111111,912923.5221620334,0.36989735920076805
73,7yV68mqNpLs,홍주부의 다이어트 두부탕수육 레시피!,24,226949,3306,0,,2021-08-02 08:38:12+00:00,890064.76,144,"['다이어트', '다이어트 음식', '홍현희']",-0.4759280306398444,-0.712618257771225,263.6352777777778,897105.4054953667,0.2529791913077177
74,1rkyouIT20o,혀니랑 이쓰니 오랜만의 근황토오크,24,394004,6319,0,,2021-09-06 08:30:01+00:00,839672.94,358,,-0.20584892513188294,-0.3424253593807593,839.8636111111111,846713.5888287,0.46533326640599315
75,9Sgzc7BuDHc,지방 촬영가는동안 그녀는 무엇을 먹는가,24,165692,2966,0,,2021-09-13 11:22:58+00:00,829419.99,337,"['전참시', '먹방', '스우파']",-0.5749626944697279,-0.7543924315026416,170.8825,836460.6388287001,0.19808702562743338
76,u43aXrXZHUI,오랜만에 걸어서 성수동 데이트 다녀왔어요!,24,247285,4268,0,,2021-09-19 07:49:43+00:00,820993.24,486,"['스우파', '홍현희', '나혼자산다']",-0.4430506627693233,-0.5944219191546873,140.44583333333333,828033.8888287001,0.29864115869677554
77,O8vCropDtzc,혀니의 패션 지금 부터 시작합니다!,24,108141,1914,0,,2021-10-06 08:42:20+00:00,796460.62,223,"['패션', '김나영', '홍현희']",-0.6680058395482272,-0.883646639636319,408.87694444444446,803501.2721620334,0.13458721690510575
78,S2AdmxdR_yQ,물론 패션 컨텐츠이지만 먹방 조금만 가미합니닼ㅋㅋㅋㅋ,24,121592,2443,0,,2021-10-12 08:31:59+00:00,787830.97,780,"['패션', '김나영', '명품 패션']",-0.6462595042204154,-0.8186509399189089,143.8275,794871.6221620333,0.15297061388261973
79,cnFQQ8Zt5xs,혀니가 손가락을 다쳐 머리를 감겨 달라고 한다,24,443118,5158,0,,2021-10-17 08:06:49+00:00,780656.13,446,"['달바', '미스트추천', '홍쓴부부']",-0.12644594295285194,-0.4850718761518614,119.58055555555555,787696.7888287001,0.5625489481287762
80,KHcmZVlOqTc,이리오너라! 말로만 듣던 창경궁에 다녀왔도다,24,112096,2573,0,,2021-10-22 08:04:36+00:00,773458.35,422,"['창경궁', '사도세자', '선을넘는녀석들']",-0.6616117605785227,-0.8026784617274849,119.96305555555556,780499.0054953668,0.14362093892593106
81,mToB4zHZCRA,#혀니의 패션일기 - 세계적인 디자이너 박윤희를 만나다!,24,138043,2391,0,,2021-11-09 08:08:46+00:00,747534.18,508,"['HYNDAIRESTYLE', 'REstyle2021', '지속가능성', '그리디어스', 'greedious', 'younheepark', '박윤희디자이너', 'kfashion']",-0.6196630457803121,-0.8250399311954786,432.06944444444446,754574.8388287,0.18294142992400766
82,05zpJc9Zjq8,살려주세요...........,24,1132812,18459,0,,2022-03-23 10:27:00+00:00,554435.94,206,"['입덧', '임신', '신혼부부 임신', '임신 연예인', '임신 브이로그', '홍쓴', '전참시']",0.9885876603167777,1.1491583732645287,3218.303888888889,561476.6054953667,2.0175586817202626
