,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
2,XQG6uzC1QDw,Diablo 4 Rogue - BETA 1 - PC - Episode 1,20,101,5,0,,2023-03-19 10:00:28+00:00,34616.84,4704,,3.5757575757575757,2.6666666666666665,0.0,53239.82721635,0.0018970760289955036,2.0912406145343616
3,gk8NNaDIlWQ,Diablo 4 Rogue - BETA 1 - PC - Episode 2,20,48,2,0,,2023-03-21 10:00:33+00:00,31736.76,3565,,0.36363636363636365,-1.3333333333333333,48.00138888888889,50359.743883016665,0.0009531422580603618,-0.07359588514048108
4,EOCxZiCtYTg,Diablo 4 Rogue - BETA 1 - PC - Episode 3,20,49,3,0,,2023-03-22 10:00:16+00:00,30297.05,7036,,0.42424242424242425,0.0,23.995277777777776,48920.02721635,0.0010016347657227647,0.03761779719692593
5,I9hqW5Mkfmw,Diablo 4 Rogue - BETA 1 - PC - Episode 4,20,46,3,0,,2023-03-23 10:00:20+00:00,28856.98,3864,,0.24242424242424243,0.0,24.00111111111111,47479.96054968333,0.0009688297856074524,-0.03761779719692593
6,ccI4qWrAWHI,Diablo 4 Rogue - BETA 1 - PC - Episode 5,20,35,3,0,,2023-03-24 10:00:33+00:00,27416.77,5386,,-0.42424242424242425,0.0,24.003611111111113,46039.743883016665,0.0007602127433404543,-0.5160642745450047
7,vkPguzWwUWg,Diablo 4 Rogue - BETA 1 - PC - Episode 6,20,24,4,0,,2023-03-27 10:00:40+00:00,23096.65,5110,,-1.0909090909090908,1.3333333333333333,72.00194444444445,41719.62721635,0.0005752688027517742,-0.9402183892806455
8,Xtc3RfQbG1Q,Diablo 4 Rogue - BETA 1 - PC - Episode 7,20,30,4,0,,2023-03-29 10:00:32+00:00,20216.79,7134,,-0.7272727272727273,1.3333333333333333,47.99777777777778,38839.760549683335,0.0007724043499605095,-0.4881038012433386
9,T3_e2kcRULU,Diablo 4 Rogue - BETA 1 - PC - Episode 8,20,47,3,0,,2023-03-31 10:00:21+00:00,17336.98,6657,,0.30303030303030304,0.0,47.996944444444445,35959.94388301667,0.0013070098260692053,0.7379710392188241
10,sqW1IlwLc-E,Diablo 4 Rogue - BETA 1 - PC - Episode 9,20,38,3,0,,2023-04-05 10:00:43+00:00,10136.61,4590,,-0.24242424242424243,0.0,120.00611111111111,28759.57721635,0.0013212989785676252,0.7707420659904947
11,fVOrTlbeHxY,Diablo 4 Sorceress - BETA 1 - PC - Episode 10,20,22,3,0,,2023-04-11 10:00:25+00:00,1496.91,3632,,-1.2121212121212122,0.0,143.995,20119.87721635,0.0010934460366449036,0.24817959347303195
