,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,KpQz81Yg7ao,풍자가 각잡고 맛집 프로하면 생기는 일   또간집 EP.0,24,817870,18689,0,,2022-04-08 09:30:04+00:00,531451.79,305,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방']",-3.598040501464765,-2.1423716595437927,0.0,550070.3347983,1.4868462235832018,-0.9081991057261922
1,13fi46HgCKw,풍자 연남동 맛집 종결   또간집 EP.1,24,3364344,51151,0,,2022-04-22 09:30:12+00:00,511291.66,1150,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '연남동', '연남동맛집', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집']",0.425676999554408,1.2006075897224653,336.0022222222222,529910.2014649666,6.3488945687384035,-0.46237555564036403
2,2FOrZvdv-P8,한남동 주민만 안다는 찐맛집   또간집 EP.2,24,3238428,41049,0,,2022-05-06 09:30:24+00:00,491131.45,1286,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '한남동', '한남동 맛집', '한남동 먹을거']",0.2267154500320763,0.16029040729107666,336.00333333333333,509750.0014649667,6.352973007735373,-0.46200158483148696
3,eU0b0BgrfsE,풍자 광장시장 모든 맛집 먹방   또간집 EP.3,24,3676777,44812,0,,2022-05-20 09:29:47+00:00,470972.07,1061,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '광장시장', '시장먹방', '광장시장 맛집']",0.9193565462514972,0.5478090726533135,335.9897222222222,489590.6181316333,7.509900851513962,-0.35591755565467537
4,2oR5DxKCjuM,방송 출연 절대 안 하는 성수동 맛집 최초 공개   또간집 EP.4,24,3003109,40399,0,,2022-06-03 09:29:54+00:00,450811.95,1291,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '성수동', '성수동 맛집', '성수']",-0.14511523766484533,0.09335255651099325,336.00194444444446,469430.5014649667,6.3973452739609,-0.4579328878853264
5,VGJHgah3JUI,신촌 맛집 이걸로 끝   또간집 EP.5,24,2750287,40166,0,,2022-06-17 09:31:57+00:00,430649.9,1316,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '신촌', '신촌맛집']",-0.5446026489019793,0.06935791153905566,336.0341666666667,449268.4514649667,6.121700713753464,-0.48320800398242947
6,PPpRJPTPAGM,문래동 2시간만에 완판되는 국밥집    또간집 EP.6,24,2622978,35635,0,,2022-07-01 09:29:13+00:00,410492.62,1032,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '문래', '영등포', '문래동', '문래동 맛집', '문래맛집']",-0.7457652962870497,-0.397250399052572,335.95444444444445,429111.18479830003,6.112583621498722,-0.4840439920571921
7,VnzT22sKiaM,풍자 망원동 맛집 종결   또간집 EP.7,24,3547861,40627,0,,2022-07-15 09:30:13+00:00,390331.62,1050,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '망원동', '망리단길', '망원시장', '주말맛집', '망원동 맛집', '망리단길 맛집']",0.7156546567519823,0.11683229493846867,336.01666666666665,408950.18479830003,8.67553343141257,-0.2490353492315486
8,imAj43bW5xk,대구 맛집 싹 쓸었습니다   또간집 EP.8,24,4736146,61944,0,,2022-07-29 09:28:11+00:00,370173.65,1409,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말맛집', '대구', '대구맛집', '대프리카', '동성로맛집', '대구갈만한곳']",2.5932796200143473,2.3120848565985272,335.9661111111111,388792.21813163336,12.181689290901607,0.07246018957550833
9,l2X2e0Z-Rec,부산 맛집 직이네   또간집 EP.9,24,3225921,41010,0,,2022-08-12 09:28:13+00:00,350013.62,1242,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말맛집', '부산', '해운대', '부산맛집', '해운대맛집', '주말부산']",0.2069529726671997,0.15627413624427167,336.00055555555554,368632.18479830003,8.75105629142254,-0.24211031122861915
