,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,TkuIh1B-RCE,Our 50 State Camper Van Road Trip BEGINS!! First State: Oklahoma!   RV Life USA,19,120617,7843,0,,2022-06-25 14:51:59+00:00,417776.79,1104,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv vlog', 'rv travel', 'full time rv', 'camper van', 'van life', 'rv life', 'the endless adventure rv', 'vintage rv', 'oklahoma']",-0.12678140256685833,0.0392156862745098,0.0,437428.27513518336,0.27574120571589567,-1.1062086003105702
1,VQCHsbb_NGk,We Stayed at Arkansas’ HIGHEST RATED RV Camp Site! + Exploring Eureka Springs 😍   RV Life USA,19,125856,7957,0,,2022-07-02 15:26:41+00:00,407662.09,932,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv life', 'van life', 'rv renovation', 'vintage rv', 'arkansas', 'highest rated rv park', 'arkansas best rv park', 'rv camping', 'camping']",-0.025784250883170837,0.1008789722785666,168.57833333333335,427313.57513518335,0.294528438419455,-1.036688851397047
2,RMYE1gNZQdk,A Day in Our Life Living FULL TIME in a Vintage Camper Van!   RV Life USA,19,147067,7833,0,,2022-07-09 18:09:26+00:00,397419.34,1110,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv life', 'camper van', 'vintage rv', 'full time rv', 'the endless adventure rv', 'van life']",0.38312023172089393,0.03380662609871535,170.7125,417070.82513518335,0.3526187667342395,-0.8217330299373562
3,X6ibhSbz-wg,Our First Time RV Camping In a PARKING LOT! Creepy Door Knocks & More Engine Trouble 😱,19,1022962,20002,0,,2022-07-21 17:58:18+00:00,380150.48,1359,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv camping', 'rv camping parking lot', 'overnight rv camping', 'rv life', 'endless adventure rv', 'can life', 'camper van', 'rv vlog']",17.268575504479713,6.6160919540229886,287.81444444444446,399801.95846851665,2.5586718082086524,7.341483764846923
4,Vu24oHbAfCA,We Traded Our 1976 Vintage Camper Van for a 2020 RV!   How Do They Compare??,19,390002,12675,0,,2022-07-28 17:15:51+00:00,370112.93,1310,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv life', 'rv comparison', 'camper van', 'van life', 'the endless adventure rv']",5.066407699611068,2.6528735632183906,167.2925,389764.40846851666,1.0006095772890524,1.5760739892681155
5,1_GGBMN5vIs,The ULTIMATE Camper Van Tour of KANSAS! Epic State Guide + Incredible Local Food!   RV Life USA,19,128531,7578,0,,2022-08-04 17:18:46+00:00,360030.01,1484,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv life', 'kansas', 'things to do in kansas', 'kansas guide', 'the endless adventure rv', 'camper van']",0.025784250883170837,-0.10412440838404327,168.04861111111111,379681.49180185,0.33852321689432885,-0.8738918071841506
6,FO8EQ6N7uag,Is This the End of RV Life?? - Back to Our Vintage Camper... But We Have a HUGE Problem! 😭,19,156732,9002,0,,2022-08-12 18:25:21+00:00,348443.43,946,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv life', 'the endless adventure rv', 'clementine rv', 'rv living', 'rv mistake']",0.5694415661402181,0.6661257606490872,193.10972222222222,368094.90846851666,0.42579236059551573,-0.5509635157357085
7,sD3kxdj56us,Full Tour of Our LUXURY Off-Road Travel Trailer RV!,19,205807,10110,0,,2022-08-29 17:40:48+00:00,324007.98,1668,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'luxury rv', 'blackseries', 'the endless adventure rv', 'travel trailer', 'tiny home', 'rv life']",1.5155066966760005,1.2654496281271128,407.2575,343659.45846851665,0.5988690109597388,0.08948446646418787
8,EAotmOmwv0c,Our Brand New RV Setup BROKE DOWN!? Are We Cursed??,19,176787,10551,0,,2022-09-05 15:20:45+00:00,314068.04,1007,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv life', 'the endless adventure rv', 'travel trailer', 'black series', 'rv breakdown']",0.9560607448033891,1.5039891818796485,165.66583333333332,333719.5084685167,0.5297472743241746,-0.16629166891421346
9,aK7zlYAa7BA,Our PERFECT RV Road Trip Across Michigan’s Upper Peninsula 😍 - The Ultimate Guide,19,202275,9879,0,,2022-09-12 18:59:31+00:00,303769.27,1501,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'michigan', 'rv', 'rv life', 'the endless adventure rv', 'michigan guide', 'things to do in michigan']",1.4474169963998438,1.140500338066261,171.6461111111111,323420.74180185,0.6254237092929795,0.1877467273160221
10,aytNOU7IbKU,Overnight RV Camping at a WALMART Parking Lot! - Super Sketchy 👀,19,294621,9935,0,,2022-09-19 14:41:53+00:00,293946.91,1114,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv camping', 'rv parking lot', 'rv walmart', 'the endless adventure rv']",3.227658067096886,1.17079107505071,163.7061111111111,313598.37513518333,0.9394850973733434,1.3498906783324534
11,xk7jt8H-rBY,We Traded Our 2022 Travel Trailer for a VINTAGE CAMPER VAN!   RV Swap with Travel Beans!,19,158408,7550,0,,2022-09-26 15:01:16+00:00,283847.52,1156,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'travel beans', 'rv', 'the endless adventure rv', 'camper van', 'camper van swap']",0.601751401265597,-0.11926977687626775,168.32305555555556,303498.99180185,0.5219391308667748,-0.19518470394519827
12,6wMyGoTSpFo,We Had to Break Into OUR OWN RV! 😫 + Update on the Future of Clementine!,19,114646,7229,0,,2022-10-04 15:07:15+00:00,272321.54,1014,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'travel trailer', 'the endless adventure rv', 'clementine', 'camper van']",-0.24189000968716715,-0.2929006085192698,192.09972222222223,291973.0084685167,0.39265958384767,-0.6735671134375497
13,Ajz5OfAi4_M,We’re Back to FULL-TIME RV Life! - Traveling to Our 8th US State: Indiana!,19,137745,7572,0,,2022-10-24 14:01:46+00:00,243587.03,1220,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv life', 'travel trailer', 'indiana', 'the endless adventure rv']",0.20341123229441277,-0.10736984448951994,478.9086111111111,263238.49180185,0.523270738474243,-0.19025726050617658
14,G8wuD2_z2R8,How We RV Camp FOR FREE At Wineries & Farms! - Best Off-Grid Boondocking in Ohio 😍,19,90012,6429,0,,2022-10-30 19:32:05+00:00,234616.71,1050,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv camping', 'free rv camping', 'rv boondocking', 'rv camping for free']",-0.7167828966075637,-0.7256254225828263,149.5052777777778,254268.17513518332,0.35400419243243686,-0.8166064395450001
