,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,QeQ1Io7A2gs,몸부터 나누는 10대 연애│애들연애 EP.01  [ENG CC],24,983852,7364,0,,2023-03-02 10:01:05+00:00,58071.67,1913,"['솔로지옥', '환승연애', '나는솔로', '하트시그널', '연애 프로그램', '애들연애', '설레는영상', '데이트', '썸남', '썸녀', '하이틴에이저', '고등학생', '05년생', '04년생', '06년생', '스킨십', '짝남', '짝녀', '훈남', '훈녀', '존잘남', '존예녀', '미남', '미녀', '섹시', '10대연애']",2.4558222357996455,5.903775883069428,0.0,77719.34435326667,12.659036282241193,3.858088926613383
1,QDIJYrYoQKo,카메라 꺼진 줄 아는 10대 남녀   애들연애 EP.02  [ENG CC],24,538250,3079,0,,2023-03-10 10:01:05+00:00,46551.67,1303,"['솔로지옥', '환승연애', '나는솔로', '하트시그널', '연애 프로그램', '애들연애', '설레는영상', '데이트', '썸남', '썸녀', '하이틴에이저', '고등학생', '05년생', '04년생', '06년생', '스킨십', '짝남', '짝녀', '훈남', '훈녀', '존잘남', '존예녀', '미남', '미녀', '섹시', '10대연애']",0.6646662298666688,0.6845310596833131,192.0,66199.34435326667,8.13074517970569,0.8029794185710413
2,2fb3C8Q--ho,술 마시고 뜨거워지는 04년생 (ft.스킨십)│애들연애 EP. 03 [ENG CC],24,372895,2517,0,,2023-03-17 10:33:42+00:00,36439.06,1485,"['스킨십', '짝녀', '섹시', '훈남', '훈녀', '10대연애', '솔로지옥', '환승연애', '나는솔로', '하트시그널', '짝남', '연애 프로그램', '애들연애', '설레는영상', '데이트', '썸남', '썸녀', '하이틴에이저', '고등학생', '05년생', '04년생', '06년생', '존잘남', '존예녀', '미남', '미녀', '키스', '뽀뽀', '볼뽀뽀']",0.0,0.0,168.54361111111112,56086.727686599996,6.6485426299721615,-0.19702058142895879
3,jWgKC9jQjMM,술 마시고 물고 빨고 하는 04년생들│애들연애 EP.04 [ENG CC],24,289471,2258,0,,2023-03-27 10:13:19+00:00,22059.44,1834,"['스킨십', '짝녀', '섹시', '훈남', '훈녀', '10대연애', '솔로지옥', '환승연애', '나는솔로', '하트시그널', '짝남', '연애 프로그램', '애들연애', '설레는영상', '데이트', '썸남', '썸녀', '하이틴에이저', '고등학생', '05년생', '04년생', '06년생', '존잘남', '존예녀', '미남', '미녀', '키스', '뽀뽀', '볼뽀뽀', '술게임', '산넘어남', '손병호']",-0.3353337701333312,-0.315468940316687,239.66027777777776,41707.111019933334,6.940567038116146,0.0
4,qH_wL4FidfY,결국 같이 자는 04년생│애들연애 최종화 [ENG CC],24,112347,1608,0,,2023-04-03 10:30:25+00:00,11962.34,1210,"['스킨십', '짝녀', '섹시', '훈남', '훈녀', '10대연애', '솔로지옥', '환승연애', '나는솔로', '하트시그널', '짝남', '연애 프로그램', '애들연애', '설레는영상', '데이트', '썸남', '썸녀', '하이틴에이저', '고등학생', '05년생', '04년생', '06년생', '존잘남', '존예녀', '미남', '미녀', '키스', '뽀뽀', '볼뽀뽀', '술게임', '산넘어남', '손병호']",-1.0473070476205788,-1.1071863580998782,168.285,31610.011019933332,3.5541588368682873,-2.2847135176340583
