,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,UrFxqAOhDzk,[05학번이즈히어] 신도시 아재들,23,1191138,13469,0,,2022-06-10 10:30:13+00:00,440672.28,345,,-0.027488793825173233,-0.0262167881495415,0.0,459290.2062855333,2.593432177953929,-0.563311840426877
1,Omyhnfi398g,[05학번이즈히어] 신도시 아재는 무엇을 타는가,23,1212520,13889,0,,2022-06-18 10:00:13+00:00,429182.29,599,,-0.005168306620150863,0.023160122266635316,191.5,447800.2062855333,2.707725416336352,-0.5422457029430836
2,zaQvY5ze9vI,[05학번이즈히어] 신도시 아재는 퇴근하고 무엇을 하는가,23,1307843,16116,0,,2022-06-25 10:00:12+00:00,419102.31,826,,0.0943385590539838,0.2849753115447919,167.99972222222223,437720.2229522,2.987851443507145,-0.4906138349105799
3,mqelnhPQCHc,[05학번이즈히어] 신도시 아재는 주말에 무엇을 하는가,23,1399998,13692,0,,2022-07-02 10:00:13+00:00,409022.29,783,,0.19053837658175654,0.0,168.00027777777777,427640.2062855333,3.2737754294909025,-0.43791330700625936
4,rIZISRiYWug,[05학번이즈히어] 신도시 아재는 무슨 사업을 하는가,23,2051060,20471,0,,2022-07-09 10:00:09+00:00,398942.36,1405,,0.8701764385346269,0.7969668469315777,167.9988888888889,417560.2729522,4.9120094339884535,-0.1359596371496339
5,t24MXg2Tfv4,[05학번이즈히어] 신도시 아재가 운영하는 식당은 어떤 곳인가?,23,1217471,12903,0,,2022-07-16 10:00:12+00:00,388862.31,840,,0.0,-0.09275805313896074,168.00083333333333,407480.2229522,2.987803901694677,-0.4906225976543069
6,IHGHlQB7yf0,[05학번이즈히어] 신도시 아재의 취미는 무엇인가,23,1531626,14143,0,,2022-07-23 10:00:16+00:00,378782.25,1437,,0.32794372172359004,0.053021396661180345,168.0011111111111,397400.15628553333,3.8541152432248205,-0.3309470640642982
7,0EHMYGm_J9w,[05학번이즈히어] 신도시 돌싱은 어떻게 사는가,23,1829179,17311,0,,2022-07-30 10:00:13+00:00,368702.3,1854,,0.6385567574225902,0.4254643780860569,167.99916666666667,387320.2062855333,4.72265316994984,-0.17086113393203994
8,hX64VNoJpe0,[05학번이즈히어] 신도시 필라테스 강사는 어떻게 사는가,23,2031611,18588,0,,2022-08-06 10:00:13+00:00,358622.3,1366,,0.8498737935224447,0.5755936985657183,168.0,377240.2062855333,5.385457239577143,-0.04869536233260819
9,cUvRA_VLCCA,[05학번이즈히어] 신도시 아재들은 와이프가 친정가면 무엇을 할까,23,1880106,19843,0,,2022-08-13 12:00:11+00:00,348422.34,1865,,0.6917190178234028,0.7231366094521514,169.99944444444444,367040.23961886665,5.122342994196756,-0.09719167712405426
10,bRwRi89l_sw,[05학번이즈히어] 신도시 아재는 누구와 결혼했는가,23,3484918,26740,0,,2022-08-20 10:00:15+00:00,338462.28,1408,,2.3669685600769976,1.5339760169292265,166.0011111111111,357080.1729522,9.759483342880825,0.7575101188839163
11,iNgPipFEqIo,[05학번이즈히어] 신도시 부부는 어떻게 사는가,23,1818694,19459,0,,2022-08-27 10:00:13+00:00,328382.32,1596,,0.6276115554609094,0.6779920056430755,167.99944444444444,347000.2062855333,5.241189967776173,-0.07528621079559472
12,Fir45Qa65SM,[05학번이즈히어] 신도시 아재들은 집들이 때 무엇을 하는가,23,1903482,20287,0,,2022-09-03 10:00:10+00:00,318302.37,1814,,0.7161210246003461,0.7753350576063955,167.99916666666667,336920.2562855333,5.649651407087962,0.0
13,Da54jf4JlVo,이정재의 무소음 먹방을 이길 정재혁의 유소음 먹방,23,388052,4874,0,,2022-09-05 11:00:11+00:00,315362.36,295,,-0.8658234111450028,-1.0366799905948743,49.000277777777775,333980.23961886665,1.1619010766710007,-0.827166740495839
14,5OOZypK3tRI,[05학번이즈히어] 신도시 아재들은 추석에 무엇을 하는가,23,482908,6126,0,,2022-09-10 10:00:12+00:00,308222.34,295,,-0.7668040427828476,-0.8894897719256996,119.00027777777778,326840.2229522,1.4775048053697624,-0.7689957442648983
15,IXhhI50MWgI,[05학번이즈히어] 신도시 아재들은 명절 후에 무엇을 하는가,23,1372850,13237,0,,2022-09-17 10:00:11+00:00,298142.36,1421,,0.16219881121640498,-0.05349165295085822,167.99972222222223,316760.23961886665,4.334035110125707,-0.24248988111608372
16,uaTDp-YIFXQ,[05학번이즈히어] 신도시 부부는 왜 싸우는가,23,2000661,21271,0,,2022-09-24 10:00:13+00:00,288062.33,1843,,0.8175653528248746,0.8910181048671526,168.00055555555556,306680.2062855333,6.523606541914521,0.16108441133954984
17,dt14x6dLbcw,[05학번이즈히어] 신도시 아재들은 어떤 운동을 하는가,23,997173,9572,0,,2022-10-01 10:00:08+00:00,277982.41,1712,,-0.22996720093031606,-0.48436397836821066,167.9986111111111,296600.28961886663,3.3620095289905954,-0.4216503005753812
18,t3oSFnLLSPw,[05학번이즈히어] 신도시 아재는 어떻게 부자가 됐는가,23,1246409,12139,0,,2022-10-08 10:00:12+00:00,267902.35,1039,,0.03020813107936289,-0.18257700446743474,168.0011111111111,286520.2229522,4.35016065238766,-0.23951767650364295
19,OK_a-GEQK7g,[05학번이즈히어] 신도시 미시들은 카페에서 무슨 대화를 할까?,26,3184323,33553,0,,2022-10-15 10:00:13+00:00,257822.33,2019,,2.0531800065556385,2.334940042323066,168.00027777777777,276440.2062855333,11.519029893614437,1.0818237009600813
20,q9mVbC50qlM,[마이에센셜] 서준 엄마가 밝히는 데일리 필수템 공개(헬렌 카민스키  발렌티노 클러치  라탄가방  에르메스 향수),26,2075117,24218,0,,2022-10-19 12:05:07+00:00,251937.44,1025,,0.8952893353960628,1.2374794262873265,98.08166666666666,270555.30628553336,7.6698440274167226,0.37235497117680144
21,k_njuM4MNlE,[05학번이즈히어] 신도시 맞벌이 부부는 어떻게 사는가,26,1773266,15231,0,,2022-10-22 10:00:10+00:00,247742.39,1343,,0.5801896542005148,0.1809311074535622,69.9175,266360.25628553337,6.657397108445079,0.18574422943952223
22,G3ctPUE8zeE,[05학번이즈히어]배가네 고기버스킹 LIVE,26,453415,4846,0,,2022-10-24 04:03:37+00:00,245218.94,3514,,-0.7975915336227001,-1.0399717846226193,42.0575,263836.80628553336,1.7185433919682098,-0.7245683391441153
