,id,title,category_id,views,likes,favorites,comments,date,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
0,HXhWODlAxRw,[밥묵자] 집나간 아내가 1년만에 돌아왔다 (feat. 신봉선),22,10015285,172212,0,,2020-12-13 08:45:24+00:00,730,"['꼰대희', '신봉선', '김대희', '대화가필요해', '밥묵자', '개콘', '개콘레전드', '장동민', '아이유']",4.681526463569873,4.928560287006707,0.0,1231178.1611668665,8.13471625463846
1,qPljYpoAQYk,[밥묵자] 그만 쳐무라 짜쓱아 (feat. 유민상),22,6983849,95624,0,,2020-12-20 12:00:13+00:00,490,"['꼰대희', '김대희', '밥묵자', '유민상', '족발', '막국수', '맛있는녀석들', '맛녀']",3.150980341420222,2.539291842146311,171.24694444444444,1220903.3445002,5.720230869593507
2,rC37ZZMPkIM,[밥묵자] 깡패 동생이 출소했다 (feat. 권재관),23,3183286,57174,0,,2020-12-27 09:00:27+00:00,726,"['김대희', '꼰대희', '밥묵자', '개콘', '대화가필요해', '개콘레전드', '권재관']",1.2321085718577292,1.3397909842458275,165.0038888888889,1211003.1111668667,2.628635691061712
3,HwURpN0aSNA,[밥묵자] 태릉선수촌에서 돌아온 처제 (feat. 김민경),23,4127291,70804,0,,2021-01-03 12:00:12+00:00,645,"['밥묵자', '꼰대희', '김민경', '김대희', '유민상', '장동민', '신봉선', '권재관']",1.7087286265248511,1.7649976602714086,170.99583333333334,1200743.3611668667,3.4372798830127635
4,AgfRQ2jt13Y,[밥묵자] 30만 기념 비하인드 영상,23,1327106,20863,0,,2021-01-06 12:59:53+00:00,737,"['꼰대희', '권재관', '유민상', '신봉선', '김민경', '밥묵자', '김대희']",0.2949391574245235,0.20701918577445017,72.99472222222222,1196363.6778335334,1.109283092247689
5,9p0k0D5x85A,[밥묵자] 형부 인상이 좋으시네요 (feat. 강유미),23,3038553,56603,0,,2021-01-10 12:00:11+00:00,941,"['꼰대희', '김대희', '강유미', '밥묵자', '신봉선', '장동민', '개콘', '대화가필요해', '개콘레전드']",1.1590341174087204,1.321977850569334,95.005,1190663.3778335333,2.551983252839091
6,MB-Pz7WWfiw,[밥묵자] 이 shake it 또라이가? (feat.유세윤),23,3944020,61743,0,,2021-01-17 12:00:12+00:00,559,"['꼰대희', '김대희', '유세윤', '밥묵자', '대화가필요해', '개콘', '개콘레전ㄷ', '신봉선', '장동민', '유민상', '권재관', '김민경']",1.6161966653181858,1.4823272500389955,168.00027777777777,1180583.3611668667,3.3407382568070445
7,SCAxXCzRXPg,[밥묵자] 집 나갔던 아들이 돌맞고 돌아왔다 (feat. 장동민) (떡군이네 떡볶이),23,3238323,53402,0,,2021-01-24 12:00:14+00:00,968,"['장동민', '밥묵자', '김대희', '꼰대희', '개콘', '개콘레전드', '떡볶이', '김민경', '신봉선', '오나미']",1.259896282673577,1.222118234284823,168.00055555555556,1170503.3278335333,2.7666072560372488
8,kjduDAt6wSI,[밥묵자] 집 나갔던 반려펭귄이 돌아왔다 (feat.펭수),23,3264520,76399,0,,2021-01-31 12:00:10+00:00,860,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '펭수', '꼰수']",1.2731229240283521,1.9395414131960693,167.9988888888889,1160423.3945002,2.8132145693305715
9,ywuZuau9O_E,[밥묵자] 제발 그만 쳐묵고 집에 가라니까? (feat. 김준현),23,4432403,62402,0,,2021-02-07 12:00:14+00:00,1142,"['꼰대희', '김대희', '밥묵자', '장동민', '신봉선', '유세윤', '개콘', '개콘레전드', '김준현']",1.862777067072936,1.5028856652628295,168.0011111111111,1150343.3278335333,3.8531131469659945
