,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
58,s6vD8pIPxnM,[불타는 청춘] 🔥이게 바로 중년의 소지품이다🔥│29회,24,47657,357,0,,2022-05-24 08:00:15+00:00,464271.18,832,"['RUNNINGMAN', 'SBS', 'yt:cc=on', '刘在石', '李光洙', '金鍾國', '강수지', '김국진', '김선경', '김일우', '김혜선', '박세준', '박형준', '빽능', '빽드', '서태화', '스트로', '홍진희', '＂KIM JONG KOOK＂', '＂LEE KWANG SOO＂']",0.08253747850586497,0.060075093867334166,120.00333333333333,472343.3253342667,0.10089483103476526
59,E0aNqjlooSE,[불타는 청춘] 오후 2시 소주 마시기 딱 좋은 시간│29회,24,86326,555,0,,2022-05-26 08:00:06+00:00,461391.33,631,"['RUNNINGMAN', 'SBS', 'yt:cc=on', '刘在石', '李光洙', '金鍾國', '강수지', '김국진', '김선경', '김일우', '김혜선', '박세준', '박형준', '빽능', '빽드', '서태화', '스트로', '홍진희', '＂KIM JONG KOOK＂', '＂LEE KWANG SOO＂']",0.7068805450831914,0.5556946182728411,47.9975,469463.4753342667,0.18388224970757158
60,n4_EvFtBeCc,[불타는 청춘] 7080이라면 일단 청청패션이 진리지👖│30회,24,44679,308,0,,2022-05-31 08:00:12+00:00,454191.23,1271,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '홍진희', '김혜선', '강수지', '김선경', '김국진', '김일우', '박세준', '박형준', '서태화']",0.03445519936062517,-0.0625782227784731,120.00166666666667,462263.3753342667,0.0966526927808032
61,09QT3SO4YbE,[불타는 청춘] 게임하다가 국진과의 포옹에 심쿵한 강수지│30회,24,36676,253,0,,2022-06-02 08:00:00+00:00,451311.43,784,"['RUNNINGMAN', 'SBS', 'yt:cc=on', '刘在石', '李光洙', '金鍾國', '강수지', '김국진', '김선경', '김일우', '김혜선', '박세준', '박형준', '빽능', '빽드', '서태화', '스트로', '홍진희', '＂KIM JONG KOOK＂', '＂LEE KWANG SOO＂']",-0.09475987115628355,-0.2002503128911139,47.99666666666667,459383.5753342667,0.07983742120800251
62,gjch-tUQPfk,[불타는 청춘] 단 둘이 바다 수영하는 오지형과 홍진희│31회,24,43387,295,0,,2022-06-07 08:00:13+00:00,444111.21,966,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '홍진희', '김혜선', '강수지', '김선경', '김국진', '김일우', '박세준', '박형준', '김동규']",0.013594788126357258,-0.0951188986232791,120.00361111111111,452183.3586676,0.09595001489626641
63,o7JSpXJIKBk,[불타는 청춘] 쌍화탕 세대랑 거리두기하면서 50대랑 선 긋는 강수지│31회,24,27768,212,0,,2022-06-09 08:00:17+00:00,441231.15,801,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '홍진희', '김혜선', '강수지', '김선경', '김국진', '김일우', '박세준', '박형준', '김동규']",-0.238586917034657,-0.30287859824780977,48.00111111111111,449303.2920009334,0.06180235153928566
64,ZeHfOEKZgqE,[불타는 청춘] 오빠라 부르던 박형준과 알고보니 동갑이었던 새 친구 박선영│32회,24,95418,554,0,,2022-06-14 08:00:10+00:00,434031.27,971,"['RUNNINGMAN', 'SBS', 'yt:cc=on', '刘在石', '李光洙', '金鍾國', '강수지', '김국진', '김도균', '김동규', '김선경', '박선영', '박세준', '박형준', '빽능', '빽드', '스트로', '홍진희', '＂KIM JONG KOOK＂', '＂LEE KWANG SOO＂']",0.8536784235212439,0.5531914893617021,119.99805555555555,442103.4086676,0.215827333898122
65,PDP9MlkENOQ,[불타는 청춘] 옛 시절을 떠올리며 경주 수학여행을 즐기는 불청 멤버들│32회,24,40873,300,0,,2022-06-16 08:00:07+00:00,431151.32,1269,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '홍진희', '박선영', '강수지', '김선경', '김국진', '김도균', '박세준', '박형준', '김동규']",-0.026995826303170233,-0.08260325406758448,47.99916666666667,439223.4586676,0.0930574157491262
66,aYWTfbUzoW4,[불타는 청춘] 20년만에 강수지 손 잡고 고장난 김국진│33회,24,108023,926,0,,2022-06-21 08:00:00+00:00,423951.44,1176,"['RUNNINGMAN', 'SBS', 'yt:cc=on', '刘在石', '李光洙', '金鍾國', '강수지', '김국진', '김도균', '김동규', '김선경', '박선영', '박세준', '박형준', '불청', '불타는청춘', '빽능', '빽드', '스트로', '홍진희', '＂KIM JONG KOOK＂', '＂LEE KWANG SOO＂']",1.0571965996883854,1.4843554443053817,119.99805555555555,432023.5753342667,0.2500395954466607
67,PoGPxtF8D6s,[불타는 청춘] 카메라 감독까지 무대로 불러낸 박형준의 ‘흐린 기억 속의 그대’│33회,24,31989,314,0,,2022-06-23 08:00:08+00:00,421071.31,1221,"['RUNNINGMAN', 'SBS', 'yt:cc=on', '刘在石', '李光洙', '金鍾國', '강수지', '김국진', '김도균', '김동규', '김선경', '박선영', '박세준', '박형준', '불청', '불타는청춘', '빽능', '빽드', '스트로', '홍진희', '＂KIM JONG KOOK＂', '＂LEE KWANG SOO＂']",-0.17043537228245514,-0.04755944931163955,48.00222222222222,429143.44200093334,0.07454150959606282
68,5YwMS3oCHC8,[불타는 청춘] 우리나라 국보 2호가 영어학원?? 도균의 기상천외한 오답파티│34회,24,29159,227,0,,2022-06-28 08:00:02+00:00,413871.41,937,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '홍진희', '박선영', '강수지', '김선경', '김국진', '김도균', '박세준', '박형준', '김동규', '불청', '불타는청춘']",-0.21612806871664877,-0.26533166458072593,119.99833333333333,421943.5420009334,0.06910640191747619
69,4srGniKybjE,[불타는 청춘] 로맨스였다가 추격전이었다가😂이 게임 장르가 뭐예요..?│34회,24,40117,320,0,,2022-06-30 08:00:02+00:00,410991.41,1261,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '홍진희', '박선영', '강수지', '김선경', '김국진', '김도균', '박세준', '박형준', '김동규', '불청', '불타는 청춘']",-0.03920207312446013,-0.03254067584480601,48.0,419063.5420009334,0.09573011245132522
70,t5fbGMoTvvs,[불타는 청춘] 고고장 미팅에서는 짬뽕국물에 소주룩이지│36회,24,24969,212,0,,2022-07-12 08:00:21+00:00,393711.1,929,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '박형준', '박세준', '김승진', '김일우', '서태화', '박선영', '강수지', '홍진희', '김선경', '김완선', '불청', '불타는청춘', '치와와커플', '김국진 강수지']",-0.2837790927658613,-0.30287859824780977,288.0052777777778,401783.2253342667,0.06214545164056275
71,PON8WqcbvLw,[불타는 청춘] 김국진의 진심을 담은 시를 듣고 미소를 감출 수 없는 강수지│36회,24,21545,214,0,,2022-07-14 08:00:14+00:00,390831.21,845,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '박형준', '박세준', '김승진', '김일우', '서태화', '박선영', '강수지', '홍진희', '김선경', '김완선', '치와와커플', '김국진 강수지']",-0.33906241170249696,-0.2978723404255319,47.99805555555555,398903.34200093336,0.054010577830530156
72,tfd4q544aso,[불타는 청춘] 국찌니 마음의 문 열려는 수지와 부끄러운 국진│37회,24,100256,868,0,,2022-07-19 08:00:17+00:00,383631.17,1278,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '박형준', '박세준', '김승진', '김일우', '서태화', '박선영', '강수지', '홍진희', '김선경', '김완선', '불청', '불타는청춘', '불청 치와와커플', '김국진 강수지']",0.9317919448458477,1.3391739674593242,120.00083333333333,391703.2920009334,0.2559488318003748
73,LUx6UBExwAc,[불타는 청춘] 게임에서 이기고 싶으면 선영장군만 있으면 돼😎│37회,24,21942,203,0,,2022-07-21 08:00:06+00:00,380751.35,1020,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '박형준', '박세준', '김승진', '김일우', '서태화', '박선영', '강수지', '홍진희', '김선경', '김완선']",-0.3326525175384069,-0.32540675844806005,47.996944444444445,388823.4753342667,0.056431777893906056
74,guS78TwTMDE,60대에도 애를 낳았다는 옛날 말은 지금 나도 가능하다는 말😎│#불타는청춘 EP. 38,24,121179,679,0,,2022-07-26 08:00:14+00:00,373551.22,1253,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '최용준', '박세준', '김승진', '김일우', '서태화', '박선영', '강수지', '홍진희', '김완선', '불타는청춘', '불청', '김국진강수지']",1.2696111277054354,0.8660826032540676,120.00222222222222,381623.34200093336,0.31753560818537047
75,XxXhR6nJRhw,수줍게 국진에 대한 마음을 고백하는 수지❤│#불타는청춘 EP.38,24,68929,504,0,,2022-07-28 08:00:16+00:00,370671.19,1197,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '최용준', '박세준', '김승진', '김일우', '서태화', '박선영', '강수지', '홍진희', '김완선', '불청', '붍타는청춘', '김국진 강수지']",0.4259915557313657,0.42803504380475593,48.00055555555556,378743.30866760004,0.18199397434238182
76,YE470q1hbiE,청춘들의 화끈한 크리스마스 파티│#불타는청춘 EP.39,24,25206,208,0,,2022-08-02 08:00:11+00:00,363471.27,1193,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '최용준', '박세준', '김승진', '김일우', '서태화', '박선영', '강수지', '홍진희', '김완선', '불타는청춘', '불청']",-0.27995253126236164,-0.31289111389236546,119.99861111111112,371543.39200093335,0.0678413357434619
77,kWg2BMpaQ74,수지가 국진에게 듣고 싶은 애칭 │#불타는청춘 EP.39,24,34859,338,0,,2022-08-04 08:00:29+00:00,360590.97,1119,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '최용준', '박세준', '김승진', '김일우', '서태화', '박선영', '강수지', '홍진희', '김완선']",-0.12409684268311388,0.012515644555694618,48.005,368663.09200093336,0.09455516637372462
78,O0h1WQrgvKs,노는 것도 좋지만 짝짓기도 좀 하고🔥동규 어머니의 불타는 발언🔥 │#불타는청춘 EP. 40,24,23621,176,0,,2022-08-09 08:00:07+00:00,353391.34,1152,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '최용준', '박세준', '김승진', '김일우', '서태화', '박선영', '강수지', '홍진희', '김완선', '김동규']",-0.30554367043133585,-0.392991239048811,119.99388888888889,361463.4586676,0.06534823765331631
79,cT1InM-L0rU,동규 패밀리와 함께하는 청춘들의 송년파티│#불타는청춘 EP. 40,24,18679,181,0,,2022-08-11 08:00:12+00:00,350511.26,1191,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '최용준', '박세준', '김승진', '김일우', '서태화', '박선영', '강수지', '홍진희', '김완선', '김동규', '불청', '치와와커플', '불타는청춘']",-0.38533635798532345,-0.3804755944931164,48.00138888888889,358583.3753342667,0.052091093131653644
80,EtgNVHkDL5g,갓 태어난 아가취급 받는 73년생 │#불타는청춘 EP. 41,24,28446,212,0,,2022-08-16 08:00:04+00:00,343311.4,1118,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김도균', '박세준', '김일우', '김동규', '강수지', '김완선', '도원경', '유혜리']",-0.22764004488540499,-0.30287859824780977,119.99777777777778,351383.50866760005,0.080954282993711
81,zOP5f-f76MA,요리하는 국진의 옷을 벗겨주는 수지❤불청 레전드 명장면 탄생❤ │#불타는청춘 EP. 41,24,58012,496,0,,2022-08-18 08:00:18+00:00,340431.16,1108,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김도균', '박세준', '김일우', '김동규', '강수지', '김완선', '도원경', '유혜리']",0.24972753913345336,0.40801001251564456,48.00388888888889,348503.2753342667,0.16646041545623302
82,w94NnuhduC4,도원경 보컬과 김도균의 미친 기타 연주를 직접 보다니🎵 │#불타는청춘 EP. 42,24,41383,327,0,,2022-08-23 08:00:17+00:00,333231.18,1038,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김도균', '박세준', '김일우', '김동규', '강수지', '김완선', '도원경', '유혜리']",-0.018761453447538164,-0.015018773466833541,119.99972222222222,341303.2920009334,0.12124992922683801
83,MYypGkMAdv8,걸음걸이만 봐도 잘 맞는 사람인지 아닌지 알 수 있다는 강수지 │#불타는청춘 EP. 42,24,29706,237,0,,2022-08-25 08:00:07+00:00,330351.35,964,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김도균', '박세준', '김일우', '김동규', '강수지', '김완선', '도원경', '유혜리']",-0.20729630018325515,-0.24030037546933666,47.99722222222222,338423.4586676,0.08777760299760211
84,xK1R-kcQbas,😯강아지 이름이 뭐에요? 😀누구?😯강아지요😀누구!😮신효범 반려견의 이름이 궁금했던 최성국│#불타는청춘 EP. 43,24,15535,137,0,,2022-08-30 08:00:27+00:00,323151.02,741,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김도균', '최성국', '김일우', '강수지', '김완선', '도원경', '신효범']",-0.43609884476592586,-0.490613266583229,120.00555555555556,331223.1253342667,0.04690191841020234
85,Fcj-o0t6SLM,여기저기서 찾는 불청의 새로운 남자 막내 최성국│#불타는청춘 EP. 43,24,36028,267,0,,2022-09-01 08:00:09+00:00,320271.32,937,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김도균', '최성국', '김일우', '강수지', '김완선', '도원경', '신효범']",-0.10522236843167489,-0.16520650813516896,47.995,328343.4253342667,0.10972657656635598
86,xoqAuwjJtVQ,연탄 쌓기에 뜻밖의 재능 발견하고 승부욕 제대로 불 붙은 멤버들🔥│#불타는청춘 EP. 44,24,29092,242,0,,2022-09-06 08:00:30+00:00,313070.97,1176,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김도균', '최성국', '김일우', '강수지', '김완선', '도원경', '신효범']",-0.21720983926827103,-0.22778473091364204,120.00583333333333,321143.0753342667,0.09058890642346606
87,pEViD3fjuYM,쥐를 잡자 쥐를 잡자 찍찍찍🐭아니 근데 누가 쥐를 반마리만 잡아요ㅠㅠ😭도균 때문에 웃겨서 오열😭│#불타는청춘 EP. 44,24,21420,192,0,,2022-09-13 08:00:30+00:00,302990.97,1138,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김도균', '최성국', '김일우', '강수지', '김완선', '도원경', '신효범', '불청', '불타는청춘']",-0.34108064034358326,-0.35294117647058826,168.0,311063.0753342667,0.06886063213058054
88,CYbT3l_v7xY,“오빠는 다 챙겨줘야겠네…” 김국진 옆을 지키는 보호자 강수지│#불타는청춘 EP. 45,24,44348,343,0,,2022-09-20 08:00:03+00:00,292911.42,1011,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '불타는청춘', '불청', '김국진강수지', '강수지김국진', '김국진', '김도균', '최성국', '김일우', '강수지', '김완선', '도원경', '신효범']",0.029110929919028666,0.025031289111389236,167.9925,300983.5253342667,0.14734361274673732
89,3ol-lYxaO10,광기 눈빛과 함께 상대방의 멘탈을 흔들어버리는 최성국의 탁구│#불타는청춘 EP. 45,24,20081,139,0,,2022-09-27 08:00:01+00:00,282831.46,1176,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김도균', '최성국', '김일우', '강수지', '김완선', '도원경', '신효범']",-0.36269990554689957,-0.4856070087609512,167.99944444444444,290903.55866760004,0.0690297502442914
90,-3YKJbGmTes,완선과 썸 타서 부끄러운 새 친구 김광규│#불타는청춘 EP. 46,24,26106,206,0,,2022-10-04 08:00:00+00:00,272751.48,975,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김광규', '최성국', '김일우', '강수지', '김완선', '박선영']",-0.26542128504654033,-0.31789737171464333,167.99972222222223,280823.5753342667,0.09296228056681426
91,BLFAaPlfhK0,강수지가 원하는 이상형은 그냥 김.국.진│#불타는청춘 EP. 46,24,101283,729,0,,2022-10-11 08:00:06+00:00,262671.38,1054,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김광규', '최성국', '김일우', '강수지', '김완선', '박선영', '불청', '불타는 청춘']",0.9483737113610127,0.9912390488110138,168.00166666666667,270743.47533426667,0.3740921175476287
92,v_XP0uiPQgY,대장부 박선영에게 휘둘리는 불청의 막내 최성국🔥│#불타는청춘 EP. 47,24,26768,207,0,,2022-10-18 08:00:19+00:00,252591.16,1055,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김광규', '최성국', '김일우', '강수지', '김완선', '박선영']",-0.25473274616334735,-0.31539424280350437,168.0036111111111,260663.2586676,0.1026918796950006
93,yXGImW9tzLs,강수지의 힘들었던 시절 얘기를 경청해주는 김국진│#불타는청춘 EP. 47,24,43897,380,0,,2022-10-25 08:00:17+00:00,242511.2,1081,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김광규', '최성국', '김일우', '강수지', '김완선', '박선영', '불타는청춘', '불청']",0.021829160981989327,0.11764705882352941,167.99944444444444,250583.29200093335,0.17517927731525093
94,3B3QV6CzZtU,밥값내기 족구에서 에이스 역할 제대로 하는 박선영│#불타는청춘 EP. 48,24,23737,189,0,,2022-11-08 08:00:00+00:00,222351.48,1122,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김광규', '최성국', '김일우', '강수지', '김완선', '박선영', '불타는청춘', '강수지 김국진', '김국진 강수지', '치와와커플', '불청 강수지', '불청 김국진', '불청 김국진 강수지', '골때녀 박선영', '박선영 골때녀']",-0.30367075425240775,-0.360450563204005,335.9952777777778,230423.57533426667,0.10301463279339208
95,lHVyTz8hOlA,이름 궁합부터 운명의 상대 김국진❤강수지│#불타는청춘 EP. 48,24,19804,148,0,,2022-11-08 08:00:29+00:00,222351.0,802,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '김광규', '최성국', '김일우', '강수지', '김완선', '박선영', '불타는청춘', '불청']",-0.3671723002155468,-0.46307884856070086,0.008055555555555555,230423.09200093333,0.08594624708846361
96,9OKSVC0WlRo,새로운 막내 이형철과 최초 외국 출신 친구 이다도시의 등장│#불타는청춘 EP. 49,24,9890,73,0,,2022-11-15 08:00:06+00:00,212271.39,1040,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '최성국', '이형철', '신효범', '이다도시', '불청', '치와와커플', '불타는청춘']",-0.5272420501973828,-0.6508135168961201,167.9936111111111,220343.47533426667,0.04488446950832838
97,tUuuSbUQ4sw,불청의 새로운 인사법에 후끈 달아오르는 치와와 커플💋│#불타는청춘 EP. 49,24,89692,202,0,,2022-11-22 08:00:24+00:00,202191.09,1002,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '최성국', '이형철', '신효범', '이다도시']",0.7612274059303631,-0.327909887359199,168.005,210263.17533426668,0.42657017738561115
98,_hog__WeeOg,코끼리 코 잠깐만 돌아도 머리가 어질어질한 나이 │#불타는청춘 EP. 50,24,19695,117,0,,2022-11-29 08:00:12+00:00,192111.29,1040,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '최성국', '이형철', '신효범', '이다도시', '불타는청춘', '불청', '치와와커플']",-0.36893219559057405,-0.5406758448060075,167.99666666666667,200183.37533426666,0.09838479327822924
99,lD4O8q2K-LE,늦은 나이더라도 아이가 갖고 싶다는 신효범 │#불타는청춘 EP. 50,24,22691,140,0,,2022-12-06 08:00:27+00:00,182031.04,986,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '최성국', '이형철', '신효범', '이다도시']",-0.3205592915210178,-0.4831038798498123,168.00416666666666,190103.12533426666,0.11936153053823507
100,w6MoqoxbHUg,김국진❤강수지 처음으로 손 잡고 데이트🥰적극적인 강수지에 어쩔 줄 모르는 김국진 │#불타는청춘 EP. 51,24,16540,122,0,,2022-12-13 08:00:17+00:00,171951.21,881,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '최성국', '이형철', '신효범', '이다도시', '불청', '불타는청춘']",-0.4198722864915921,-0.5281602002503129,167.99722222222223,180023.29200093335,0.09187700000461188
101,FVC0VbF7Skk,김국진 손 잡고 절대 안 놓는 강수지😍│#불타는청춘 EP. 51,24,52618,453,0,,2022-12-20 08:00:04+00:00,161871.43,908,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '최성국', '이형철', '신효범', '이다도시', '불청', '불타는청춘']",0.16263693681329772,0.30037546933667086,167.9963888888889,169943.5086676,0.30962053456785965
102,coI4BbNqGbA,남자들 사이에서 40금 토크 주도하는 박선영🚨│#불타는청춘 EP. 52,24,80744,448,0,,2022-12-27 08:00:22+00:00,151791.13,937,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '김도균', '정찬', '김일우', '최성국', '박선영']",0.616754526886842,0.2878598247809762,168.005,159863.2086676,0.5050818175924968
103,RxNXDPxmcvI,불청에 스틸하트 밀젠코 등장이라…│#불타는청춘 EP. 52,24,20130,112,0,,2023-01-03 08:00:07+00:00,141711.38,981,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '김도균', '정찬', '김일우', '최성국', '박선영']",-0.36190875991959376,-0.5531914893617021,167.99583333333334,149783.4586676,0.13439401239006352
104,bQ12TeV7uXM,한국 찜질방에서 양머리하는 밀젠코 CG아님│#불타는청춘 EP. 53,24,6974,57,0,,2023-01-10 08:00:23+00:00,131631.12,907,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '김도균', '정찬', '김일우', '최성국', '박선영', '밀젠코 마티에비치']",-0.5743232879366438,-0.690863579474343,168.00444444444443,139703.19200093334,0.04992011921927602
105,QRAV-OAda8o,소식좌 대표 국진도 고기 뜯게 하는 밀젠코의 엄청난 요리실력│#불타는청춘 EP. 53,24,15446,105,0,,2023-01-12 08:00:15+00:00,128751.25,961,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '김도균', '정찬', '김일우', '최성국', '박선영', '밀젠코 마티에비치']",-0.4375358235583793,-0.5707133917396746,47.99777777777778,136823.32533426667,0.11289010819072405
106,G7mya9vIrKo,🌸무궁화 꽃이 피었습니다🌸를 외국인이 한국인에게 알려주는 상황 │#불타는청춘 EP. 54,24,3429,31,0,,2023-01-17 08:00:07+00:00,121551.39,879,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '김도균', '정찬', '김일우', '최성국', '박선영', '밀젠코 마티에비치']",-0.631560252197851,-0.7559449311639549,119.99777777777778,129623.4586676,0.02645354502376887
107,YcGIN_VsXBQ,정찬❤김완선  달달한 분위기에서 바이크 데이트 겸 심부름 가는 길 │#불타는청춘 EP. 54,24,7838,64,0,,2023-01-19 08:00:13+00:00,118671.29,715,"['SBS', '스트로', 'RUNNINGMAN', '刘在石', '＂LEE KWANG SOO＂', '李光洙', '＂KIM JONG KOOK＂', '金鍾國', '빽능', '빽드', '김국진', '강수지', '김완선', '김광규', '김도균', '정찬', '김일우', '최성국', '박선영', '밀젠코 마티에비치']",-0.5603732915694554,-0.6733416770963705,48.001666666666665,126743.3586676,0.061841504615292045
