,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,eG09huA8L5Y,Gerard Butler Answers The Web’s Most Searched Questions   WIRED,24,3139807,43875,0,,2016-03-01 11:01:00+00:00,3740089.32,187,"['gerard butler', 'london has fallen', 'olympus has fallen', 'movie', 'london has fallen movie', 'google', 'autocomplete', 'autocomplete interview', 'gerard butler interview', 'london has fallen trailer', 'gerard butler movie', 'gerard butler movies', 'wired autocomplete', 'google autocomplete', 'interview', 'wired autocomplete interview', 'google autocomplete interview', 'gerard butler google interview', 'gerard butler autocomplete', 'gerard butler answers', 'gerard butler wired autocomplete', 'gerard butler wired', 'wired']",0.12496985477514565,-0.21463782437581042,0.0,3759739.3276866334,0.8351129496873716,-0.3226806828923393
1,388uJ86WykY,Angela Bassett Answers the Web's Most Searched Questions   WIRED,24,265632,4670,0,,2016-03-02 11:00:22+00:00,3738649.95,164,"['angela bassett', 'angela bassett 2018', 'angela bassett 2016', 'angela bassett interview', 'angela bassett wired', 'angela bassett autocomplete', 'autocorrect', 'autocomplete', 'wired autocomplete', 'wired autocomplete interview', 'angela bassett autocomplete interview', 'angela bassett funny', 'angela bassett wired autocomplete', 'angela bassett wired interview', 'angela bassett style', 'angela bassett movie', 'angela bassett movies', 'angela bassett funny moments', 'wired', 'wired']",-0.4479925037005304,-0.5132282687961371,23.989444444444445,3758299.961019967,0.07067876506799899,-0.5689248323181616
2,CXa1vN_XmTo,Melissa McCarthy & Kristen Bell Answer The Web’s Most Searched Questions   WIRED,24,19067757,251385,0,,2016-04-03 11:01:03+00:00,3692569.27,297,"['kristen bell', 'melissa mccarthy', 'google autocomplete', 'google', 'interview', 'google interview', 'autocomplete interview', 'melissa mccarthy kristen bell', 'google autocomplete interview', 'wired autocomplete', 'kristen bell interview', 'melissa mccarthy interview', 'the good place', 'most searched', 'searched questions', 'google questions', 'kirsten bell', 'kristin bell', 'melissa mcarthy', ""web's most asked"", 'autocomplete', 'kristen bell answers questions', 'bell', 'wired']",3.3001821496711226,1.3657856706289593,768.0113888888889,3712219.2776866336,5.136484559145593,1.0629030791195735
3,ZXvMARbZ5P8,NASA Astronauts Answer The Web's Most Searched Questions   WIRED,24,5397717,139462,0,,2016-04-06 10:01:01+00:00,3688309.3,262,"['autocomplete', 'nasa', 'astronauts', 'astronaut', 'space travel', 'international space station', 'european space agency', 'tim kopra', 'jeff williams', 'tim peake', 'wired autocomplete', 'google autocomplete', 'autocomplete interview', 'nasa interview', 'nasa astronaut interview', 'nasa autocomplete', 'astronauts answer', 'astronauts autocomplete', 'astronaut interview', 'astronauts interview', 'nasa astronauts', 'nasa astronaut', 'space questions', 'nasa questions', 'wired']",0.5750807348801544,0.5133653591672521,70.99944444444445,3707959.311019967,1.4557109577653977,-0.12276991004977662
4,FvPsBd14OG0,Ice Cube Answers The Web’s Most Searched Questions   WIRED,24,17204255,424210,0,,2016-04-11 10:00:43+00:00,3681109.6,295,"['actor', 'ice cube', 'movies', 'google autocomplete', 'google', 'autocomplete', 'autocomplete interview', 'web’s most searched questions', 'ice cube interview', 'ice cube google', 'ice cube answers', 'ice cube questions', 'ice cube google me', 'ice cube answers questions', 'google interview', 'ice cube responds', 'google questions', 'ice cube q and a', 'ice cube reacts', 'undercover', 'most searched questions', 'most searched', 'most googled', 'ask ice cube', ""web's most"", 'ice', 'cube', 'wired']",2.9286958967658054,2.682043636626739,119.995,3700759.611019967,4.648844239644718,0.9058214387151498
5,uqSNVzn4Zps,Common Answers The Web’s Most Searched Questions   WIRED,24,388324,4110,0,,2016-04-12 14:25:53+00:00,3679404.43,219,"['celebrities', 'celebrity', 'common', 'google', 'interview', 'music', 'musician', 'rap', 'rapper', 'autocomplete', 'google autocomplete', 'wired', 'wired magazine']",-0.4235340425121554,-0.5174933025641612,28.419444444444444,3699054.4443533,0.10497926046824922,-0.5578757498926752
6,_kwQY-W40EQ,Eve Answers the Web’s Most Searched Questions   WIRED,24,296686,2653,0,,2016-04-13 10:00:23+00:00,3678229.91,132,"['eve', 'autocomplete', 'eve autocomplete', 'eve interview', 'eve rapper', 'eve singer', 'wired autocomplete', 'autocomplete interview', 'wired autocomplete interview', 'eve wired', 'wired eve', 'autocomplete interview eve', 'eve google interview', 'google autocomplete', 'wired autocomplete eve interview', 'eve hip hop', 'eve autocomplete wired', 'eve answers', ""eve answers the web's most searched questions"", 'eve tattoos', 'eve google', 'eve autocomplete interview questions', 'eve answers questions', 'wired']",-0.4418019366403814,-0.5285900064927523,19.575,3697879.9443533,0.08023137702267552,-0.5658476873488462
7,T12YlMIkXwg,Seth Rogen & Rose Byrne Answer The Web’s Most Searched Questions   WIRED,24,6417274,66775,0,,2016-05-16 10:00:33+00:00,3630709.74,325,"['rose byrne', 'seth rogan interview', 'rose byrne interview', 'google autocomplete interview', 'neighbors 2 interview', 'neighbors 2', 'seth rogan james franco', 'james franco', 'seth rogen', 'seth rogen interview', 'seth rogan', 'seth rogen james franco', 'wacka flocka flame', 'seth rogen high', 'seth rogen weed', 'rose byrne accent', 'rose byrne australian', 'annie', 'world of warcraft', 'seth rogen wow', 'seth rogen oscar', 'rose byrne troy', 'david byrne rose byrne', 'family guy', 'wired', 'wired.com']",0.7783278521643786,-0.04022840779054115,792.0027777777777,3650359.7776866336,1.7579839771483734,-0.025399902206135257
8,zByWMvVIfiw,The Cast of Warcraft Answer The Web's Most Searched Questions,24,1257246,16618,0,,2016-06-06 10:00:37+00:00,3600469.67,285,"['google', 'paula patton', 'warcraft', 'world of warcraft', 'travis fimmel', 'wired', 'google autocomplete', 'google autocomplete interview', 'toby kebbell', 'robert kazinsky', 'robert kazinsky interview', 'warcraft movie', 'world of warcraft movie', 'warcraft movie cast', 'wow movie', 'wow cast', 'paula patton interview', 'travis fimmel interview', 'toby kebbell interview', 'warcraft movie interview', 'warcraft cast', 'world of warcraft cinematic', 'warcraft actor', 'warcraft actors', 'wired.com']",-0.2503157804190673,-0.4222307269026525,504.00111111111113,3620119.711019967,0.3472940400763077,-0.4798198518200345
9,KW4pkQpEEL4,Slow Mo Guys  MatPat  AsapSCIENCE & Burnie Burns Answer the Web's Most Searched Questions   WIRED,24,1598866,28364,0,,2016-06-30 17:17:28+00:00,3565472.82,321,"['matpat', 'asapscience', 'the slow mo guys', 'burnie burns', 'youtube', 'google autocomplete', 'google autocomplete interview', 'matpat fnaf', 'matpat gamelab', 'gregory brown', 'mitchell moffit', 'gavin free', 'daniel gruchy', 'the webs most searched questions', 'asapscience weed', 'rooster teeth', 'burnie burns rooster teeth', 'youtuber', 'influencer', 'celebrity', 'youtube celebrity', 'vidcon', 'matpat google autocomplete', 'gaming', 'youtube gaming', 'phantom camera', 'funny', 'fun', 'game theorists', 'brony', 'wired', 'wired.com']",-0.18221435969748273,-0.33277164361834805,583.2808333333334,3585122.861019967,0.445972442781256,-0.4480329696663044
10,dm5XcLVMg3w,Dana Carvey Answers the Web’s Most Searched Questions   WIRED,24,495655,5500,0,,2016-07-06 15:32:48+00:00,3556937.49,360,"['dana carvey', 'the secret life of pets', 'google autocomplete', 'google autocomplete interview', 'dana carvey interview', 'dana carvey 2016', 'dana carvey interview 2016', 'dana carvey google autocomplete interview', 'funny', 'dana carvey funny', 'fun', 'church lady', 'dana carvey voices', 'dana carvey secret life of pets', 'the secret life of pets movie', 'dana carvey impressions', 'dana carvey garth', 'dana carvey snl', 'snl', 'saturday night live', 'dana carvey wife', 'hanz', 'wired', 'wired.com']",-0.40213777300958414,-0.5069068794613871,142.25555555555556,3576587.5276866336,0.1385832154709195,-0.5470510412605039
11,XsgnPBcyIEk,Cara Delevingne Answers the Web’s Most Searched Questions   WIRED,24,9530788,142278,0,,2016-08-01 23:36:53+00:00,3519013.4,136,"['cara delevigne', 'suicide squad', 'google autocomplete', 'valerian', 'star wars', 'luc besson', 'asap rocky', 'emma stone', ""victoria's secret"", 'saint vincent', 'cara delevingne instagram', 'interview cara delevingne', 'cara delevingne singing', 'cara delevingne 2016', 'cara delevingne suicide squad', 'cara delevingne awkward', 'cara delevingne beatbox', 'cara delevingne hot', 'cara delevingne funny', 'the enchantress', 'delevingne', 'suicide squad trailer', 'bohemian rhapsody', 'wired', 'wired.com']",1.3990020715793536,0.5348123861150302,632.0680555555556,3538663.4443533,2.693329882842751,0.2758993614856371
12,twFMfsu-sxM,Jennifer Aniston & Jason Bateman Answer the Web's Most Searched Questions   WIRED,24,13734225,163416,0,,2016-12-07 11:00:28+00:00,3335449.82,409,"['office christmas party', 'office xmas party', 'office party', 'party', 'google', 'autocomplete', 'google autocomplete', 'wired autocomplete', 'autocomplete interview', 'interview', 'wired.com', 'wired', 'jason bateman', 'jennifer aniston', 'jennifer aniston interview', 'jason bateman interview', 'jennifer aniston interview 2016', 'jason bateman interview 2016', 'tj miller', 'christmas movie', 'funny christmas movie', 'office christmas movie', 'wired video']",2.2369507619770923,0.695802178594481,3059.3930555555557,3355099.861019967,4.093536874882981,0.7269424816290861
13,76W6OUXJbUo,Kate McKinnon & Vanessa Bayer Answer the Web's Most Searched Questions   WIRED,24,3279864,46638,0,,2016-12-08 11:00:47+00:00,3334009.5,246,"['office chirstmas party', 'office xmas party', 'jason bateman', 'google autocompelte', 'google autocomplete', 'autocomplete interview', 'google autocomplete interview', 'interview', 'kate mckinnon', 'kate mckinnon office christmas party', 'christmas movie', 'jennifer aniston vanessa bayer movie', 'kate mckinnon snl', 'kate mckinnon hillary clinton', 'hillary clinton', 'google interview', 'wired', 'wired.com']",0.1528900019620872,-0.19359445240964887,24.005277777777778,3353659.5443533002,0.9779955170233207,-0.2766544886570078
14,3HRiRy-gooo,Rogue One Stars Answer the Web's Most Searched Questions   WIRED,24,5910876,117024,0,,2016-12-13 16:36:36+00:00,3326473.68,570,"['star wars', 'rogue one', 'star wars rogue one', 'rogue one a star wars story', 'rogue one cast', 'star wars rogue one cast', 'wired', 'wired.com', 'google autocomplete', 'google autocomplete interview', 'wired autocomplete interview', 'rogue one interview', 'rogue one cast interview', 'felicity jones', 'felicity jones interview', 'riz ahmed rogue one', 'riz ahmed', 'felicity jones rogue one', 'donnie yen', 'donnie yen rogue one', 'alan tudyk', 'ben mendelsohn']",0.6773781909894795,0.3424745954406027,125.59694444444445,3346123.727686634,1.7664845896438282,-0.022661633646646345
15,Q5M4KQ1EU-I,Jennifer Lawrence & Chris Pratt Answer the Web's Most Searched Questions   WIRED,24,35860420,477012,0,,2016-12-15 16:12:17+00:00,3323618.0,507,"['jennifer lawrence', 'chris pratt', 'jennifer lawrence interview', 'autocomplete interview', 'wired autocomplete interview', 'chris pratt interview', 'jennifer lawrence passengers', 'passengers movie', 'passengers cast interview', 'chris pratt passengers', 'chris pratt jennifer lawrence', 'jennifer lawrence interview 2016', 'chris pratt interview 2016', 'wired', 'jlaw', 'jlaw interview', 'chris pratt funny', 'jennifer lawrence funny', 'chris pratt insults']",6.64777364899431,3.0841906241610353,47.594722222222224,3343268.0443533002,10.7261576171158,2.8634822727536964
16,vwns1DH5SRA,Michael Bolton Answers the Web's Most Searched Questions   WIRED,24,230254,3430,0,,2017-02-07 11:00:27+00:00,3246169.83,177,"['michael bolton', 'google autocomplete', 'google autocomplete interview', ""web's most searched questions"", 'autocomplete', 'autocomplete interview', 'wired autocomplete interview', 'michael bolton autocomplete interview', 'michael bolton interview', 'michael bolton live', 'michael bolton 2017', 'michael bolton 2016', 'michael bolton songs', 'to love somebody', 'when a man loves a woman', 'michael bolton wired', 'all for love', 'kenny g', 'wired', 'wired.com', 'tech', 'technology']",-0.4550450534993952,-0.522672272139619,1290.8027777777777,3265819.8776866337,0.07050419454336289,-0.5689810660282948
17,v5Xe8VhBkV4,Tracy Morgan Answers the Web's Most Searched Questions   WIRED,24,663397,9387,0,,2017-02-15 14:08:23+00:00,3234461.89,150,"['google autocomplete', 'tracy morgan', 'fist fight', 'wired', 'google autocomplete interview', 'wired autocomplete interview', 'tracy morgan interview', 'gac', 'tracy', 'tracy morgan interview 2017', 'fistfight', 'tracy morgan fist fight', 'tracy morgan funny', 'tracy morgan funny moments', 'tracy morgan funny video', 'tracy morgan hilarious', 'wired.com']",-0.3686986637224228,-0.4773029754322631,195.13222222222223,3254111.9443533,0.20386422205024632,-0.5260223297478287
18,fc2yFoq09ug,The Cast of 'Sesame Street' Answers the Web's Most Searched Questions   WIRED,24,7839880,156467,0,,2017-02-22 11:00:16+00:00,3224570.01,492,"['big bird', 'cookie monster', 'elmo', 'google autocomplete', 'jim henson', 'muppets', 'elmo interview', 'count von count', 'oscar the grouch', 'the count', 'wired autocomplete interview', 'big bird interview', 'elmo wired', 'oscar sesame street', 'cookie monster interview', 'sesame street autocomplete', 'sesame street interview', 'big bird autocomplete', 'big bird autocomplete interview', 'elmo autocomplete', 'oscar interview', 'oscar autocomplete', 'sesame street grover', 'big bird wired', 'ernie sesame street', 'wired']",1.0619221666865102,0.6428776792123396,164.8647222222222,3244220.061019967,2.4165684979875195,0.1867473152025122
19,kSVQtlQtxCs,Samuel L. Jackson Answers the Web's Most Searched Questions   WIRED,24,17976931,772136,0,,2017-03-07 11:00:40+00:00,3205849.6,232,"['samuel l jackson', 'kong', 'skull island', 'sam jackson', 'samuel l jackson interview', 'samuel l jackson 2017', 'sam jackson 2017', 'samuel l. jackson', 'sam jackson kong', 'samuel l jackson kong', 'autocomplete', 'google autocomplete', 'autocomplete interview', 'google autocomplete interview', 'autofill', 'autocorrect', 'wired autocomplete', 'autocomplete interviews', 'samuel l. jackson autocomplete', 'google autocorrect', 'wired']",3.0827276670294643,5.331893884436625,312.00666666666666,3225499.661019967,5.573378666645198,1.2036380436920455
20,z2VZ_OGz0RU,Ryan Reynolds & Jake Gyllenhaal Answer the Web's Most Searched Questions   WIRED,24,49601987,1089355,0,,2017-03-22 10:01:08+00:00,3184309.14,372,"['autocomplete', 'google autocomplete', 'jake gyllenhaal', 'jake gyllenhaal funny', 'jake gyllenhaal funny moments', 'jake gyllenhaal interview', 'jake gyllenhaal life', 'ryan reynolds', 'ryan reynolds 2017', 'ryan reynolds brother', 'ryan reynolds deadpool', 'ryan reynolds funny', 'ryan reynolds funny moments', 'ryan reynolds interview', 'ryan reynolds jake gyllenhaal', 'ryan reynolds life', 'ryan reynolds twin', 'wired', 'wired autocomplete']",9.387133861045253,7.74787557525595,359.0077777777778,3203959.1943533,15.481466520366176,4.395291053284589
21,9wMizV1KG-M,Chris Evans Answers the Web's Most Searched Questions   WIRED,24,17933187,438135,0,,2017-04-05 10:00:25+00:00,3164149.85,275,"['autocomplete interview', 'chris evans', 'chris evans first movie', 'chris evans funny', 'chris evans funny moments', 'chris evans gifted', 'chris evans hot', 'chris evans interview', 'chris evans interview 2017', 'chris evans mckenna grace', 'evans', 'gifted movie', 'google autocomplete interview', 'mckenna grace', 'mckenna grace chris evans', 'mckenna grace gifted', 'not another teen movie chris evans', 'wired', 'wired autocomplete interview']",3.074007368018736,2.7880982709476942,335.98805555555555,3183799.911019967,5.632636315469616,1.2227264748811983
22,l9obGdzeSD4,Morgan Freeman  Michael Caine  and Alan Arkin Answer the Web's Most Searched Questions   WIRED,24,8267542,216068,0,,2017-04-06 10:02:47+00:00,3162707.48,447,"['morgan freeman', 'michael caine', 'alan arkin', 'morgan freeman interview', 'morgan freeman 2017', 'morgan freeman funny', 'morgan freeman funny moments', 'morgan freeman voice', 'michael caine batman', 'michael caine interview', 'michael caine interview 2017', 'google autocomplete', 'autocomplete interview', 'wired autocomplete interview', 'autocomplete', 'alan arkin interview', 'going in style', 'morgan freeman going in style', 'wired', 'wired.com']",1.1471759275571685,1.0968067463694853,24.039444444444445,3182357.5443533002,2.597929957515217,0.24516856223538827
23,eMg33JC5NUI,Anne Hathaway & Jason Sudeikis Answer the Web's Most Searched Questions   WIRED,24,6724963,86179,0,,2017-04-10 10:00:54+00:00,3156949.36,430,"['colossal', 'jason sudeikis', 'jason sudeikis interview', 'jason sudeikis interview 2017', 'jason sudeikis colossal', 'colossal movie', 'jason sudeikis movies', 'jason sudeikis funny', 'jason sudeikis funny moments', 'jason sudeikis snl', 'anne hathaway', 'anne hathaway funny', 'anne hathaway funny moments', 'anne hathaway interview', 'google autocomplete', 'autocomplete', 'google autocomplete interview', 'wired autocomplete', 'wired']",0.8396651803079406,0.10755501227149225,95.96861111111112,3176599.4276866335,2.1170321134564554,0.0902588486804871
24,4596GUdlSnU,Salma Hayek & Eugenio Derbez Answer the Web's Most Searched Questions   WIRED,24,3481117,83063,0,,2017-04-24 10:00:40+00:00,3136789.6,323,"['eugenio derbez', 'eugenio derbez funny', 'eugenio derbez funny moments', 'eugenio derbez gracioso', 'eugenio derbez interview', 'gracioso', 'how to be a latin lover', 'salma hayek', 'salma hayek autocomplete interview', 'salma hayek funny', 'salma hayek funny moments', 'salma hayek google autocomplete', 'salma hayek interview', 'salma hayek interview 2017', 'wired', 'wired autocomplete interview']",0.1930094774742969,0.08382314580512984,335.99611111111113,3156439.661019967,1.1028618867610849,-0.23643178063764336
25,ypOuLJFHMh0,Amy Schumer & Goldie Hawn Answer the Web's Most Searched Questions   WIRED,28,2210908,16672,0,,2017-05-09 19:48:02+00:00,3114602.23,527,"['Wired', 'snatched', 'amy schumer', 'goldie hawn', 'goldie', 'snatched amy schumer', 'amy schumer interview', 'amy schumer goldie hawn', 'amy schumer funny', 'amy schumer funny moments', 'goldie hawn funny', 'amy schumer interview 2017', 'amy schumer 2017', 'wired', 'wired autocomplete interview', 'autocomplete', 'google autocomplete', 'google autocomplete interview', 'snatched movie', 'goldie amy', 'snatched goldie hawn']",-0.060204729871125705,-0.42181945578930735,369.7894444444444,3134252.2943533002,0.7054020520247185,-0.3644639394615151
26,d7ZsGkmwVL0,Steve Carell & Kristen Wiig Answer the Web's Most Searched Questions   WIRED,24,8577628,140938,0,,2017-06-27 19:01:07+00:00,3044089.14,314,"['steve carell', 'steve carell interview', 'steve carell interview 2017', 'steve carell 2017', 'kristen wiig', 'kristen wiig interview', 'kristen wiig interview 2017', 'kristen wiig steve carell', 'despicable me 3', 'despicable me 3 steve carell', 'google autocomplete', 'autocomplete interview', 'autocorrect interview', 'autosuggest', 'google interview', 'steve carell autocomplete', 'steve carell google autocomplete', 'wired']",1.2089910939580621,0.524606769598687,1175.2180555555556,3063739.211019967,2.799725240695135,0.31017207576811173
27,k___aVjwEXs,Will Ferrell & Amy Poehler Answer the Web's Most Searched Questions   WIRED,24,5976419,57666,0,,2017-06-29 14:40:41+00:00,3041469.57,365,"['amy poehler', 'google autocomplete', 'wired autocomplete', 'wired autocomplete interview', 'will ferrell interview', 'amy poehler interview', 'the house movie', 'the house', 'google autocomplete interview', 'amy poehler autocomplete', 'will ferrell autocomplete', 'will ferrell funny moments', 'will ferrell funny', 'will ferrell interview 2017', 'will ferrell amy poehler', 'google autocorrect', 'the house will ferrell', 'wired', 'wired.com']",0.6904440870680312,-0.10960375170648952,43.659444444444446,3061119.6443533003,1.9523637408372494,0.03721487946927148
28,TOl9WbpcBVM,Al Gore Answers the Web's Most Searched Questions on Climate Change   WIRED,27,217488,6085,0,,2017-07-25 19:00:35+00:00,3003769.67,316,"['al gore', 'autocomplete', 'autocomplete interview', 'climate change', 'wired autocomplete', 'wired autocomplete interview', 'an inconvenient truth', 'google autocorrect', 'an inconvenient sequel: truth to power', 'al gore interview 2017', 'al gore 2017', 'al gore google autocomplete', 'google autocomplete interview', 'global warming', 'climate', 'environment', 'climate change documentary', 'climate change hoax', 'trump climate change', 'gore', 'wired']",-0.4575899359328937,-0.5024514424001477,628.3316666666667,3023419.7443533004,0.07193443795099644,-0.5685203473968276
29,-sP_je8CMkE,Matthew McConaughey & Idris Elba Answer the Web's Most Searched Questions   WIRED,24,7270123,113809,0,,2017-08-02 16:00:56+00:00,2992429.32,315,"['idris elba', 'matthew mcconaughey', 'the dark tower', 'matthew mcconaughey autocomplete', 'matthew mcconaughey interview', 'matthew mcconaughey funny', 'matthew mcconaughey funny moments', 'google autocomplete', 'autocomplete interview', 'wired autocomplete interview', 'autocomplete', 'autocorrect', 'idris elba interview', 'idris elba autocomplete', 'the dark tower movie', 'the dark tower idris elba', 'idris elba funny moments', 'idris elba wired autocomplete', 'wired', 'wired.com']",0.9483419864685256,0.3179887319331075,189.00583333333333,3012079.3943533003,2.413655833119535,0.18580907003057967
30,dUOUo02v4XE,Dave Franco  Kumail Nanjiani and Fred Armisen Answer the Web's Most Searched Questions   WIRED,24,2475328,31956,0,,2017-09-20 19:00:48+00:00,2921689.45,383,"['ninjago', 'dave franco', 'fred armisen', 'kumail nanjiani', 'autocomplete', 'wired', 'wired autocomplete interview', 'wired autocomplete', 'autocomplete interview', 'ninjago movie', 'ninjago autocomplete', 'dave franco interview', 'fred armisen interview', 'kumail nanjiani interview', 'kumail nanjiani funny', 'fred armisen funny', 'fred armisen google autocomplete', 'autocorrect', 'google autocorrect', 'the lego movie', 'the lego ninjago movie', 'wired.com']",-0.007493010220047308,-0.3054144984491652,1178.9977777777779,2941339.5276866336,0.8415648641375475,-0.320602353301751
