,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
0,KpQz81Yg7ao,풍자가 각잡고 맛집 프로하면 생기는 일   또간집 EP.0,24,817706,18688,0,,2022-04-08 09:30:04+00:00,530422.07,305,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방']",-3.5933271004717287,-2.1428387395975577,0.0,538493.5190814834,1.5185066691141866
1,13fi46HgCKw,풍자 연남동 맛집 종결   또간집 EP.1,24,3363415,51143,0,,2022-04-22 09:30:12+00:00,510261.94,1150,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '연남동', '연남동맛집', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집']",0.42704077523321904,1.2019168835184089,336.0022222222222,518333.38574815,6.48890288080774
2,2FOrZvdv-P8,한남동 주민만 안다는 찐맛집   또간집 EP.2,24,3236958,41045,0,,2022-05-06 09:30:24+00:00,490101.74,1286,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '한남동', '한남동 맛집', '한남동 먹을거']",0.22733072963962583,0.16123463787906114,336.00333333333333,498173.18574815,6.497656021246464
3,eU0b0BgrfsE,풍자 광장시장 모든 맛집 먹방   또간집 EP.3,24,3674891,44807,0,,2022-05-20 09:29:47+00:00,469942.35,1061,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '광장시장', '시장먹방', '광장시장 맛집']",0.9189462147210294,0.5489397882152887,335.9897222222222,478013.8024148167,7.68783449648376
4,2oR5DxKCjuM,방송 출연 절대 안 하는 성수동 맛집 최초 공개   또간집 EP.4,24,3001650,40387,0,,2022-06-03 09:29:54+00:00,449782.23,1291,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '성수동', '성수동 맛집', '성수']",-0.1442846922708831,0.09342230695900858,336.00194444444446,457853.68574815,6.555915335911716
5,VGJHgah3JUI,신촌 맛집 이걸로 끝   또간집 EP.5,24,2749013,40159,0,,2022-06-17 09:31:57+00:00,429620.18,1316,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '신촌', '신촌맛집']",-0.5432673250126736,0.06992502512044933,336.0341666666667,437691.63574815,6.280707181669325
6,PPpRJPTPAGM,문래동 2시간만에 완판되는 국밥집    또간집 EP.6,24,2621688,35627,0,,2022-07-01 09:29:13+00:00,409462.91,1032,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '문래', '영등포', '문래동', '문래동 맛집', '문래맛집']",-0.7443481790199983,-0.39713498054775465,335.95444444444445,417534.36908148334,6.278975323079016
7,VnzT22sKiaM,풍자 망원동 맛집 종결   또간집 EP.7,24,3546540,40622,0,,2022-07-15 09:30:13+00:00,389301.91,1050,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '망원동', '망리단길', '망원시장', '주말맛집', '망원동 맛집', '망리단길 맛집']",0.7162450272661374,0.11764099657331306,336.01666666666665,397373.36908148334,8.924956416172833
8,imAj43bW5xk,대구 맛집 싹 쓸었습니다   또간집 EP.8,24,4733660,61928,0,,2022-07-29 09:28:11+00:00,369143.94,1409,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말맛집', '대구', '대구맛집', '대프리카', '동성로맛집', '대구갈만한곳']",2.5910308384514917,2.313400149434468,335.9661111111111,377215.40241481666,12.548957358836804
9,l2X2e0Z-Rec,부산 맛집 직이네   또간집 EP.9,24,3224280,41006,0,,2022-08-12 09:28:13+00:00,348983.91,1242,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말맛집', '부산', '해운대', '부산맛집', '해운대맛집', '주말부산']",0.2073087145828431,0.15721536598562338,336.00055555555554,357055.36908148334,9.030196096180784
10,he0KEFFhvvA,강남 프랜차이즈 속에서 30년 살아남은 맛집   또간집 EP.10,24,3831469,51677,0,,2022-08-26 09:28:13+00:00,328823.91,1203,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '강남역 맛집', '강남역', '강남 맛집', '주말 강남 데이트', '강남']",1.1662255232524166,1.256949990982403,336.0,336895.36908148334,11.372875235555108
11,3flBnJ7gfGU,을지로 새삥 맛집 3대장   또간집 EP.11,24,2744645,33675,0,,2022-09-09 09:28:12+00:00,308663.92,1102,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '을지로', '을지로 맛집', '을지로 또간집', 'dmfwlfh']",-0.5501655867075803,-0.5983046917269987,335.9997222222222,316735.38574815,8.665419537880071
12,at9VhOO_YcM,이태원 맛집 종결   또간집 EP.12,24,3074898,37549,0,,2022-09-23 09:28:08+00:00,288503.99,1482,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '이태원', '이태원 맛집', '이태원 또간집', 'dlxodnjs', '주말 갈곳']",-0.028606150002447872,-0.19905701697884728,335.99888888888887,296575.45241481665,10.368012507316942
13,Ame-nCgZh64,홍대에서 술또라이 되기 딱 좋은 곳    또간집 EP.13,24,2807354,38378,0,,2022-10-07 09:28:12+00:00,268343.92,1314,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '홍대', '홍대맛집', 'ghdeo', '홍대입구역', '홍대역맛집', '홍익대', '홍익대학교 맛집', '카미야', '홍대 데이트']",-0.45113099590494676,-0.1136217246798753,336.00111111111113,276415.38574815,10.156287040251302
14,j4JL8Ru8ip4,풍자 마음도 훔친 밥 네 공기 가능한 집    또간집 EP.14,24,3152562,37333,0,,2022-10-21 09:28:08+00:00,248183.98,1351,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '용산', '용산맛집', '삼각지', '용산 주말 데이트', '용산역', '용리단길', '하이브', '방시혁', 'hybe']",0.09404645903446446,-0.22131759977327184,335.99888888888887,256255.45241481668,12.302419208223329
15,kRcxpbN4hCg,진짜 수원인만 아는 로컬 맛집 다 털었다   또간집 EP.15,24,3376539,43512,0,,2022-11-11 09:28:11+00:00,217943.93,1332,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '수원맛집', '행리단길', '주말 수원', '행리단길 맛집', '정철황소곱창', '수원곱창']",0.4477671457652601,0.4154793497024193,504.00083333333333,226015.4024148167,14.939419897600073
16,pgpqzM7Gow8,잠실 주민들만 가는 찐로컬 맛집ㅣ또간집 EP.16,24,3111125,38802,0,,2022-11-25 09:30:10+00:00,197781.95,1585,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '잠실', '잠실맛집', '주말 잠실', 'wkatlf aktwlq', '석촌호수 맛집', '석촌호수']",0.028606150002447872,-0.06992502512044933,336.03305555555556,205853.41908148336,15.113302532849927
17,UdHTfzp0MtE,최고의 압구정 찐맛집을 찾기위한 양보없는 한판   또간집 EP.17,24,3553778,51650,0,,2022-12-09 09:28:09+00:00,177623.96,1811,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '압구정', '압구정 맛집', '압그정', 'dkqrnwjdaktwlq', '주말 압구정']",0.7276758006516078,1.2541674181330997,335.9663888888889,185695.43574815002,19.137670162339486
18,HAMf-G6GXIQ,목포 찐맛집 통째로 씹어먹고 옴   또간집 EP.18,24,3310712,41492,0,,2022-12-23 09:28:09+00:00,157463.96,1782,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '목포', '전라도맛집', '목포맛집', '전라도 맛집 여행', 'ahrvh']",0.34380838372528244,0.2073016772730786,336.0,165535.43574815002,20.0000198449171
19,zrLdC7aYy64,맛의 고장 전라도에서 환장하고 먹고 왔습니다   또간집 EP.19,24,3737410,51823,0,,2023-01-06 09:28:06+00:00,137304.01,1521,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '전라도맛집', '전라도 맛집 여행', '광주', '광주맛집', '전라도광주', 'rhkdwn', '주말 광주', '광주여행']",1.0176807437741135,1.271996496019375,335.99916666666667,145375.48574815,25.708667322871257
20,yfIdshA0m2Y,또간집 최초 재방문  망원동 맛집 쥐 잡듯 뒤졌습니다   또간집 EP.20,24,2515090,30248,0,,2023-01-20 09:28:09+00:00,117143.96,1827,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '망원동', 'akddnjsehd', '망원동맛집', 'akddnjsehdaktwlq', '주말 망원']",-0.9126954546962033,-0.9514853270811326,336.00083333333333,125215.43574815,20.086101884904068
21,9F9a_fFx45o,먹자마자 입이 떡 벌어지는 엄청난 대전 찐맛집ㅣEP.21,24,2738525,33180,0,,2023-02-03 09:28:11+00:00,96983.92,1220,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '대전', '대전맛집', '대전갈만한곳', '주말 대전', '은행동 맛집', '은행동', '성심당']",-0.5598307335878068,-0.6493185272975549,336.00055555555554,105055.40241481666,26.06743620082281
