,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,gonh-a1E5eQ,[ENG SUB] TXT 표 인간극장  눈물없인 볼 수 없는 컴백 1주전 하루 [※ 투모로우바이투게더 무용연습실 ※],10,2789628,150692,0,,2020-11-01 12:00:14+00:00,1284416.99,1538,"['KBS', 'KPOP', '뮤직', 'KBSKPOP', 'K-POP', '케이팝', 'kpop', 'KBSKpop', '음악', '투모로우바이투게더', '투바투', 'TXT', 'TomorrowXTogether', '연준', '수빈', '휴닝카이', '범규', '태현', 'yunjun', 'soobin', 'kai', '뮤직뱅크', '연습실', 'dance practice', '인간극장', '무용연습실', '스튜디오케이']",1.7815202707596918,1.5550881700822645,0.0,1303040.0545746002,2.140861280669321,0.6733962823152647
1,YyJgCPPBiFY,[ENG SUB] 브레이브걸스표 인간극장  역주행이 아닌 정주행을 향한 거침없는 질주[※ 브레이브걸스 무용연습실 ※],10,529904,15085,0,,2021-07-03 12:00:13+00:00,933057.04,862,"['KBS', 'KPOP', '뮤직', 'KBSKPOP', 'K-POP', '케이팝', 'kpop', 'KBSKpop', '음악', 'kbs kpop', '브레이브걸스', 'brave girls', 'chi mat ba ram', '치맛바람', '쁘걸', '메보좌', '왕눈좌', '단발좌', '꼬북좌', '유정', '민영', '유나', '은지', '브걸', '롤린', 'Rollin', '인간극장', '무용연습실', '뮤직뱅크']",-0.26450090905139945,-0.3182342499153871,5855.999722222222,951680.0712412667,0.5568089697505713,-0.2986579736532435
2,GBba4_6Tgd4,[ENG SUB] 소문난 9형제의 왁자지껄 생일날   아이돌 인간극장,10,449306,23315,0,,2021-07-24 12:00:12+00:00,902817.06,951,"['KBS', 'KPOP', '뮤직', 'KBSKPOP', 'K-POP', '케이팝', 'kpop', 'KBSKpop', '음악', 'kbs kpop', 'sf9', '에스에프나인', '슾구', '유태양', '로운', '다원', '인성', '킹덤', 'move', '모델돌', 'teardrop', 'tear drop', '티어드랍', '뮤직뱅크', '스튜디오케이', 'studiok', '인간극장', '아이돌 인간극장']",-0.3374767304572058,-0.2045421579394517,503.9997222222222,921440.0879079333,0.48761282029753944,-0.3411202150254621
3,MNRVK03jb4s,[ENG SUB] 전소연과 윈디  비슷한 듯 다른 두 사람의 이야기   아이돌 인간극장,10,121600,5243,0,,2021-07-31 14:19:09+00:00,892598.14,761,"['KBS', 'KPOP', '뮤직', 'KBSKPOP', 'K-POP', '케이팝', 'kpop', 'KBSKpop', '음악', 'kbs kpop']",-0.6341914694037202,-0.45419507242172447,170.31583333333333,911221.1379079333,0.1334472993890162,-0.55845401110241
4,gq4X_wFENsc,[ENG SUB] 웃음에 진심인 위클리의 초대  한여름의 Holiday Party   아이돌 인간극장,10,147316,8700,0,,2021-08-07 12:00:11+00:00,882657.1,1155,"['KBS', 'KPOP', '뮤직', 'KBSKPOP', 'K-POP', '케이팝', 'kpop', 'KBSKpop', '음악', 'kbs kpop', '뮤직뱅크', '위클리', 'Weekly', 'weekly', '홀리데이파티', 'holidayparty', 'holiday', 'party', '개인기', '지한', '수진', '먼데이', '소은', '지윤', '조아', '재희', '인간극장', '아이돌 인간극장', 'studiok', 'afterschool']",-0.6109074397346005,-0.4064388680522459,165.6838888888889,901280.1045746,0.1634519604419011,-0.5400416403275882
5,WSOZTi6_U4o,"[ENG SUB] ""더보이즈 가(家)의 화목함? 비결은 사랑❤이죠""   아이돌 인간극장",10,958549,51860,0,,2021-08-14 12:00:11+00:00,872577.06,1139,"['KBS', 'KPOP', '뮤직', 'KBSKPOP', 'K-POP', '케이팝', 'kpop', 'KBSKpop', '음악', 'kbs kpop', '뮤직뱅크', '인간극장', '아이돌 인간극장', 'studiok', '더보이즈', '덥즈', 'the boyz', '더비', 'theb', '스릴라이드', 'thrill ride', '청량', '현재', '주연', '뉴', '큐', '영훈', '에릭', '상연', '제이콥', '케빈', '주학년', '선우']",0.12360699643622877,0.1897884332456122,168.0,891200.1045746,1.0755710138269652,0.019680536573674582
6,9gzeNv1wk18,[SUB] 캐릭터 확실한 5명의 남자들  제대로 불 붙은 사연    아이돌 인간극장,10,2637979,155129,0,,2021-08-21 12:00:11+00:00,862497.04,1308,"['KBS', 'KPOP', '뮤직', 'KBSKPOP', 'K-POP', '케이팝', 'kpop', 'KBSKpop', '음악', 'kbs kpop', '투모로우바이투게더', 'TXT', 'tomorrowxtogether', 'loserXlover', '투바투', '두밧두', '루저러버', '연준', '수빈', '태현', '범규', '휴닝카이', 'yeonjun', 'soobin', 'taehyun', 'bumgyu', 'heuningkai']",1.6442127651098104,1.6163824364367267,168.0,881120.1045746,2.9938926444920946,1.196859277800317
7,ZnbkhIIz2xs,"[ENG SUB]'하나 둘 Lights On!"" 초심 찾아 삼만 리   아이돌 인간극장",10,238652,8381,0,,2021-08-28 12:00:14+00:00,852417.04,1396,"['KBS', 'KPOP', '뮤직', 'KBSKPOP', 'K-POP', '케이팝', 'kpop', 'KBSKpop', '음악', 'kbs kpop', '효진', '이션', '제이어스', '와이엇', 'MK', '유', '온앤오프', '여름 쏙', 'Popping', 'ONF', 'Musicbank', '케이비에스', '온앤오프 안무', '엠케이', 'HYOJIN', 'E-TION', 'J-US', 'WYATT', 'U ONF 직캠', '온앤오프 여름쏙', '여름쏙', 'popping', 'onf popping', '팝핑 온앤오프', '아이돌 인간극장', '인간극장']",-0.5282091144173379,-0.41084564537184776,168.00083333333333,871040.0545746,0.27398510406797916,-0.4722129379882128
8,ddyYjBGeZSE,[SUB]진정한 소리꾼을 찾아 떠나는 그들의 여정   아이돌 인간극장,10,2427506,178574,0,,2021-09-04 12:00:13+00:00,842337.01,1349,"['KBS', 'KPOP', '뮤직', 'KBSKPOP', 'K-POP', '케이팝', 'kpop', 'KBSKpop', '음악', 'kbs kpop', '아이돌', 'k팝', '스트레이키즈', '스트레이 키즈', 'straykids', 'stray kids', '방찬', '리노', '창빈', '현진', '한', '필릭스', '승민', '아이엔', 'BANG CHAN', 'LEE KNOW', 'CHANGBIN', 'HYUNJIN', 'HAN', 'FELIX', 'SEUNGMIN', 'I.N', '소리꾼', '소리꾼 스키즈', '스키즈', 'Thunderous', 'NOEASY', '인간극장', '아이돌 인간극장']",1.4536442639218867,1.9402598479040178,167.99972222222223,860960.0712412667,2.819533775242569,1.0898638965546332
9,verLU-0JIDs,[ENG SUB] 안녕하세요 우리는 짱테이씨입니다.   아이돌 인간극장,10,422704,16678,0,,2021-09-11 12:00:12+00:00,832257.06,966,"['KBS', 'KPOP', '뮤직', 'KBSKPOP', 'K-POP', '케이팝', 'kpop', 'KBSKpop', '음악', 'kbs kpop', '스테이씨', '시은', '세은', '윤', '재이', '아이사', '수민', 'STAYC', 'stereotype', '스테레오타입', '색안경', '아이돌', '인간극장', '아이돌 인간극장', 'studiok', '스튜디오케이', 'asap']",-0.36156297082343397,-0.2962279920153063,167.99972222222223,850880.0879079333,0.4967844541283205,-0.3354920387096025
