,id,title,category_id,views,likes,favorites,comments,date,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
0,6JOc3ig9w4A,너 먹고 싶은 거 먹어,22,3908870,57907,0,,2021-07-28 10:33:16+00:00,89,"['너덜트', '점심', '메뉴선택', '먹고싶은거먹어', '선택고자', '숏박스', '스케치코미디']",-0.17303537279027464,-0.18505014292601119,0.0,904190.2993068167,4.323061199613261
1,jxdQh7vs4Ls,당근이세요?,22,8263907,113949,0,,2021-08-14 11:43:33+00:00,127,"['너덜트', '양궁', '직거래', '숏박스', '스케치코미디', '당근마켓', '중고거래', '중고나라', '사기']",1.537560065496984,1.3370134235023323,409.1713888888889,879640.0159734833,9.394646503040756
2,aYbtjGChJjA,강수 확률 50%,23,3983109,54819,0,,2021-09-07 14:49:16+00:00,99,"['너덜트', '기상청', '일기예보', '비', '숏박스', '스케치코미디', '우천', '장마전선']",-0.14387536915700863,-0.268918175707331,579.0952777777778,844894.2993068167,4.714328174859143
3,zCcaAQjlgsg,전화 울렁증,23,3647989,47208,0,,2021-09-21 14:48:13+00:00,264,"['너덜트', '음식주문', '주문', '배달', '배민', '쿠팡이츠', '숏박스', '스케치코미디']",-0.2755056499741007,-0.475627889923207,335.9825,824735.3493068166,4.423223768771528
4,pdPlgd7rhy4,거기 있는 거 다 안다,23,3987080,57938,0,,2021-10-03 07:33:12+00:00,94,"['너덜트', '집에혼자있을때', '나와라', '공포', '숏박스', '스케치코미디', '도둑']",-0.1423156178884342,-0.1842082034777531,280.7497222222222,807890.3659734833,4.935174582996407
5,Xk7wC9zlw_0,이게 나아 이게 나아?,23,5272910,71767,0,,2021-10-19 22:29:02+00:00,113,"['너덜트', '이지선다', '커플', '테스트', '브레인포그', '숏박스', '스케치코미디']",0.36273977714332006,0.19137826845646697,398.93055555555554,783954.5326401499,6.7260405807493
6,pKQckMY80u8,필요하신 거 있으시면 말씀해주세요,23,3711025,49498,0,,2021-11-26 16:23:13+00:00,157,"['너덜트', '옷가게', '쇼핑', '점원', '영업', '플렉스', '숏박스', '스케치코미디']",-0.25074602243296257,-0.4134330081002723,905.9030555555555,729600.3493068166,5.086380514381325
7,XfY-RgyMCvI,지금 가는 중이야,23,7076283,78854,0,,2021-12-18 20:11:55+00:00,184,"['너덜트', '약속', '지각', '노래방', '당구장', '술자리', '숏박스', '스케치코미디']",1.0710785644671497,0.38385649006307754,531.8116666666666,697691.6493068166,10.142421809162483
8,t4IF-TulZxE,최근에 아프거나 한 적 있어요?,23,5163185,66850,0,,2021-12-31 17:38:50+00:00,306,"['너덜트', '타로', '재물운', '운세', 'BJ', '숏박스', '스케치코미디']",0.31964138682744686,0.05783580822792116,309.4486111111111,679124.7326401499,7.6027049993124525
9,HMKexUTsHAQ,다 드신 거면 치워드릴게요,23,5887528,55038,0,,2022-01-15 19:43:46+00:00,139,"['너덜트', '자영업자', '진상', '영업제한', '마스크', '숏박스', '스케치코미디']",0.6041528230231228,-0.26297028089544333,362.08222222222224,657399.7993068167,8.955780038582303
10,627HBcT1jWY,꿈이요? 퇴산데요,23,4809061,64510,0,,2022-01-28 02:02:42+00:00,186,"['너덜트', '회사원', '퇴사', '코인', '인터뷰', '과제', '대학생', '업비트', '숏박스', '스케치코미디']",0.18054661013828505,-0.005717040447042688,294.31555555555553,639740.8659734833,7.517201504209255
11,Iy5KojQJjYc,야 부을게,23,7537100,83537,0,,2022-02-11 10:49:54+00:00,129,"['너덜트', '탕수육', '부먹찍먹', '중국집', '중식', '부먹', '찍먹', '숏박스', '스케치코미디']",1.2520808057994781,0.511043665424127,344.7866666666667,619053.6659734832,12.175196455944818
12,cINcjVCb5jk,방금 뭐라고 했어?,23,8499309,115373,0,,2022-02-18 10:00:20+00:00,155,"['너덜트', 'nerdult', '코믹숏무비', '롤', '랭크게임', '브론즈', '리그오브레전드', '인벤', '데스매치', '숏박스', '스케치코미디', '하하', '하동훈', '하하PD', '런닝맨', '무한도전', 'sketch comedy', '트위치', '별', '이광수', '유재석', '김종국', '지석진', '롤드컵', 'T1', '배치', '아이언', '플래티넘']",1.6300225606178516,1.3756883194481222,167.17388888888888,609023.2326401499,13.955640022392936
13,KKmvCxsrO4I,무료 PT,23,6270685,84639,0,,2022-02-25 23:10:22+00:00,207,"['너덜트', 'nerdult', '코믹숏무비', '헬스장', '헬린이', '헬창', 'PT', '트레이너', '피지컬갤러리', '김계란', '숏박스', '스케치코미디']",0.7546513414852694,0.5409732548428493,181.16722222222222,598153.1993068166,10.483409613568774
14,yK9bhwuBidA,아니 사진을 이렇게 찍으면,23,4683599,69654,0,,2022-03-04 09:37:02+00:00,210,"['너덜트', 'nerdult', '코믹숏무비', '커플', '사진', '아이폰', '갤럭시', '숏박스', '스케치코미디', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']",0.13126695421839366,0.13399058928971544,154.44444444444446,588886.5326401499,7.953313143369166
15,03HKx-YTnxs,카페 전기 도둑,23,8757981,85769,0,,2022-03-12 15:24:00+00:00,347,"['너덜트', 'nerdult', '코믹숏무비', '전기도둑', '그램', '애플', '스타벅스', '스터디카페', '카공', '카페공부', '숏박스', '스케치코미디', '과외족', '프리랜서', '재택근무', 'sketch comedy', '노스터디존']",1.7316251746054347,0.5716633056987079,197.78277777777777,577019.5659734833,15.177961920969713
16,Yv_-VcPWf9U,밤에 손톱 깎지 말라니까,23,4420995,67023,0,,2022-03-19 12:55:31+00:00,301,"['너덜트', 'nerdult', '코믹숏무비', '문지방', '손톱', '귀신', '이사', '손없는날', '자취', '월세', '반지하', '숏박스', '스케치코미디']",0.028119907597208275,0.06253437353594199,165.52527777777777,567088.0493068167,7.79595867943969
17,VW7_ug2PkiA,신분증 보여주세요,23,8061981,89181,0,,2022-03-29 10:56:35+00:00,212,"['너덜트', 'nerdult', '코믹숏무비', '콘돔', '미성년자', '민증검사', '숏박스', '스케치코미디']",1.4582464581793901,0.6643309636811765,238.01777777777778,552806.98264015,14.583717740859202
18,YiQt3IANmzc,아까부터 계속 야리네,23,6740922,69804,0,,2022-04-03 04:00:16+00:00,391,"['너덜트', 'nerdult', '코믹숏무비', '술집', '술집기싸움', '시비', '숏박스', '스케치코미디', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']",0.9393536223416399,0.13806448984580286,113.06138888888889,546023.2993068167,12.345484173583223
19,BDVKdvmY7OU,너 그거 INFP라 그래,23,4649877,63422,0,,2022-04-13 10:00:04+00:00,258,"['너덜트', 'nerdult', '코믹숏무비', 'MBTI', '인프피', '인팁', '취업', '취준', '숏박스', '스케치코미디', '성격유형검사']",0.11802144117914211,-0.035266399147196814,245.99666666666667,531263.4993068167,8.752487242332812
20,JPaubSOSxeM,오늘 수정이네 집에서 자고 가려고,23,9077805,123925,0,,2022-04-23 09:00:07+00:00,298,"['너덜트', 'nerdult', '코믹숏무비', '외박', '낚시', '남자친구', '여행', '숏박스', '스케치코미디', '부모님', '바둑', '이세돌', '알파고', 'sketch comedy', '남친', '1박', '맑눈광', 'SNL', '맑은 눈의 광인', '아영세상']",1.8572474082293475,1.6079549698191866,239.00083333333333,516923.4493068167,17.561217259873086
21,5rjiSkFuKOI,한국은 안 훔쳐가,23,5829797,85110,0,,2022-05-08 03:00:01+00:00,328,"['너덜트', 'nerdult', '코믹숏무비', '자전거', '엄복동', '카페', '숏박스', '스케치코미디', 'CCTV']",0.581476922623709,0.5537653025889638,353.99833333333333,495683.54930681665,11.76112664653208
22,Jdvv5YNFEZ8,에헤이 먼저 타라니까,23,3437995,52797,0,,2022-05-22 03:00:10+00:00,324,"['너덜트', 'nerdult', '이타적인사람들', '더치페이', '택시', '계산', '숏박스', '스케치코미디', '술값']",-0.3579882508033691,-0.3238343552033895,336.0025,475523.3993068167,7.229917612911706
23,-OzngRU77vc,상남자인 척함,23,4083112,52886,0,,2022-06-04 03:00:00+00:00,183,"['너덜트', 'nerdult', '동창회', '침착맨', '하남자', '상남자', '숏박스', '스케치코미디', '주펄', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']",-0.10459563958983373,-0.3214171742067776,311.9972222222222,456803.5659734833,8.938441606292141
24,riMHgOa8yf4,군대 어디 나왔다고?,23,7573893,108881,0,,2022-06-19 04:24:07+00:00,347,"['에이전트H', '미션파서블', 'UDT', '특수부대', '운전병', '행정병', '특공대', '군대', '숏박스', '스케치코미디', '술자리', '짱재', '덱스', 'dex', '가짜사나이', '김계란', '예비군', '예비군훈련', '킥더허들', 'sketch comedy', 'nerdult']",1.2665325631464084,1.1993699033806584,361.40194444444444,435119.4493068167,17.406468527356967
25,lHfqIwp8MQE,커플 싸움 직관,23,4747928,64931,0,,2022-07-04 03:55:16+00:00,229,"['너덜트', '카페', '커플싸움', '연인싸움', '직관', '숏박스', '스케치코미디', '불구경', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy', 'nerdult']",0.15653445342668534,0.005717040447042688,359.51916666666665,413548.29930681665,11.480951579194992
26,ykaSCAp9ysw,고액 과외 면접,23,5572061,67462,0,,2022-07-21 03:00:20+00:00,427,"['금융치료', '기생충', '부잣집', '과외', '조폭 과외', '고액 과외', '숏박스', '스케치코미디', 'sketch comedy', 'nerdult', '자본주의', '돈', '현찰', '자본주의 노예', '자본주의가 낳은 괴물']",0.48024195587545754,0.07445732249675785,407.08444444444444,389123.23264015,14.319527935133294
27,r4edJvh2I1Q,너희 집 자가였어?,23,3570436,62365,0,,2022-08-04 04:57:28+00:00,339,"['너덜트', '전세', '월세', '이직', '대출', '자차', '이혼', '열등감', '피해의식', '숏박스', '스케치코미디']",-0.30596734479448723,-0.06397381839909287,337.95222222222225,368846.09930681664,9.6800156127719
