,id,title,category_id,views,likes,favorites,comments,date,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,6JOc3ig9w4A,너 먹고 싶은 거 먹어,22,3913209,57948,0,,2021-07-28 10:33:16+00:00,89,"['너덜트', '점심', '메뉴선택', '먹고싶은거먹어', '선택고자', '숏박스', '스케치코미디']",-0.17383310077448622,-0.18498441523241632,0.0,915767.0988077833,4.273148713351374,-0.9022758248217001
1,jxdQh7vs4Ls,당근이세요?,22,8272319,114022,0,,2021-08-14 11:43:33+00:00,127,"['너덜트', '양궁', '직거래', '숏박스', '스케치코미디', '당근마켓', '중고거래', '중고나라', '사기']",1.5374977217673609,1.3348421195283915,409.1713888888889,891216.81547445,9.282049952789693,-0.210559443010649
2,aYbtjGChJjA,강수 확률 50%,23,3998093,54966,0,,2021-09-07 14:49:16+00:00,99,"['너덜트', '기상청', '일기예보', '비', '숏박스', '스케치코미디', '우천', '장마전선']",-0.14050872824416646,-0.26580837511857974,579.0952777777778,856471.0988077833,4.66810030783921,-0.8477340251594121
3,zCcaAQjlgsg,전화 울렁증,23,3652359,47234,0,,2021-09-21 14:48:13+00:00,264,"['너덜트', '음식주문', '주문', '배달', '배민', '쿠팡이츠', '숏박스', '스케치코미디']",-0.2762394738781796,-0.4753760672177802,335.9825,836312.1488077833,4.367219829589553,-0.8892848455536608
4,pdPlgd7rhy4,거기 있는 거 다 안다,23,3991430,57978,0,,2021-10-03 07:33:12+00:00,94,"['너덜트', '집에혼자있을때', '나와라', '공포', '숏박스', '스케치코미디', '도둑']",-0.1431245368084368,-0.1841712969237024,280.7497222222222,819467.16547445,4.870762573737859,-0.819746887342983
5,Xk7wC9zlw_0,이게 나아 이게 나아?,23,5276832,71791,0,,2021-10-19 22:29:02+00:00,113,"['너덜트', '이지선다', '커플', '테스트', '브레인포그', '숏박스', '스케치코미디']",0.3615078450210962,0.1902154763518092,398.93055555555554,795531.3321411166,6.633091352665869,-0.5763738144376228
6,pKQckMY80u8,필요하신 거 있으시면 말씀해주세요,23,3714618,49527,0,,2021-11-26 16:23:13+00:00,157,"['너덜트', '옷가게', '쇼핑', '점원', '영업', '플렉스', '숏박스', '스케치코미디']",-0.2517973869199168,-0.4132267244884131,905.9030555555555,741177.1488077833,5.011781604404736,-0.8002725218092093
7,XfY-RgyMCvI,지금 가는 중이야,23,7080708,78879,0,,2021-12-18 20:11:55+00:00,184,"['너덜트', '약속', '지각', '노래방', '당구장', '술자리', '숏박스', '스케치코미디']",1.069686486726283,0.38232822875728417,531.8116666666666,709268.4488077833,9.983114308696567,-0.11374425810215649
8,t4IF-TulZxE,최근에 아프거나 한 적 있어요?,23,5168751,66890,0,,2021-12-31 17:38:50+00:00,306,"['너덜트', '타로', '재물운', '운세', 'BJ', '숏박스', '스케치코미디']",0.3190766270359695,0.05737904865157881,309.4486111111111,690701.5321411167,7.48333507235362,-0.458957342974925
9,HMKexUTsHAQ,다 드신 거면 치워드릴게요,23,5894140,55078,0,,2022-01-15 19:43:46+00:00,139,"['너덜트', '자영업자', '진상', '영업제한', '마스크', '숏박스', '스케치코미디']",0.6038550689731558,-0.26277273343271446,362.08222222222224,668976.5988077833,8.810681884096159,-0.2756541612715579
10,627HBcT1jWY,꿈이요? 퇴산데요,23,4815525,64562,0,,2022-01-28 02:02:42+00:00,186,"['너덜트', '회사원', '퇴사', '코인', '인터뷰', '과제', '대학생', '업비트', '숏박스', '스케치코미디']",0.1804046180425818,-0.005718932104621223,294.31555555555553,651317.66547445,7.39351203762015,-0.47136167311022864
11,Iy5KojQJjYc,야 부을게,23,7545414,83588,0,,2022-02-11 10:49:54+00:00,129,"['너덜트', '탕수육', '부먹찍먹', '중국집', '중식', '부먹', '찍먹', '숏박스', '스케치코미디']",1.2521241176234459,0.5099606992817455,344.7866666666667,630630.4654744499,11.964873904915562,0.15993164645004648
12,cINcjVCb5jk,방금 뭐라고 했어?,23,8513829,115451,0,,2022-02-18 10:00:20+00:00,155,"['너덜트', 'nerdult', '코믹숏무비', '롤', '랭크게임', '브론즈', '리그오브레전드', '인벤', '데스매치', '숏박스', '스케치코미디', '하하', '하동훈', '하하PD', '런닝맨', '무한도전', 'sketch comedy', '트위치', '별', '이광수', '유재석', '김종국', '지석진', '롤드컵', 'T1', '배치', '아이언', '플래티넘']",1.6323114582759788,1.3735736549667976,167.17388888888888,620600.0321411167,13.718705380382678,0.4021312635965187
13,KKmvCxsrO4I,무료 PT,23,6277516,84690,0,,2022-02-25 23:10:22+00:00,207,"['너덜트', 'nerdult', '코믹숏무비', '헬스장', '헬린이', '헬창', 'PT', '트레이너', '피지컬갤러리', '김계란', '숏박스', '스케치코미디']",0.7543635822758261,0.5398292451551701,181.16722222222222,609729.9988077834,10.29556691039402,-0.07059535721509334
14,yK9bhwuBidA,아니 사진을 이렇게 찍으면,23,4687351,69674,0,,2022-03-04 09:37:02+00:00,210,"['너덜트', 'nerdult', '코믹숏무비', '커플', '사진', '아이폰', '갤럭시', '숏박스', '스케치코미디', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']",0.13008514529505333,0.13283642770023038,154.44444444444446,600463.3321411166,7.806223542886399,-0.4143672754353855
15,03HKx-YTnxs,카페 전기 도둑,23,8776264,85929,0,,2022-03-12 15:24:00+00:00,347,"['너덜트', 'nerdult', '코믹숏무비', '전기도둑', '그램', '애플', '스타벅스', '스터디카페', '카공', '카페공부', '숏박스', '스케치코미디', '과외족', '프리랜서', '재택근무', 'sketch comedy', '노스터디존']",1.7353400821037257,0.5734110313050549,197.78277777777777,588596.3654744499,14.910496419606186,0.5667145416686895
16,Yv_-VcPWf9U,밤에 손톱 깎지 말라니까,23,4425826,67074,0,,2022-03-19 12:55:31+00:00,301,"['너덜트', 'nerdult', '코믹숏무비', '문지방', '손톱', '귀신', '이사', '손없는날', '자취', '월세', '반지하', '숏박스', '스케치코미디']",0.02741377582622677,0.0623661742783575,165.52527777777777,578664.8488077833,7.648340847242544,-0.4361704697410471
17,VW7_ug2PkiA,신분증 보여주세요,23,8067926,89232,0,,2022-03-29 10:56:35+00:00,212,"['너덜트', 'nerdult', '코믹숏무비', '콘돔', '미성년자', '민증검사', '숏박스', '스케치코미디']",1.4572556446434077,0.6629353570944573,238.01777777777778,564383.7821411167,14.295106017030664,0.48173070942237417
18,YiQt3IANmzc,아까부터 계속 야리네,23,6749057,69857,0,,2022-04-03 04:00:16+00:00,391,"['너덜트', 'nerdult', '코믹숏무비', '술집', '술집기싸움', '시비', '숏박스', '스케치코미디', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']",0.9394845467369672,0.13779644938338528,113.06138888888889,557600.0988077833,12.103758615592614,0.17911126788118856
19,BDVKdvmY7OU,너 그거 INFP라 그래,23,4656494,63474,0,,2022-04-13 10:00:04+00:00,258,"['너덜트', 'nerdult', '코믹숏무비', 'MBTI', '인프피', '인팁', '취업', '취준', '숏박스', '스케치코미디', '성격유형검사']",0.11797108182999423,-0.03520802276731264,245.99666666666667,542840.2988077834,8.578018268405746,-0.30778440835195275
20,JPaubSOSxeM,오늘 수정이네 집에서 자고 가려고,23,9100137,124064,0,,2022-04-23 09:00:07+00:00,298,"['너덜트', 'nerdult', '코믹숏무비', '외박', '낚시', '남자친구', '여행', '숏박스', '스케치코미디', '부모님', '바둑', '이세돌', '알파고', 'sketch comedy', '남친', '1박', '맑눈광', 'SNL', '맑은 눈의 광인', '아영세상']",1.8624884787922917,1.6070199213985634,239.00083333333333,528500.2488077834,17.21879416429516,0.8854845248991663
21,5rjiSkFuKOI,한국은 안 훔쳐가,23,5840421,85182,0,,2022-05-08 03:00:01+00:00,328,"['너덜트', 'nerdult', '코믹숏무비', '자전거', '엄복동', '카페', '숏박스', '스케치코미디', 'CCTV']",0.5827656767678374,0.5531643854180783,353.99833333333333,507260.3488077834,11.513655687314753,0.09761957081386108
22,Jdvv5YNFEZ8,에헤이 먼저 타라니까,23,3442869,52836,0,,2022-05-22 03:00:10+00:00,324,"['너덜트', 'nerdult', '이타적인사람들', '더치페이', '택시', '계산', '숏박스', '스케치코미디', '술값']",-0.3584825679992941,-0.32353977503726794,336.0025,487100.19880778337,7.068091962242464,-0.5163013487693506
23,-OzngRU77vc,상남자인 척함,23,4087331,52906,0,,2022-06-04 03:00:00+00:00,183,"['너덜트', 'nerdult', '동창회', '침착맨', '하남자', '상남자', '숏박스', '스케치코미디', '주펄', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy']",-0.10547503101193573,-0.3216424989836021,311.9972222222222,468380.36547445005,8.726520796531899,-0.2872765910613217
24,riMHgOa8yf4,군대 어디 나왔다고?,23,7588669,108974,0,,2022-06-19 04:24:07+00:00,347,"['에이전트H', '미션파서블', 'UDT', '특수부대', '운전병', '행정병', '특공대', '군대', '숏박스', '스케치코미디', '술자리', '짱재', '덱스', 'dex', '가짜사나이', '김계란', '예비군', '예비군훈련', '킥더허들', 'sketch comedy', 'nerdult']",1.2691054772883883,1.1980214121154629,361.40194444444444,446696.24880778336,16.988432341336853,0.8536721494764903
25,lHfqIwp8MQE,커플 싸움 직관,23,4755499,64984,0,,2022-07-04 03:55:16+00:00,229,"['너덜트', '카페', '커플싸움', '연인싸움', '직관', '숏박스', '스케치코미디', '불구경', 'SNL', '맑눈광', '맑은 눈의 광인', '김아영', '아영세상', 'sketch comedy', 'nerdult']",0.15683917831890035,0.005718932104621223,359.51916666666665,425125.0988077834,11.18611677677059,0.05238728946639568
