,id,title,category_id,views,likes,favorites,comments,date,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
0,XQG6uzC1QDw,Diablo 4 Rogue - BETA 1 - PC - Episode 1,20,108,5,0,,2023-03-19 10:00:28+00:00,4704,,4.193548387096774,2.0,0.0,41663.070780433336,0.0025922237121974497
1,gk8NNaDIlWQ,Diablo 4 Rogue - BETA 1 - PC - Episode 2,20,49,2,0,,2023-03-21 10:00:33+00:00,3565,,0.3870967741935484,-1.0,48.00138888888889,38782.9874471,0.0012634405760215354
2,EOCxZiCtYTg,Diablo 4 Rogue - BETA 1 - PC - Episode 3,20,50,3,0,,2023-03-22 10:00:16+00:00,7036,,0.45161290322580644,0.0,23.995277777777776,37343.27078043333,0.0013389293159130128
3,I9hqW5Mkfmw,Diablo 4 Rogue - BETA 1 - PC - Episode 4,20,48,3,0,,2023-03-23 10:00:20+00:00,3864,,0.3225806451612903,0.0,24.00111111111111,35903.20411376667,0.0013369280314899515
4,ccI4qWrAWHI,Diablo 4 Rogue - BETA 1 - PC - Episode 5,20,35,3,0,,2023-03-24 10:00:33+00:00,5386,,-0.5161290322580645,0.0,24.003611111111113,34462.9874471,0.0010155822983635503
5,vkPguzWwUWg,Diablo 4 Rogue - BETA 1 - PC - Episode 6,20,24,4,0,,2023-03-27 10:00:40+00:00,5110,,-1.2258064516129032,1.0,72.00194444444445,30142.870780433335,0.0007962081705760799
6,Xtc3RfQbG1Q,Diablo 4 Rogue - BETA 1 - PC - Episode 7,20,30,4,0,,2023-03-29 10:00:32+00:00,7134,,-0.8387096774193549,1.0,47.99777777777778,27263.004113766667,0.0011003923072751645
7,T3_e2kcRULU,Diablo 4 Rogue - BETA 1 - PC - Episode 8,20,48,3,0,,2023-03-31 10:00:21+00:00,6657,,0.3225806451612903,0.0,47.996944444444445,24383.1874471,0.001968569536043527
8,sqW1IlwLc-E,Diablo 4 Rogue - BETA 1 - PC - Episode 9,20,38,3,0,,2023-04-05 10:00:43+00:00,4590,,-0.3225806451612903,0.0,120.00611111111111,17182.820780433332,0.0022115111648764855
9,fVOrTlbeHxY,Diablo 4 Sorceress - BETA 1 - PC - Episode 10,20,29,3,0,,2023-04-11 10:00:25+00:00,3632,,-0.9032258064516129,0.0,143.995,8543.120780433333,0.0033945440718127166
10,idlVIEUbykk,Diablo 4 Sorceress - BETA - PC - Episode 11,20,53,4,0,,2023-04-13 10:00:29+00:00,3701,,0.6451612903225806,1.0,48.00111111111111,5663.054113766667,0.009358907567412969
11,Gb30VkxwgFA,Diablo 4 Sorceress - BETA - PC - Episode 12,20,36,4,0,,2023-04-14 10:00:21+00:00,5099,,-0.45161290322580644,1.0,23.997777777777777,4223.1874471,0.008524367068935257
