,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,vDGY8JqzLaE,Hogwarts Legacy - PC - Episode 1,20,136,4,0,,2023-02-20 11:00:40+00:00,73436.67,3379,,5.684210526315789,2.0,0.0,92059.62935021667,0.0014773033626132009,2.4736610429676564
1,hXYvSKEzXds,Hogwarts Legacy - PC - Episode 2,20,54,2,0,,2023-02-22 11:00:35+00:00,70556.76,3609,,1.368421052631579,0.0,47.99861111111111,89179.71268355001,0.0006055188828833352,0.2907642259174398
2,YTDwU61NN7U,Hogwarts Legacy - PC - Episode 3,20,42,3,0,,2023-02-24 19:00:16+00:00,67197.07,4495,,0.7368421052631579,1.0,55.99472222222222,85820.02935021668,0.0004893962437207435,0.0
3,bArAHqYlMGc,Hogwarts Legacy - PC - Episode 4,20,25,4,0,,2023-02-27 11:00:22+00:00,63356.98,3026,,-0.15789473684210525,2.0,64.00166666666667,81979.92935021667,0.0003049526902273907,-0.46183575781347797
4,Yvfs7AA-0r0,Hogwarts Legacy - PC - Episode 5,20,23,2,0,,2023-03-01 11:00:33+00:00,60476.8,3554,,-0.2631578947368421,0.0,48.003055555555555,79099.74601688333,0.00029077210937050035,-0.4973430942437169
5,N_z8L0T09Qw,Hogwarts Legacy - PC - Episode 6,20,28,2,0,,2023-03-03 11:00:16+00:00,57597.08,4147,,0.0,0.0,47.99527777777778,76220.02935021668,0.0003673575074518179,-0.3055777834457612
6,w6OkwNGb62w,Hogwarts Legacy - PC - Episode 7,20,21,2,0,,2023-03-06 11:00:39+00:00,53276.7,3720,,-0.3684210526315789,0.0,72.00638888888889,71899.64601688334,0.0002920737606283739,-0.4940838364182026
7,Er088O0wAX8,Hogwarts Legacy - PC - Episode 8,20,25,2,0,,2023-03-08 11:00:10+00:00,50397.19,4247,,-0.15789473684210525,0.0,47.99194444444444,69020.12935021667,0.000362213172234826,-0.318458894812289
8,fdhwUfspYgI,Hogwarts Legacy - PC - Episode 9,20,37,2,0,,2023-03-10 11:00:27+00:00,47516.9,4771,,0.47368421052631576,0.0,48.00472222222222,66139.84601688333,0.0005594207157748011,0.17533713975934612
9,mzOx7IKBUXo,Hogwarts Legacy - PC - Episode 10,20,61,0,0,,2023-03-17 10:00:34+00:00,37496.79,3519,,1.736842105263158,-2.0,167.00194444444443,56119.729350216665,0.0010869617638269043,1.4962687477791405
10,R9QWa9jTWIc,Hogwarts Legacy - PC - Episode 11,20,23,3,0,,2023-03-20 10:00:21+00:00,33177.01,4800,,-0.2631578947368421,1.0,71.99638888888889,51799.94601688333,0.00044401590674444973,-0.11362968192885602
11,4n88R42J0XA,Hogwarts Legacy - PC - Episode 12,20,23,3,0,,2023-04-04 10:00:04+00:00,11577.29,4788,,-0.2631578947368421,1.0,359.9952777777778,30200.22935021667,0.0007615836202195924,0.681541105187711
12,-0jeAfpnrLM,Hogwarts Legacy - PC - Episode 13,20,29,2,0,,2023-04-07 10:00:00+00:00,7257.36,5158,,0.05263157894736842,0.0,71.99888888888889,25880.296016883334,0.0011205435973793147,1.580355674395432
