,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,C36b52VpTfM,Hogwarts Legacy - Ep. 1 - Getting Sorted,20,2347,126,0,,2023-02-20 18:00:11+00:00,73017.43,3870,"['toogii', 'lets', 'play', 'walkthrough', 'playthrough', 'guide', 'review', 'gameplay', 'magic', 'fantasy', 'action', 'rpg', 'adventure', 'wizarding world', 'open world', 'hogwarts legacy', 'harry potter game', 'dark arts', 'ravenclaw', 'hogwarts', 'single player']",7.841820151679307,4.0,0.0,91640.13481270001,0.02561104918491171,9.766735911794953
1,HhXtUT9Lr9A,Hogwarts Legacy - Ep. 2 - Charms & Defense Against the Dark Arts,20,1044,78,0,,2023-02-21 18:00:07+00:00,71577.5,2840,"['toogii', 'lets', 'play', 'walkthrough', 'playthrough', 'guide', 'review', 'gameplay', 'magic', 'fantasy', 'action', 'rpg', 'adventure', 'wizarding world', 'open world', 'hogwarts legacy', 'harry potter game', 'dark arts', 'ravenclaw', 'hogwarts', 'single player']",2.1950162513542795,1.44,23.99888888888889,90200.20147936667,0.011574253525795232,1.6897427739238937
2,ni1hSVLVgdI,Hogwarts Legacy - Ep. 3 - Troll Attack in Hogsmeade,20,877,71,0,,2023-02-22 18:00:31+00:00,70137.1,3856,"['toogii', 'lets', 'play', 'walkthrough', 'playthrough', 'guide', 'review', 'gameplay', 'magic', 'fantasy', 'action', 'rpg', 'adventure', 'wizarding world', 'open world', 'hogwarts legacy', 'harry potter game', 'dark arts', 'ravenclaw', 'hogwarts', 'single player']",1.4712892741061756,1.0666666666666667,24.006666666666668,88759.80147936667,0.009880598935362308,0.7151872673068239
3,ZqVyFOD7A8Q,Hogwarts Legacy - Ep. 4 - The Restricted Section,20,690,54,0,,2023-02-27 18:00:18+00:00,62937.32,2861,"['toogii', 'lets', 'play', 'walkthrough', 'playthrough', 'guide', 'review', 'gameplay', 'magic', 'fantasy', 'action', 'rpg', 'adventure', 'wizarding world', 'open world', 'hogwarts legacy', 'harry potter game', 'dark arts', 'ravenclaw', 'hogwarts', 'single player']",0.6608884073672806,0.16,119.99638888888889,81560.01814603334,0.008460027543943822,-0.10223186872591174
4,7o8XS1cgoUg,Hogwarts Legacy - Ep. 5 - Herbology & Potions,20,631,60,0,,2023-03-01 18:00:03+00:00,60057.57,2936,"['toogii', 'lets', 'play', 'walkthrough', 'playthrough', 'guide', 'review', 'gameplay', 'magic', 'fantasy', 'action', 'rpg', 'adventure', 'wizarding world', 'open world', 'hogwarts legacy', 'harry potter game', 'dark arts', 'ravenclaw', 'hogwarts', 'single player']",0.40520043336944744,0.48,47.99583333333333,78680.26814603334,0.008019799815995057,-0.35554583183353966
5,Xi13wEKuMz0,Hogwarts Legacy - Ep. 6 - Arachnophobia Nightmare Fuel,20,664,57,0,,2023-03-03 18:00:16+00:00,57177.36,3167,"['toogii', 'lets', 'play', 'walkthrough', 'playthrough', 'guide', 'review', 'gameplay', 'magic', 'fantasy', 'action', 'rpg', 'adventure', 'wizarding world', 'open world', 'hogwarts legacy', 'harry potter game', 'dark arts', 'ravenclaw', 'hogwarts', 'single player']",0.5482123510292525,0.32,48.00361111111111,75800.05147936667,0.008759888509848119,0.07031285036397474
6,GZYlI4m3_cY,Hogwarts Legacy - Ep. 7 - Taking Flight,20,565,63,0,,2023-03-06 18:00:10+00:00,52857.46,2401,"['toogii', 'lets', 'play', 'walkthrough', 'playthrough', 'guide', 'review', 'gameplay', 'magic', 'fantasy', 'action', 'rpg', 'adventure', 'wizarding world', 'open world', 'hogwarts legacy', 'harry potter game', 'dark arts', 'ravenclaw', 'hogwarts', 'single player']",0.11917659804983749,0.64,71.99833333333333,71480.15147936667,0.00790429214693385,-0.4220107625082924
7,Tr_zRXtC6Ds,Hogwarts Legacy - Ep. 8 - The Room of Requirement,20,570,57,0,,2023-03-08 18:00:12+00:00,49977.43,2771,"['toogii', 'lets', 'play', 'walkthrough', 'playthrough', 'guide', 'review', 'gameplay', 'magic', 'fantasy', 'action', 'rpg', 'adventure', 'wizarding world', 'open world', 'hogwarts legacy', 'harry potter game', 'dark arts', 'ravenclaw', 'hogwarts', 'single player']",0.14084507042253522,0.32,48.00055555555556,68600.11814603333,0.008309023590697111,-0.18912191997296796
8,ca29sO_BhYU,Hogwarts Legacy - Ep. 9 - Percival Rackham's Trial,20,647,50,0,,2023-03-10 18:00:16+00:00,47097.36,3697,"['toogii', 'lets', 'play', 'walkthrough', 'playthrough', 'guide', 'review', 'gameplay', 'magic', 'fantasy', 'action', 'rpg', 'adventure', 'wizarding world', 'open world', 'hogwarts legacy', 'harry potter game', 'dark arts', 'ravenclaw', 'hogwarts', 'single player']",0.4745395449620802,-0.05333333333333334,48.00111111111111,65720.05147936667,0.009844788393130379,0.6945813177087137
9,ovMeLNkEeGg,Hogwarts Legacy - Ep. 10 - Fantastic Beasts & Where to Find Them,20,510,46,0,,2023-03-13 17:00:34+00:00,42837.06,2897,"['toogii', 'lets', 'play', 'walkthrough', 'playthrough', 'guide', 'review', 'gameplay', 'magic', 'fantasy', 'action', 'rpg', 'adventure', 'wizarding world', 'open world', 'hogwarts legacy', 'harry potter game', 'dark arts', 'ravenclaw', 'hogwarts', 'single player']",-0.11917659804983749,-0.26666666666666666,71.005,61459.75147936667,0.00829811360645052,-0.19539969661330642
