,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
1,LxLgmsmvXOE,We Turned New Zealand Into a Real-Life Board Game,19,755934,35441,0,,2023-03-08 15:32:23+00:00,50124.42,1582,,1.532867838935146,3.1033146792940163,0.0,68747.89353345,10.99574054050387,-0.6165934324393387
2,hfOy7pb0xXk,Ep 2 - We Turned New Zealand Into a Real-Life Board Game,19,567545,23638,0,,2023-03-15 14:31:05+00:00,40105.72,2590,,0.19334608465646086,0.5628497632371933,166.97833333333332,58729.19353345,9.663762872492828,-11.896443020996259
3,C30lQzcEhx0,Ep 3 - We Turned New Zealand Into a Real-Life Board Game,19,540353,21023,0,,2023-03-22 15:00:23+00:00,29996.42,1870,,0.0,0.0,168.48833333333334,48619.89353345,11.113825241683069,0.3834065675606613
4,ZBgUP81d-GA,Ep 4 - We Turned New Zealand Into a Real-Life Board Game,19,426906,18992,0,,2023-03-29 14:31:00+00:00,19945.81,2336,,-0.8066539153435391,-0.43715023676280673,167.5102777777778,38569.27686678334,11.068550791722526,0.0
5,8FMN7zHB5BA,Ep 5 - We Turned New Zealand Into a Real-Life Board Game,19,383029,18345,0,,2023-04-05 14:34:37+00:00,9862.2,2470,,-1.1186370779086883,-0.5764098148945329,168.06027777777777,28485.66020011667,13.446379592719822,20.136637322635497
