,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
1,S5XBmopq6D4,A Funny Minecraft GAMEPLAY 😂🔥 Minecraft Malayalam EP01,20,65212,5873,0,,2023-03-05 13:30:14+00:00,54566.33,1328,"['Minecraft', 'Minecraft malayalam', 'Funny', 'Minecraft funny', 'Minecraft funny video', 'Funny video', 'Minecraft funny video malayalam', 'Multiplayer', 'Multiplayer malayalam', 'Minecraft multiplayer', 'Soloviner']",1.6816476533190414,1.574844995571302,0.0,61613.29170828334,1.0584079861980957
2,hjOKh24Dl-A,We Found DIAMONDS In Minecraft 😳😍 Minecraft Malayalam EP02,20,46936,4403,0,,2023-03-11 13:31:03+00:00,45925.52,1150,"['minecraft', 'minecraft funny video', 'funny video', 'minecraft funny video malayalam', 'minecraft malayalam', 'solo viner', 'minecraft diamonds malayalam', 'diamonds', 'minecraft unlimited diamonds']",-0.1840594135211699,-0.1612046058458813,144.01361111111112,52972.47504161667,0.8860450632734407
3,RJpx7EohhyY,Our FIRST HOUSE In Minecraft 😍 Minecraft Malayalam EP03,20,57930,5244,0,,2023-03-18 13:30:09+00:00,35846.42,1035,"['Minecraft funny video', 'Funny video', 'Minecraft malayalam', 'Minecraft funny video malayalam', 'Minecraft house malayalam', 'Soloviner', 'Starter base malayalam']",0.9382640430799071,0.8320047239444937,167.985,42893.375041616666,1.3505582142648898
4,srS5Ujzi-D4,We Built NETHER PORTAL In Minecraft 😳😱 Minecraft Malayalam EP04,20,50542,4676,0,,2023-03-25 11:30:30+00:00,25886.07,1724,"['minecraft malayalam', 'minecraft malayalam gameplay', 'minecraft malayalam survival series', 'minecraft malayalam game therapist', 'minecraft funny video funny video malayalam minecraft warden malayalam minecraft diamonds malayalam']",0.1840594135211699,0.1612046058458813,166.00583333333333,32933.02504161667,1.5346904797276077
5,G5jgKFiMygc,We Tried To SLEEP IN NETHER 😖😂 Minecraft Malayalam EP05,20,46071,4206,0,,2023-04-01 12:34:08+00:00,15742.44,1395,"['Minecraft malayalam', 'Minecraft gameplay malayalam', 'Minecraft malayalam survival series', 'Minecraft game therapist', 'Minecraft funny videos malayalam', 'Funny videos malayalam', 'Minecraft nether malayalam', 'Nether bed prank malayalam', 'Sleep in nether malayalam']",-0.2723630145726463,-0.39385887215825216,169.06055555555557,22789.391708283332,2.021598495902566
6,f6rHvtl9L1w,Our FIRST RAID In Minecraft 😲😱 Minecraft Malayalam EP06,20,35100,4066,0,,2023-04-08 14:31:52+00:00,5544.71,1510,"['minecraft malayalam', 'funny videos malayalam', 'funny video', 'minecraft funny video malayalam', 'minecraft game therapist', 'minecraft survival series', 'first pillager raid malayalam', 'raid farm malayalam', 'emarald farm malayalam', 'totem farm malayalam']",-1.3923385141515454,-0.5591969294360791,169.9622222222222,12591.65837495,2.787559744300907
