,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,6JOc3ig9w4A,너 먹고 싶은 거 먹어,22,3902877,57862,0,,2021-07-28 10:33:16+00:00,896117.81,89,"['너덜트', '점심', '메뉴선택', '먹고싶은거먹어', '선택고자', '숏박스', '스케치코미디']",-0.17119991795352194,-0.1851568894952251,0.0,915767.0980075666,4.261866372455928,-0.9046901315079489
1,jxdQh7vs4Ls,당근이세요?,22,8252065,113864,0,,2021-08-14 11:43:33+00:00,871567.53,127,"['너덜트', '양궁', '직거래', '숏박스', '스케치코미디', '당근마켓', '중고거래', '중고나라', '사기']",1.5377826389180866,1.3428649386084583,409.1713888888889,891216.8146742333,9.259323729227864,-0.20856141915407328
2,aYbtjGChJjA,강수 확률 50%,23,3966541,54705,0,,2021-09-07 14:49:16+00:00,836821.82,99,"['너덜트', '기상청', '일기예보', '비', '숏박스', '스케치코미디', '우천', '장마전선']",-0.14618360099948957,-0.27129604365620735,579.0952777777778,856471.0980075666,4.631260773688077,-0.8532347551990316
3,zCcaAQjlgsg,전화 울렁증,23,3641188,47150,0,,2021-09-21 14:48:13+00:00,816662.87,264,"['너덜트', '음식주문', '주문', '배달', '배민', '쿠팡이츠', '숏박스', '스케치코미디']",-0.2740287532039582,-0.4774351978171896,335.9825,836312.1480075666,4.353862381019791,-0.891875402254386
4,pdPlgd7rhy4,거기 있는 거 다 안다,23,3980892,57888,0,,2021-10-03 07:33:12+00:00,799817.89,94,"['너덜트', '집에혼자있을때', '나와라', '공포', '숏박스', '스케치코미디', '도둑']",-0.14054447740362191,-0.1844474761255116,280.7497222222222,819467.1646742333,4.8579030028403185,-0.8216642680730197
5,Xk7wC9zlw_0,이게 나아 이게 나아?,23,5266428,71705,0,,2021-10-19 22:29:02+00:00,775882.06,113,"['너덜트', '이지선다', '커플', '테스트', '브레인포그', '숏박스', '스케치코미디']",0.36459776989185033,0.19255115961800817,398.93055555555554,795531.3313408999,6.620013307487493,-0.5762083312179865
6,pKQckMY80u8,필요하신 거 있으시면 말씀해주세요,23,3705793,49458,0,,2021-11-26 16:23:13+00:00,721527.87,157,"['너덜트', '옷가게', '쇼핑', '점원', '영업', '플렉스', '숏박스', '스케치코미디']",-0.2486426769785363,-0.41446111869031377,905.9030555555555,741177.1480075666,4.999874874666492,-0.8018880720458739
7,XfY-RgyMCvI,지금 가는 중이야,23,7069413,78812,0,,2021-12-18 20:11:55+00:00,689619.18,184,"['너덜트', '약속', '지각', '노래방', '당구장', '술자리', '숏박스', '스케치코미디']",1.073067929218409,0.38646657571623466,531.8116666666666,709268.4480075666,9.96718946099881,-0.10995814448892631
8,t4IF-TulZxE,최근에 아프거나 한 적 있어요?,23,5155077,66784,0,,2021-12-31 17:38:50+00:00,671052.26,306,"['너덜트', '타로', '재물운', '운세', 'BJ', '숏박스', '스케치코미디']",0.3208431847393551,0.058281036834924964,309.4486111111111,690701.5313409,7.4635378178359355,-0.45870825281669886
9,HMKexUTsHAQ,다 드신 거면 치워드릴게요,23,5878021,54981,0,,2022-01-15 19:43:46+00:00,649327.33,139,"['너덜트', '자영업자', '진상', '영업제한', '마스크', '숏박스', '스케치코미디']",0.6049188985496085,-0.26376534788540246,362.08222222222224,668976.5980075666,8.786586881374758,-0.2744120447191472
